item_id,asin,code_1,code_2,code_3,code_4,dedup_last,sid,sid_prefix,collision_group_size,is_collided,item_text
9101,B006T8BWOA,91,169,47,59,0,91-169-47-59-0,91-169-47-59,1,False,"Dove Nourishing Oil Care Hair Therapy, 6.1 Ounce (Pack of 2) Beauty Hair Care Hair Styling Serums Styling Products"
9102,B006T8BWOK,91,169,102,81,0,91-169-102-81-0,91-169-102-81,1,False,"Dove Nourishing Oil Care Hair Therapy, 1.35 Ounce (Pack of 2) Dove Beauty Hair Care Hair Styling Serums Styling Products"
9103,B006T8BWRC,91,93,20,154,0,91-93-20-154-0,91-93-20-154,1,False,"Dove Nourishing Oil Conditioner, 25.4 Ounce Dove Beauty Conditioners Hair Care"
9104,B006T8BWUE,91,93,159,202,0,91-93-159-202-0,91-93-159-202,1,False,"Dove Nourishing Oil Shampoo, 25.4 Ounce Dove Beauty Hair Care Shampoos"
9105,B006T8BXC6,174,70,9,188,0,174-70-9-188-0,174-70-9-188,1,False,"Dove Strength and Shine Hairspray, Extra Hold, 7 Ounce Dove Beauty Hair Care Hair Sprays Styling Products"
9106,B006T8BXGW,91,82,86,79,0,91-82-86-79-0,91-82-86-79,1,False,"Dove Strength and Shine Hairspray, Flexible Hold Dove Beauty Hair Care Hair Sprays Styling Products"
9107,B006T8BYAM,91,82,185,161,0,91-82-185-161-0,91-82-185-161,1,False,"Dove Nourishing Curls Whipped Cream Mousse, 7 Ounce Dove Beauty Hair Care Mousses & Foams Styling Products"
9108,B006T8T0P8,102,166,240,112,0,102-166-240-112-0,102-166-240-112,4,True,500pcs Lady White French Acrylic Style Artificial False Nails Half Tips nail world365 Products trademarked VRG are marketed and sold exclusively by VRGamerz Beauty False Nails Nail Tools Tools & Accessories
9109,B006T9BBM2,102,57,240,210,0,102-57-240-210-0,102-57-240-210,1,False,12 Mix Colors Acrylic Powder Builder Nail Art Set SODIAL(R) 12 Mix Colors Acrylic Powder Builder Nail Art Set Beauty Nail Art Equipment Nail Tools Tools & Accessories
9110,B006TLZQ4O,120,59,252,17,0,120-59-252-17-0,120-59-252-17,1,False,"Mini Roll on Refillable Glass Perfume Bottle &quot;Swirl&quot; 1/8oz 3.5ml Mini Roll on Refillable Glass Perfume Bottle ""Swirl"" 1/8oz 3.5ml

Includes: 1 FREE 5 ml. plastic droppers for easy filling Beauty Essential Oils Fragrance Women's"
9111,B006TO529A,98,123,254,130,0,98-123-254-130-0,98-123-254-130,1,False,Red Cherry #117 False Eyelashes (Pack of 6) Red Cherry Red Cherry lashes are soft and made of 100% human hair. Beauty Eyelash Tools Fake Eyelashes & Adhesives Makeup Brushes & Tools Tools & Accessories
9112,B006TURTK4,29,70,42,69,0,29-70-42-69-0,29-70-42-69,1,False,"NEXXUS Frizz Defy Conditioner, 13.5 Fluid Ounce Nexxus Beauty Hair Care Shampoo & Conditioner Sets"
9113,B006TURZA8,29,32,164,124,0,29-32-164-124-0,29-32-164-124,1,False,"NEXXUS Headress Luscious Volume LeaveIn Conditioner, 8.5 Fluid Ounce Nexxus Beauty Conditioners Hair Care"
9114,B006TUS9LC,6,141,65,248,0,6-141-65-248-0,6-141-65-248,1,False,"St. Ives Exfoliating Pads, 60 Count (Pack of 2) St. Ives Beauty Cleansers Face Skin Care"
9115,B006TUSG92,91,27,69,143,0,91-27-69-143-0,91-27-69-143,2,True,"TRESemme Split Remedy LeaveIn Conditioning Treatment, 6 Fluid Ounce (Pack of 2) Beauty Conditioners Hair Care"
9116,B006U1WT66,137,113,128,143,1,137-113-128-143-1,137-113-128-143,2,True,"Sirius Sonic Skin Care System Sirius The Sonic Skin Care System by Sirius utilizes the power of sonic technology to provide gentle cleansing, exfoliation, hydration, and toning in order to reveal fresh and radiant skin. Sirius Sonic provides a convenient way to perform a variety of skincare routines with a single powerful and affordable device. The comprehensive system helps achieve professional results at home. Sirius Sonic leaves skin feeling renewed, restored and rejuvenated without the expense or inconvenience of a spa treatment. The Sonic Skin Care System provides everything necessary for transforming skin and gently revealing its natural beauty. It is a safe, effective, and affordable alternative to costly and abrasive chemical or laser procedures. Sonic cleansing brushes are two times more effective than manual cleansing, and remove six times more makeup than traditional cleansing. 
The system includes brushes for normal as well as for sensitive skin, and is safe even for skin affected by conditions such as seborrheic dermatitis, rosacea and acne. Gently buff and polish away excess debris and dead skin cells to reveal younger and glowing skin beneath with exfoliation applicator which provides eight times more exfoliation than manual scrubbing with exfoliation applicators. Experience full benefits of serums and moisturizers with a 50% greater absorption of nutrients with Sonic hydration applicators. Lift, sculpt, and tone facial muscles with Sonic toning applicators to rejuvenate sagging skin. Use the Sonic Skin Care System with your favorite serums, moisturizers and scrubs to dramatically increase the efficacy of your current skincare routine. Sirius Sonic Skin Care System includes: 
* Sonic Device 
* Brush Head for Normal Skin 
* Brush Head for Sensitive Skin 
* Exfoliation Applicator 
* Hydration Applicator 
* Toning Attachment 
* Storage Cradle Beauty Face Skin Care"
9117,B006U420FS,136,136,138,187,0,136-136-138-187-0,136-136-138-187,1,False,Hicks Edges Pomade 4oz Omagazee Hicks edges Beauty Hair Care Pomades & Waxes Styling Products
9118,B006U95N34,102,125,112,238,0,102-125-112-238-0,102-125-112-238,1,False,5pcs Blue 2 Way Double Ended Nail Art Manicure Pedicure Dot Paint Dotting Painting Marbleizing Pen Tool Evermarket 5pcs Blue 2 Way Double Ended Nail Art Manicure Pedicure Dot Paint Dotting Painting Marbleizing Pen Tool Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories
9119,B006U98T08,78,96,61,196,0,78-96-61-196-0,78-96-61-196,1,False,"22pcs Professional Cosmetic Makeup Brush Set with Pink Bag Pink Crazy Cart Covers full screen of the Acer Iconia Tab A500. 100% guaranteed clear A microfiber cleaning cloth included. No rainbow marks, no glue marks and no fuzziness. Pre-cut for perfect fit Glass-like, clarity, made from film! Features: The makeup brush set is easy to carry and use With superior-quality, the makeup brushes in the set will not irritate your skin Durable unique packaging can well protect your makeup brushes It is an important beauty essential for you It is suitable for each wise customer Eco-Friendly - high quality makeup brushes designed for professional use which will give you a flawless face and eye makeup application. A complete collections - contains all necessary brushes consisting of face brushes, angled, contour, lip, brow and eye line detailers. Specifications: Material: Nylon/Plastic for Brush, Faux Leather for Pouch Color: Pink How to Cleaning Your Brushes: 1. Place brushes in warm water. 2. Apply a small amount of gentle shampoo to brushes and work into a light lather. 3. Rinse brushes thoroughly under running water. You will notice that the water leaving the brush is tinted from protective coating. 4. Continue rinsing until no color leaves the brush. 5. Allow it to air-dry. Package Includes: A Set of 22 Brushes 1 x Leather Case Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories"
9120,B006U9D6D8,78,57,240,112,0,78-57-240-112-0,78-57-240-112,1,False,7pcs Brown Professional Cosmetic Makeup Make up Brush Brushes Set Kit with Silver Bag Case niceEshop niceEshop 7pcs Brown Professional Cosmetic Makeup Make up Brush Brushes Set Kit with Silver Bag Case Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories
9121,B006UET4XE,87,11,101,76,0,87-11-101-76-0,87-11-101-76,1,False,"Maybelline New York Eye Studio Master Precise Liquid Eyeliner, No.110 Black, 0.037 Fluid Ounce Maybelline Experience a brighter idea in concealers. Dream lumi touch highlighting concealer's gel-based formula diffuses light like no other, so it illuminates as it covers imperfections, for instantly brighter looking skin. Beauty Eyeliner Eyes Makeup"
9122,B006UET5UG,13,33,149,16,0,13-33-149-16-0,13-33-149-16,1,False,"Maybelline 24 Hour Eyeshadow, Too Cool, 0.14 Ounce Maybelline Ink intensity. Tattoo tenacity. Dare to wear the longest lasting shadow. Eye studio color tattoo's ink technology creates the mostsaturated shadow. Cream gel smooths on for vibrant, crease-proof color that never fades. Dare to get inked. Beauty Eye Shadow Eyes Makeup"
9123,B006UET8P8,56,151,186,98,0,56-151-186-98-0,56-151-186-98,1,False,"Maybelline New York Eye Studio Master Shape Brow Pencil, Soft Brown, 0.02 Fluid Ounce Maybelline Master the shapely brow. So natural, so easy. So now master shape brow pencil's unique, natural wax formula with subtle color pigments creates hair-like fine lines for the most natural definition, and for the perfect finishing touch, feather through with the soft grooming brush. Ophthalmologist tested. Safe for sensitive eyes. Contact lens safe. Beauty Eyebrow Color Eyes Makeup"
9124,B006UET92K,56,81,252,98,1,56-81-252-98-1,56-81-252-98,2,True,"Maybelline New York Eye Studio Master Shape Brow Pencil, Deep Brown, 0.02 Fluid Ounce Maybelline Master the shapely brow. So natural, so easy. So now master shape brow pencil's unique, natural wax formula with subtle color pigments creates hair-like fine lines for the most natural definition, and for the perfect finishing touch, feather through with the soft grooming brush. Ophthalmologist tested. Safe for sensitive eyes. Contact lens safe. Beauty Eyebrow Color Eyes Makeup"
9125,B006UET9HK,87,231,16,233,2,87-231-16-233-2,87-231-16-233,3,True,"Maybelline New York Illegal Length Fiber Extensions Washable Mascara, Very Black, 0.22 Fluid Ounce Maybelline Build lashes with 4 mm of measurable extensions illegal length mascara's fiber extensions break every law of lengthening. Created with the longest fibers ever in a mascara, illegal length's patented sealing formula and fiber-fix brush give your lashes a dramatically longer look. Available in washable and waterproof formula. Beauty Eyes Makeup Mascara"
9126,B006UETAB0,13,33,54,5,0,13-33-54-5-0,13-33-54-5,1,False,"Maybelline New York Dream Lumi Touch Highlighting Concealer, Ivory, 0.05 Fluid Ounce Maybelline Experience a brighter idea in concealers. Dream lumi touch highlighting concealer's gel-based formula diffuses light like no other, so it illuminates as it covers imperfections, for instantly brighter looking skin. Beauty Concealers & Neutralizers Face Makeup"
9127,B006UETC18,87,172,156,233,0,87-172-156-233-0,87-172-156-233,1,False,"Maybelline New York  Dream Bouncy Blush, Rose Petal, 0.19 Ounce Maybelline Dream bouncy blush's unique bouncy texture gives you the freshest flush ever the revolutionary powder-gel formula is lightweight like a powder, yet it melts seamlessly into skin like a cream, for a sheer wash of bouncy fresh color that lasts. Beauty Bronzers & Highlighters Face Makeup"
9128,B006UETDGC,13,33,231,145,0,13-33-231-145-0,13-33-231-145,1,False,"Maybelline New York Dream Bouncy Blush, Fresh Pink, 0.19 Ounce Maybelline Dream bouncy blush's unique bouncy texture gives you the freshest flush ever the revolutionary powder-gel formula is lightweight like a powder, yet it melts seamlessly into skin like a cream, for a sheer wash of bouncy fresh color that lasts. Bath & Body Beauty Body Scrubs Scrubs & Body Treatments"
9129,B006UETDR6,13,233,42,20,0,13-233-42-20-0,13-233-42-20,1,False,"Maybelline New York Dream Bouncy Blush, Coffee Cake, 0.19 Ounce Maybelline Dream bouncy blush's unique bouncy texture gives you the freshest flush ever the revolutionary powder-gel formula is lightweight like a powder, yet it melts seamlessly into skin like a cream, for a sheer wash of bouncy fresh color that lasts. Beauty Bronzers & Highlighters Face Makeup"
9130,B006UETE5C,13,89,124,4,0,13-89-124-4-0,13-89-124-4,1,False,"Maybelline New York Dream Bouncy Blush, Candy Coral, 0.19 Oz Maybelline Dream bouncy blush's unique bouncy texture gives you the freshest flush ever the revolutionary powder-gel formula is lightweight like a powder, yet it melts seamlessly into skin like a cream, for a sheer wash of bouncy fresh color that lasts. Beauty Bronzers & Highlighters Face Makeup"
9131,B006UETRWC,229,134,219,171,0,229-134-219-171-0,229-134-219-171,1,False,"Maybelline New York Superstay 14 hour Lipstick, Perpetual Peony, 0.12 Ounce Maybelline Weigh your option, love the look and ease of longwearing lip color but feel suffocated by its heavy, caked-on feel. Lighten up introducing the most innovative long wear lipstick yet, weightless color goes on in one step and stays put for 14 full hours, staying fresh, light and oh so comfortable. No dragging, no drying , no letdowns at all. Beauty Lips Lipstick Makeup"
9132,B006UEUGWM,229,233,186,74,0,229-233-186-74-0,229-233-186-74,1,False,"Maybelline New York Superstay 10 hour Stain Gloss, Pink Plush, 0.35 Fluid Ounce Maybelline Meet the first-ever stain gloss. MAYBELLINE's superstay 10hr stain gloss stays vibrant and shiny, yet transparent, and won&#x2019;t fade. The weightless formula glides on wet and smooth, and feels fresh and fabulous all day. Beauty Lip Glosses Lips Makeup"
9133,B006UEUHLC,229,7,186,226,0,229-7-186-226-0,229-7-186-226,1,False,"Maybelline New York Superstay 10 hour Stain Gloss, Berry Heavenly, 0.35 Fluid Ounce Maybelline Meet the first-ever stain gloss. MAYBELLINE's superstay 10 hour stain gloss stays vibrant and shiny, yet transparent, and won&#x2019;t fade. The weightless formula glides on wet and smooth, and feels fresh and fabulous all day. Beauty Lip Glosses Lips Makeup"
9134,B006UEUI8E,229,231,196,81,0,229-231-196-81-0,229-231-196-81,1,False,"Maybelline New York Superstay 10 hour Stain Gloss, Ruby Indulgence, 0.35 Fluid Ounce Maybelline Meet the first-ever stain gloss. MAYBELLINE's superstay 10 hour stain gloss stays vibrant and shiny, yet transparent, and won&#x2019;t fade. The weightless formula glides on wet and smooth, and feels fresh and fabulous all day. Beauty Lip Glosses Lips Makeup"
9135,B006UEUIJS,229,231,196,221,0,229-231-196-221-0,229-231-196-221,1,False,"Maybelline New York Superstay 10 hour Stain Gloss, Cool Coral, 0.35 Fluid Ounce Maybelline Meet the first-ever stain gloss. MAYBELLINE's superstay 10 hour stain gloss stays vibrant and shiny, yet transparent, and won&#x2019;t fade. The weightless formula glides on wet and smooth, and feels fresh and fabulous all day. Beauty Lip Glosses Lips Makeup"
9136,B006UEUJV0,229,190,186,81,0,229-190-186-81-0,229-190-186-81,1,False,"Maybelline New York Superstay 10 hour Stain Gloss, Mauve Dream, 0.35 Fluid Ounce Maybelline Meet the first-ever stain gloss. MAYBELLINE's superstay 10 hour stain gloss stays vibrant and shiny, yet transparent, and won&#x2019;t fade. The weightless formula glides on wet and smooth, and feels fresh and fabulous all day. Beauty Lip Glosses Lips Makeup"
9137,B006UEUK82,229,190,74,171,0,229-190-74-171-0,229-190-74-171,1,False,"Maybelline New York Superstay 10 hour Stain Gloss, Blissful Brown, 0.35 Fluid Ounce Maybelline Meet the first-ever stain gloss. MAYBELLINE's superstay 10 hour stain gloss stays vibrant and shiny, yet transparent, and won&#x2019;t fade. The weightless formula glides on wet and smooth, and feels fresh and fabulous all day. Beauty Lip Glosses Lips Makeup"
9138,B006UJ7HKQ,14,53,96,39,0,14-53-96-39-0,14-53-96-39,1,False,Essie She's Picture Perfect 794 Nail Polish Essie Essie She's Picture Perfect is a grey-toned lavender with purple micro-shimmer nail polish color. From the Essie Resort 2012 Collection. Beauty Makeup Nail Polish Nails
9139,B006UMU4NK,102,166,240,120,0,102-166-240-120-0,102-166-240-120,4,True,"World Pride&reg; Acrylic UV Gel False Nail Tip Clipper Cutter WorldPrideInc -100% brand new, never been used
-Suitable for Acrylic False Nails / Artificial Nails / Natural Nails
-Different cut styles: Well-cut/ Straight-edge/ Round edge
-Smooth cutting blade
-Suitable for professional use or home use

Package included:
1 x ACRYLIC UV GEL FALSE NAIL TIP CLIPPER CUTTER Beauty Clippers & Trimmers Nail Tools Tools & Accessories"
9140,B006UQUQPM,126,246,64,20,0,126-246-64-20-0,126-246-64-20,1,False,"Gud  Floral Cherrynova  Natural Nourishing Shampoo, 12 Fluid Ounces Gud A gentle shampoo that cleanses hair naturally, leaving it shiny and smelling like cherry blossoms and almond milk. So it'll ask to be touched. In French. Beauty Hair Care Shampoos"
9141,B006UUTNCU,177,144,219,224,0,177-144-219-224-0,177-144-219-224,1,False,"Best Age Spot Remover Get Rid of Dark Spots and Age Spots - TODAY.Experience the Results You Only Get from Best Age Spot RemoverBest Age Spot Remover, an astonishngly effective treatment that will- Correct Dark Spots - Gradually reduce Age Spots over a 3 to 4 week period- Lighten or eliminate Liver Spots- Correct Pigmentation Spots- Brighten Skin Discoloration and Dark SpotsBest Age Spot Remover strikes the right balance - a perfect blend of Hydroquinone 2%, Natural Plant Extracts, and Botanicals- It has a minimal, pleasant smell - no overpowering artificial scents- It evens and brightens to reveal natural skin tone- It won't clog your pores- Apply twice per day for up to 30 days. Give it time to work. Don't skip. Don't skimp.Our Legendary GuaranteeUSE TWICE PER DAY FOR 30 DAYS and See Results or Your Money Back - No Hassle - No Questions AskedDon't Suffer Any More - Try it Today - Your Skin Will Thank You Beauty Body Creams Moisturizers Skin Care"
9142,B006V6T1X4,225,198,162,148,0,225-198-162-148-0,225-198-162-148,1,False,"Kojic Acid &amp; Glutathione Dual Whitening/Bleaching Soap Professional Whitening Kojic Acid & Glutathione Triple Whitening/Bleaching Soap appx. 120gms

Kojic Soap - is suitable for less sensitive skin. It's stronger than regular Glutathione soap but gives a similar result. If you experience peeling, this should last not more than a week. This soap is created by a cold process method to ensure that valuable nutrients are retained. Delicately scented, ideal for most skin types. Effective and safe. Achieve flawless, blemish free, whiter, smoother and younger looking skin in no time and feel the difference on your skin right on first use. Try it and see visible results in days!!! Bars Beauty Cleansers Face Skin Care"
9143,B006VDOPPQ,225,247,224,255,0,225-247-224-255-0,225-247-224-255,1,False,Xtreme Brite Brightening Gel 1oz x 3pcs Xtreme Brite Brightening Gel is highly concentrated gel helps to obtain a clearer and brighter complexion. Removes blackheads and cosmetic acne also has anti-bacterial and soothing properties. For best results use regularly together with other products fr Beauty Face Skin Care Treatments & Masks
9144,B006VDRQEI,253,253,26,248,0,253-253-26-248-0,253-253-26-248,1,False,"Alterna Bamboo Style Boho Waves Tousled Texture Mist for Unisex, 4.2 Ounce Alterna Catch the WaveAlterna's breakthrough Bamboo Style Boho Waves Texture Mist combines strengthening organic bamboo extract and nourishing blue yucca root in a weightless texturizing spray that instantly gives you natural, tousled, &quot;just-back-from-the-beach&quot; waves. Sport them at the office, at the wine bar, on the beach - these waves are meant to be seen in.Adds texture, volume and shineCreates natural-looking, shore-sexy hairWeightless spray won't weigh hair downEspecially Suited For:All hair typesEssential Elements:Made with Certified Organic ingredients.For Best Effect:Spray on damp or dry hair from roots to ends, and shape with fingers for loose, tousled style.Free Of:Sulfates, sodium chloride, parabens, gluten, TEA, phthalates.&nbsp;Special Shipping Information: This product may not be available for 1 or 2 day shipping due to federal regulations that require it to ship via ground ship methods only. This product can only be shipped within the 48 contiguous states. Beauty Hair Care Hair Sprays Styling Products"
9145,B006VDSO0I,161,253,85,46,0,161-253-85-46-0,161-253-85-46,1,False,"Alterna Bamboo Style Super Natural Curl Shaping and Defining Cream for Unisex, 4.2 Ounce Alterna BAMBOO STYLE SUPER-NATURAL CURL SHAPING &amp; DEFINING CREAM combines strengthening pure Organic Bamboo Extract and nourishing, naturally fixative Blue Yucca Root in a lightweight conditioning cream That'separates curls giving them &quot;super-natural&quot; shape, definition &amp; control. With Color Hold technology for color retention. Because great hair should be sustainable. &bull; Lightweight conditioning formula&bull; Gives curly hair &quot;super-natural&quot; definition, shape &amp; control&bull; Eliminates frizz &amp; flyaways&bull; Non-crunch flexible hold for curls with a soft, touchable finish Good for you Beauty: Made with Certified Organic ingredients that are grown responsibly and traded ethically. Their production &amp; sale aids in supporting the development of local communities.All products FREE OF: sulfates, sodium chloride, parabens, gluten, TEA, phthalatesDirections: Apply liberally to palms &amp; work evenly through clean, damp hair. Blow dry with a diffuser or allow hair to air dry.For external use only. Avoid eye contact. Beauty Creams, Gels & Lotions Hair Care Styling Products"
9146,B006VEAYEG,142,177,219,104,0,142-177-219-104-0,142-177-219-104,1,False,"Glycerine / Glycerin Vegetable Usp Grade 100% Pure 10 Oz This pure 100% USP grade vegetable glycerine (glycerin) is used in cosmetics and body care products to assist in retaining moisture and is helpful in pulling oxygen into the skin. Vegetable glycerine is a natural emollient that adds a cooling effect on the skin and has become a predominant ingredient in most skin care products and soaps. Vegetable glycerine is also the principal medium for the manufacturing of non-alcohol based herbal extracts, which are called glycerites. This makes for a sweet alcohol free extract that can be easily administered to children, animals and those with alcohol sensitivities. Kosher certified and suitable for food and cosmetic use.

This is sold BY WEIGHT, not volume. You have exactly 10 OZ, which is not equal to 10 FL OZ: glycerin is heavy, so the bottle will not be full. You can check the weight with scales, not with a measure cup! Beauty Body Moisturizers Oils Skin Care"
9147,B006VJMM50,44,218,233,159,0,44-218-233-159-0,44-218-233-159,1,False,ANEW GENICS Night Treatment Cream Avon ANEW GENICS Night Treatment Cream Beauty Face Skin Care Treatments & Masks
9148,B006VLRZO6,161,7,42,147,0,161-7-42-147-0,161-7-42-147,1,False,"WELLA Brilliance Shampoo &amp; Conditioner Fine to Normal Coloured Hair, Liter Duo 33.8 oz Wella Repair and protect dry and damaged hair to leave it full of with vitality. Task-specific products Enrich Moisturising Conditioner for fine to normal hair Beauty Hair Care Shampoo & Conditioner Sets"
9149,B006VX5RQW,146,134,160,107,0,146-134-160-107-0,146-134-160-107,1,False,"Burt's Bees Very Volumizing Pomegranate Conditioner, 10 Fluid Ounces Burt&#39;s Bees Lightweight, gentle and rich with amino acids, Burt's Bees Pomegranate Conditioner leaves hair looking fuller and feeling thicker. &#xA0;Formulated with nourishing Pomegranate Seed and Avocado Oils, it rinses out easily and helps detangle hair while adding softness and body every time you use it. Beauty Conditioners Hair Care"
9150,B006VYF4BY,177,130,56,39,0,177-130-56-39-0,177-130-56-39,1,False,"MUVAZI Anti Aging Skin Care Set with Oat Beta Glucan FREE SHIPPING  &  100% SATISFACTION GUARANTEE NO QUESTIONS ASKED!      
An anti-aging skincare set with ingredients clinically proven to visibly improve the signs of aging.  Prepare yourself for a truly unique experience. Featuring a powerful lineup of four products. M U V A Z I's complete and comprehensive skin care system cleanses, renews, moisturizes, and reveals younger looking skin.

M U V A Z I products feature Oat Beta Glucan, an amazing  ingredient, proven to diminish the appearance of deep wrinkles. Used together, the products in this routine promote improved elasticity and firmness of skin. Over time, skin-tone and texture can achieve an ageless look. 

This set contains:
- 5.5 oz   M U V A Z I  Foaming Cleanser Toner w / patented SBG Technology
- 15 mL   M U V A Z I  Oxygenic Eye Cream 
- 50 mL   M U V A Z I  Intra-Cellular Moisturizer
- 1 oz       M U V A Z I  Hydrating Face Serum w / patented SBG Technology

What else you need to know:
These products are appropriate for all skin types.
- Foaming Cleanser & Toner: a unique technology delivers the anti-aging benefits of a Oat Beta Glucan, with less potential for irritation.
- Intra-Cellular Moisturizer: a higher level of active ingredients than traditional moisturizers, which helps support natural collagen.
- Hydrating Face Serum: breakthrough technology and antioxidants help promote skin's elasticity and its natural moisture barrier.
-Oxygenic Eye Cream creates an instantaneous dermal fill, which reduces fine lines and wrinkles.  Oxygen aids the skins natural repair and renewal processes by penetrating deep into the skin, creating a sensational warming effect as it supplies oxygen to the skin.

M U V A Z I offers a 30 day Money Back Guarantee. No questions asked.

Research results:
Based on an 8-week, daily-use study, women said they liked and would continue to use the routine. Clinically proven to visibly improve the signs of aging, including lines, elasticity, discoloration, pore size. Beauty Face Sets & Kits Skin Care"
9151,B006VYG9YU,108,181,49,219,1,108-181-49-219-1,108-181-49-219,2,True,"Nubian Heritage: African Black Bar Soap, 5 oz Nubian Heritage Nubian Heritage African Black Bar Soap is deep cleansing with oats, aloe & vitamin E. African Black Soap, made from palm ash, tamarind extract, tar and plantain peel has been used in Africa for centuries to treat eczema, acne, oily skin, psoriasis, and other skin ailments. Historical references to Shea Butter, a staple of African pharmacology, date back to the reported Shea Butter caravans of Cleopatra's Egypt.Nubian Heritage's authentic African Black Soap combines Shea Butter's healing and hydrating properties with the ancient medicinal properties of palm ash, plantain peel, tar and tamarind to balance and resolve problem skin. Nubian Heritage's deep cleansing formula aids exfoliation and promotes new cell growth to reveal radiant, fresh, even and healthy skin.Nubian Heritage's natural, herbal and aromatic recipes help to bring balance to the body, physically, emotionally and spiritually. Nubian Heritage's natural ingredients and our customized fragrance profiles are designed to bring balance into our lives, balance is what Nubian Heritage believes is at the root of all healing, and Nubian Heritage delivers healing benefits through creating and establishing balance and harmony. Bath & Body Beauty Cleansers Soaps"
9152,B006W1BSD4,206,160,123,95,2,206-160-123-95-2,206-160-123-95,3,True,"Neutrogena Deep Clean Shine Control Blotting Sheets, 50 Count Neutrogena These silky, ultraabsorbent sheets are softer than paper and are uniquely designed to reduce shine by 95% and instantly remove excess surface oil that may clog pores without overdrying skin or disturbing makeup, controlling shine for up to four hours. Skin is left with a fresh, matte finish. See the oil on the sheet and not on your face. Perfect for touchups when you're on the go. Beauty Cleansers Cloths & Towelettes Face Skin Care"
9153,B006W3P14Y,30,214,63,9,0,30-214-63-9-0,30-214-63-9,1,False,"Tarte Cosmetics Amazonian Clay 12-Hour Full Coverage Foundation 1.7 fl oz. Tarte Cosmetics Tarte Cosmetics Amazonian Clay 12-Hour Full Coverage Foundation provides flawless, long-lasting buildable coverage with a lightweight, multitasking formula. Amazonian clay acts as a smart ingredient to intuitively match your skin&#039;s tone and texture to conceal blemishes, discoloration and imperfections. Vitamin E softens and nourishes your skin while neutralizing free radicals. Micronized zinc and titanium protect against environmental damage. Light-Medium is ideal for light to medium skin with pink undertones. Beauty Face Foundation Makeup"
9154,B006W6Y64M,17,11,101,11,0,17-11-101-11-0,17-11-101-11,1,False,"NIVEA A Kiss of Shine Natural Glossy Lip Care Blister Card SPF 15, 0.3 Ounce Nivea Glossy lip care is specially formulated to provide long-lasting moisturization for the most delicate skin, your lips, while delivering a brilliant, glossy shine with no sticky residue. Beauty Lip Glosses Lips Makeup"
9155,B006WDM9MQ,44,10,9,52,0,44-10-9-52-0,44-10-9-52,1,False,"Avon Anew Clinical Resurfacing Expert Smoothing Fluid 1 Oz. Avon Anew Avon Anew Clinical Resurfacing Expert
Smoothing Fluid 1 Oz.
Helps Skin to look and Feel Younger
Helps Replenish and retexture your Facial skin
Leaving a smooth , radient, surface Ready for Your Makeup
Price Listed is for 1 Full size bottle Only Beauty Face Skin Care Treatments & Masks"
9156,B006WHOAHO,223,57,19,82,0,223-57-19-82-0,223-57-19-82,1,False,"Cuticle Nippers, Stainless Steel Cuticle Nippers / Cutter / Clipper for Nail Art, Length 3.75&quot; Ebest Features:Made of high quality stainless steel, durable enough for daily use.Professional cuticle nippers for nail art / manicure / pedicure.Push back cuticle, trim dead skin and hangnail.Carefully designed, excellent for use.Suitable for professional use or home use. Beauty Cuticle Care Cuticle Removers Hands & Nails Skin Care"
9157,B006WMYMRW,94,254,192,63,0,94-254-192-63-0,94-254-192-63,1,False,"Australian Gold Jwoww Ultimate 50X Black Bronzer Tanning Lotion, 13.5 Fluid Ounce Ausrialian Gold Powerful instant and delayed bronzers give skin darker, richer more radiant color. Paired with moisturizers that will hydrate and immerse skin in a blanket of velvety softness. A dominating combination of immediate and delayed bronzers that give skin the perfect color. An irresistible mixture of moisturizers mixed with shea butter to quench skin while providing a sealant to keep skin hydrated to help you keep your color longer. A mixture of vitamins, minerals and antioxidants to nourish and support healthy, glowing skin. Beauty Skin Care Sun Tanning Oils"
9158,B006WQ2SUQ,240,173,20,13,0,240-173-20-13-0,240-173-20-13,1,False,"Amir Argan Oil Moisturizer - 18 oz Amir Argan Oil Amir Argan Oil Moisturizer All day moisturizing lotion Amir Argan Oil Moisturizer is infused with argan oil and acai berry to revive and combat the signs of aging with essential fatty acids, high levels of vitamin E, and Omega 6 and 9. These vitamins restore softness and vibrancy while leaving you feeling moisturized and vibrant all day. Amir Argan Oil Moisturizer moisturizes, conditions and repairs as it hydrates, helping to reduce small wrinkles, inflammation, and skin irritations. Protect your body from free radicals and other environmental stresses. Beauty Skin Care"
