sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
18-145-187-83,16,2,3249,B0018S8NNE,"RoC Multi-Correxion Eye Treatment, 0.5 Ounce RoC &nbsp;&nbsp;&nbsp;RoC MULTI CORREXION Eye TreatmentRoC MULTI CORREXION Eye Treatment diminishes the look of dark circles and wrinkles for more luminous eyes.How It WorksThis breakthrough formula contains an exclusive fusion of age-fighting ingredients specially formulated for the delicate eye area. Antioxidants help defend against the look of aging that can be caused by skin-damaging free radicals. Pure RoC RETINOL smoothes wrinkles and complements skin's renewal process. And vitamin C helps rejuvenate skin tone.What Results Can I Expect?Dark circles and puffiness are noticeably diminished and wrinkles appear visibly smoothed in just eight weeks, revealing newer, younger-looking skin.Usage TipsApply in small dots around the eye area and gently smooth until thoroughly absorbed. Use alone or under makeup in the morning and in the evening.How Can RoC Retinol Improve My Skin?Retinol is one of the most effective ingredients for reducing the appearance of lines and wrinkles.When you are young, your skin cells continuously renew themselves, which keeps your skin looking smooth. As time passes, however, your skin's ability to renew itself gradually slows down. Skin loses its elasticity and wrinkles become more evident. What you need is something to help keep it looking younger and healthier.This is the benefit of Retinol. Retinol is a pure form of Vitamin A that works to reduce the appearance of wrinkles.RoC MULTI CORREXIONEye TreatmentAt a Glance:This advanced formula is clinically proven* to:Noticeably diminish the look of dark circles and puffinessVisibly smooth the appearance of wrinklesAdvice for Getting the Most Out of Retinol ProductsStart Early:It is often recommended to begin using a Retinol product in your late twenties to early thirties. Early use of Retinol products can actually help to combat fine lines and wrinkles before they become apparent, so your skin stays looking younger and healthier.Start Slowly:Using Retinol is like exercising. You don't start out running a marathon. Begin by applying a small amount (a little goes a long way) every other day for about two weeks. After two weeks, you may begin applying more frequently until you find the best routine for your skin.Stick with It:It is important to be consistent, as the benefits of Retinol are seen over time. If you happen to experience minor skin irritation, this may be temporary while your skin adjusts to the products. Just decrease usage for a few days and work your way back up after that.Protect your skin:Whether you use a Retinol product during the night or day, always remember to wear a sunscreen of SPF 15 or higher during the day.RoC: A History of Skincare ExpertiseRoC was founded in France in 1957 by pharmacist Jean-Charles Lissarrague and a collaboration of dermatologists. From the beginning, RoC developed strong partnerships with dermatologists, helping it become the skincare leader in France. In 1999, RoC brought its anti-aging expertise to the U.S.Since then, RoC has continued to build on its unique understanding of the skin aging process to develop the best and most effective skincare solutions for women in the U.S. RoC products in the U.S. are not only derived from extensive research and thorough clinical studies, but also from a proven track record of success with European women.What's in the BoxRoC MULTI CORREXION Eye Treatment (0.5 Fluid Ounces, 15 Milliliters).Skin Renewing Serum4-Zone Daily Moisturizer SPF 30Night TreatmentEye TreatmentLift Anti-Gravity SerumLift Anti-Gravity Daily Moisture SPF 30Lift Anti-Gravity Eye CreamLift Anti-Gravity Night CreamTrademark Information:RoC&reg; MULTI CORREXION&reg; Beauty Creams Eyes Skin Care"
18-145-187-83,16,3,3250,B0018SAJ7M,"RoC CompleteLift Eye Cream, 0.5-Ounce Tube RoC Increases skin firmness around the eyes, gives eyelids a visibly lifted look, and reduces puffiness to make eyes look younger and more awake. This light, silky fluid absorbs quickly and begins working immediately with a unique blend of wheat polyner and patent-pending Protient lifting & firming technology &#x2013; a high-performance tightening agent &#x2013; to help firm and tone the skin around your eyes. Beauty Creams Eyes Skin Care"
18-145-187-83,16,4,3251,B0018SAJAY,"RoC Multi-Correxion Night Treatment, 1 Ounce RoC &nbsp;&nbsp;&nbsp;The ROC MULTI CORREXION line contains breakthrough products that diminish the appearance of multiple signs of aging with the exclusive fusion of pure RoC RETINOL and antioxidants. RoC MULTI CORREXION Night Treatment provides a comprehensive anti-aging solution to diminish the look of the most noticeable signs of aging and reveal new, younger looking skin.How It WorksThis breakthrough formula contains an exclusive fusion of age-fighting ingredients. Antioxidants help defend against the look of aging. Pure RoC RETINOL smoothes wrinkles and complements skin's natural process. Vitamin C helps rejuvenate skin tone.What Results Can I Expect?In just four weeks, dark circles are visibly diminished and skin tone and luminescence are noticeably improved. In just eight weeks, the appearance of pores and skin discolorations are visibly diminished. In just 12 weeks, the look of fine lines and wrinkles is visibly diminished. Skin firmness and elasticity are also improved. The result -- overall younger-looking, more beautiful skin.Usage TipsApply to face and neck after cleansing. The treatment can be used alone or under your regular moisturizer. For best results, use twice daily. You may experience mild tingling or redness during use. This is normal and should be temporary until your skin adjusts. If applying an additional moisturizer, use one free of Retinol.How Can RoC RETINOL Improve My Skin?Retinol is one of the most effective ingredients for reducing the appearance of lines and wrinkles.When you are young, your skin cells continuously renew themselves, which keeps your skin looking smooth. As time passes, however, your skin's ability to renew itself gradually slows down. Skin loses its elasticity and wrinkles become more evident. What you need is something to help keep it looking younger and healthier.This is the benefit of Retinol. Retinol is a pure form of Vitamin A that works to reduce the appearance of wrinkles.RoC MULTI CORREXION Night TreatmentAt a Glance:Diminishes the appearance of wrinklesImproves elasticityBrightens skinDiminishes the look of dark circlesImproves the appearance of poresAdvice for Getting the Most Out of Retinol ProductsStart Early:It is often recommended to begin using a Retinol product in your late twenties to early thirties. Early use of Retinol products can actually help to combat fine lines and wrinkles before they become apparent, so your skin stays looking younger and healthier.Start Slowly:Using Retinol is like exercising. You don't start out running a marathon. Begin by applying a small amount (a little goes a long way) every other day for about two weeks. After two weeks, you may begin applying more frequently until find the best routine for your skin.Stick with It:It is important to be consistent, as the benefits of Retinol are seen over time. If you happen to experience minor skin irritation, this may be temporary while your skin adjusts to the products. Just decrease usage for a few days and work your way back up after that.Protect your skin:Whether you use a Retinol product during the night or day, always remember to wear a sunscreen of SPF 15 or higher during the day.RoC: A History of Skincare ExpertiseRoC brand was founded in France in 1957 by pharmacist Jean-Charles Lissarrague and a collaboration of dermatologists. From the beginning, RoC developed strong partnerships with dermatologists, helping it become the skincare leader in France. In 1999, the makers of RoC brought its anti-aging expertise to the U.S.Since then, RoC has continued to build on its unique understanding of the skin aging process to develop the best and most effective skincare solutions for women in the U.S. RoC products in the U.S. are not only derived from extensive research and thorough clinical studies, but also from a proven track record of success with European women.What's in the BoxRoC MULTI CORREXION Night Treatment (1 Fluid Ounce).Skin Renewing Serum4-Zone Daily Moisturizer SPF 30Night TreatmentEye TreatmentLift Anti-Gravity SerumLift Anti-Gravity Daily Moisture SPF 30Lift Anti-Gravity Eye CreamLift Anti-Gravity Night CreamTrademark Information:RoC&reg; MULTI CORREXION&reg; Night Treatment Beauty Creams & Moisturizers Face Fluids Fluids & Lotions Skin Care"
18-145-187-83,16,5,4269,B001OMI8ZM,"Roc Complete Lift Eye Lift Pen, 0.05-Ounce Tubes RoC This innovative pen applicator allows for ultra precise application to the delicate eye area and begins working immediately with patent-pending Protient lifting & firming technology &#x2013; a high-performance tightening agent &#x2013; to give eyes a visibly lifted look while reducing the appearance of under-eye puffiness. Beauty Eyes Rollers & Pens Skin Care"
18-145-187-83,16,6,4767,B002BWOXYE,"RoC Multi-Correxion 4-Zone Daily Moisturizer, SPF 30, 1.7 Ounce &nbsp;&nbsp;&nbsp;RoC MULTI CORREXION 4-Zone Daily Moisturizer SPF 30RoC MULTI CORREXION 4-Zone Daily Moisturizer SPF 30 targets four key areas of the face to diminish the look of multiple signs of aging and significantly improve the beauty of your skin.How It WorksThis breakthrough formula contains an exclusive complex that combines age-fighting ingredients: RoC RETINOL to smooth the look of wrinkles, antioxidants to help defend against the look of aging that can be caused by skin-damaging free radicals, light-reflecting silk pearls to immediately brighten skin for a more luminous complexion, and broad spectrum UVA/UVB sunscreen to help prevent premature skin aging.What Results Can I Expect?In just four weeks, fine lines and wrinkles appear diminished, the look of brown spots and uneven skin tone are diminished, and luminescence is noticeably improved. After eight weeks, crow's feet appear diminished. After 12 weeks, even deep wrinkles appear diminished, elasticity is improved, and skin appears firmer.Usage TipsApply generously and evenly before sun exposure and as needed. Children under six months of age; ask a doctor.How Can RoC Retinol Improve My Skin?Retinol is one of the most effective ingredients for reducing the appearance of lines and wrinkles.When you are young, your skin cells continuously renew themselves, which keeps your skin looking smooth. As time passes, however, your skin's ability to renew itself gradually slows down. Skin loses its elasticity and wrinkles become more evident. What you need is something to help keep it looking younger and healthier.This is the benefit of Retinol. Retinol is a pure form of Vitamin A that works to reduce the appearance of wrinkles.ROC MULTI CORREXION4-Zone Daily MoisturizerSPF 30At a Glance:This advanced formula is clinically proven* to:Smooth deep forehead wrinklesReduce the signs of aging around the eyesRe-invigorate luminous skin on the cheeksImprove firmness along the jawlineAdvice for Getting the Most Out of Retinol ProductsStart Early:It is often recommended to begin using a Retinol product in your late twenties to early thirties. Early use of Retinol products can actually help to combat fine lines and wrinkles before they become apparent, so your skin stays looking younger and healthier.Start Slowly:Using Retinol is like exercising. You don't start out running a marathon. Begin by applying a small amount (a little goes a long way) every other day for about two weeks. After two weeks, you may begin applying more frequently until you find the best routine for your skin.Stick with It:It is important to be consistent, as the benefits of Retinol are seen over time. If you happen to experience minor skin irritation, this may be temporary while your skin adjusts to the products. Just decrease usage for a few days and work your way back up after that.Protect your skin:Whether you use a Retinol product during the night or day, always remember to wear a sunscreen of SPF 15 or higher during the day.RoC: A History of Skincare ExpertiseRoC was founded in France in 1957 by pharmacist Jean-Charles Lissarrague and a collaboration of dermatologists. From the beginning, RoC developed strong partnerships with dermatologists, helping it become the skincare leader in France. In 1999, RoC brought its anti-aging expertise to the U.S.Since then, RoC has continued to build on its unique understanding of the skin aging process to develop the best and most effective skincare solutions for women in the U.S. RoC products in the U.S. are not only derived from extensive research and thorough clinical studies, but also from a proven track record of success with European women.What's in the BoxRoC MULTI CORREXION 4-Zone Daily Moisturizer SPF 30 (1.7 Fluid Ounces, 50 Milliliters).Skin Renewing Serum4-Zone Daily Moisturizer SPF 30Night TreatmentEye TreatmentLift Anti-Gravity SerumLift Anti-Gravity Daily Moisture SPF 30Lift Anti-Gravity Eye CreamLift Anti-Gravity Night CreamTrademark Information:RoC&reg; MULTI CORREXION&reg; Beauty Creams & Moisturizers Face Skin Care"
18-145-187-83,16,7,4772,B002BWPXGQ,"RoC Multi-Correxion Skin Renewing Serum, 1 Ounce &nbsp;&nbsp;&nbsp;The ROC MULTI CORREXION line contains breakthrough products that diminish the appearance of multiple signs of aging with the exclusive fusion of pure RoC RETINOL and antioxidants. RoC MULTI CORREXION Skin Renewing Serum diminishes the appearance of the most noticeable signs of aging, including wrinkles, loss of firmness, and uneven skin tone. The result is beautiful, younger-looking skin.How It WorksThis breakthrough formula contains an exclusive complex that combines age-fighting ingredients. RoC RETINOL smoothes the look of wrinkles. Antioxidants help defend against the look of aging. And Vitamin C helps rejuvenate skin tone. The light, silky fluid glides on easily and absorbs quickly, leaving your skin feeling soft and velvety. This skin renewing serum is ideal for use under make-up.What Results Can I Expect?In just four weeks, fine lines and wrinkles appear diminished, uneven skin tone appears diminished, and luminescence is noticeably improved. After eight weeks, even deep wrinkles and crow's feet appear diminished. After 12 weeks, skin firmness is improved.Usage TipsBefore use, cleanse skin and allow time to dry. Gently smooth serum over face and neck. If you've never used Retinol before, begin by using once a day in the morning or evening. After two weeks, begin applying more frequently, up to twice a day, until you find the best routine for your skin.You may feel a slight tingling or tightening sensation. This is normal and is a sign that the product is working. Allow the silky fluid to dry completely before applying make-up. If applying an additional moisturizer, use one free of Retinol. Apply a sunscreen of SPF 15 or higher during the day while using this product. Continue using a sunscreen for one week after stopping use.How Can RoC RETINOL Improve My Skin?Retinol is one of the most effective ingredients for reducing the appearance of lines and wrinkles.When you are young, your skin cells continuously renew themselves, which keeps your skin looking smooth. As time passes, however, your skin's ability to renew itself gradually slows down. Skin loses its elasticity and wrinkles become more evident. What you need is something to help keep it looking younger and healthier.This is the benefit of Retinol. Retinol is a pure form of Vitamin A that works to reduce the appearance of wrinkles.RoC MULTI CORREXION Skin Renewing SerumAt a Glance:Diminishes the look of deep wrinkles and crow's feetDiminishes uneven skin toneBrightens skinAdvice for Getting the Most Out of Retinol ProductsStart Early:It is often recommended to begin using a Retinol product in your late twenties to early thirties. Early use of Retinol products can actually help to combat fine lines and wrinkles before they become apparent, so your skin stays looking younger and healthier.Start Slowly:Using Retinol is like exercising. You don't start out running a marathon. Begin by applying a small amount (a little goes a long way) every other day for about two weeks. After two weeks, you may begin applying more frequently until find the best routine for your skin.Stick with It:It is important to be consistent, as the benefits of Retinol are seen over time. If you happen to experience minor skin irritation, this may be temporary while your skin adjusts to the products. Just decrease usage for a few days and work your way back up after that.Protect your skin:Whether you use a Retinol product during the night or day, always remember to wear a sunscreen of SPF 15 or higher during the day.RoC: A History of Skincare ExpertiseRoC brand was founded in France in 1957 by pharmacist Jean-Charles Lissarrague and a collaboration of dermatologists. From the beginning, RoC developed strong partnerships with dermatologists, helping it become the skincare leader in France. In 1999, the makers of RoC brought its anti-aging expertise to the U.S.Since then, RoC has continued to build on its unique understanding of the skin aging process to develop the best and most effective skincare solutions for women in the U.S. RoC products in the U.S. are not only derived from extensive research and thorough clinical studies, but also from a proven track record of success with European women.What's in the BoxRoC MULTI CORREXION Skin Renewing Serum (1 Fluid Ounce).Skin Renewing Serum4-Zone Daily Moisturizer SPF 30Night TreatmentEye TreatmentLift Anti-Gravity SerumLift Anti-Gravity Daily Moisture SPF 30Lift Anti-Gravity Eye CreamLift Anti-Gravity Night CreamTrademark Information:RoC&reg; MULTI CORREXION&reg; Skin Renewing Serum Beauty Face Skin Care"
18-145-187-83,16,8,5098,B002MZM8O2,"ROC Retinol Correxion Deep Wrinkle Serum 1.0 oz RoC ROC Retinol Correxion Deep Wrinkle Serum 1.0 oz. Visibly reduces deep wrinkles. This serum complements your skin's renewal process and is clinically proven to visibly reduce both fine lines and deep wrinkles. The formula's technology combines pure ROC Retinol with magnesium, zinc and copper to complement skin's renewal process and bring newer, younger-looking skin. Non-comedogenic (won't clog pores). Beauty Skin Care Skin Protection Sports Sun"
18-145-187-83,16,9,5768,B00387F41W,"RoC BRILLIANCE Night Recharging Moisturizer, Activating Serum &amp; Recharging Creme RoC Brilliance Night Recharging Moisturizer is a breakthrough at-home anti-aging night treatment inspired by the latest professional procedures. It combines science of E-pulse technology with the pampering experience of luxurious skin care to bring new life to the look of your skin. The 2-step process works to visibly reduce the appearance of fine lines and wrinkles and continues working through the night to soften, smooth and help firm skin. Beauty Creams & Moisturizers Face Skin Care"
18-145-187-83,16,10,5770,B00387F42G,"RoC Deep Wrinkle Serum, 1 Ounce RoC &nbsp;&nbsp;&nbsp;Fight the look of deep wrinkles with RoC RETINOL CORREXION Deep Wrinkle Serum. It is clinically proven to visibly reduce both fine lines and deep wrinkles. After four weeks, skin is more radiant, fine lines on the face and neck are smoothed, and skin firmness is improved. After eight weeks, crow's feet are visibly reduced and the appearance of the signs of photo-damage are diminished. After 12 weeks, deep wrinkles on the face and neck are visibly reduced.How It WorksThis light, silky formula glides on easily and absorbs quickly, leaving your skin feeling smooth and velvety. The formula's technology combines pure RoC RETINOL with magnesium, zinc, and copper to complement your skin's natural process and bring newer, younger-looking skin to the surface.Usage TipsUse RoC RETINOL CORREXION Deep Wrinkle Serum once or twice a day in the morning and/or evening. Cleanse skin and allow time to dry. Smooth product over face and neck allowing product to absorb completely.You may experience a slight tingling or tightness during use. This is normal and a sign that the product is working. Discontinue use if skin irritation develops and lasts. Follow with a gentle moisturizer or makeup if desired. If applying an additional moisturizer, use one free of Retinol or Alpha Hydroxy Acid. Apply a sunscreen of SPF 15 or higher during the day while using this product. Continue using a sunscreen for one week after stopping use.How Can RoC RETINOL Improve My Skin?Retinol is one of the most effective ingredients for reducing the appearance of lines and wrinkles.When you are young, your skin cells continuously renew themselves, which keeps your skin looking smooth. As time passes, however, your skin's ability to renew itself gradually slows down. Skin loses its elasticity and wrinkles become more evident. What you need is something to help keep it looking younger and healthier.This is the benefit of Retinol. Retinol is a pure form of Vitamin A that works to reduce the appearance of wrinkles.RoC RETINOL CORREXIONDeep Wrinkle SerumAt a Glance:After 4 Weeks:- Skin is more radiant- Fine lines on face and neck &nbsp;&nbsp;are smoothed- Skin firmness is improvedAfter 8 Weeks:- Crow's feet are visibly &nbsp;&nbsp;reduced- Signs of photodamage are &nbsp;&nbsp;diminishedAfter 12 Weeks:- Deep wrinkles on face and &nbsp;&nbsp;neck are visibly reducedAdvice for Getting the Most Out of Retinol ProductsStart Early:It is often recommended to begin using a Retinol product in your late twenties to early thirties. Early use of Retinol products can actually help to combat fine lines and wrinkles before they become apparent, so your skin stays looking younger and healthier.Start Slowly:Using Retinol is like exercising. You don't start out running a marathon. Begin by applying a small amount (a little goes a long way) every other day for about two weeks. After two weeks, you may begin applying more frequently until find the best routine for your skin.Stick with It:It is important to be consistent, as the benefits of Retinol are seen over time. If you happen to experience minor skin irritation, this may be temporary while your skin adjusts to the products. Just decrease usage for a few days and work your way back up after that.Protect your skin:Whether you use a Retinol product during the night or day, always remember to wear a sunscreen of SPF 15 or higher during the day.RoC: A History of Skincare ExpertiseRoC brand was founded in France in 1957 by pharmacist Jean-Charles Lissarrague and a collaboration of dermatologists. From the beginning, RoC developed strong partnerships with dermatologists, helping it become the skincare leader in France. In 1999, the makers of RoC brought its anti-aging expertise to the U.S.Since then, RoC has continued to build on its unique understanding of the skin aging process to develop the best and most effective skincare solutions for women in the U.S. RoC products in the U.S. are not only derived from extensive research and thorough clinical studies, but also from a proven track record of success with European women.What's in the BoxRoC RETINOL CORREXION Deep Wrinkle Serum (1 Fluid Ounce).Deep Wrinkle FillerDeep Wrinkle SerumDeep Wrinkle DailyMoisturizer SPF 30Eye CreamDeep Wrinkle Night CreamSENSITIVE Eye CreamSENSITIVE Night CreamTrademark Information:RoC&reg; RETINOL CORREXION&reg; Deep Wrinkle Serum Beauty Creams & Moisturizers Face Fluids & Lotions Lotions Skin Care"
18-145-187-83,16,11,5771,B00387F42Q,"RoC Deep Wrinkle Filler, 1 Ounce RoC &nbsp;&nbsp;&nbsp;Fight the look of deep wrinkles with RoC RETINOL CORREXION Deep Wrinkle Filler. Clinically proven to fill creases and diminish the look of deep wrinkles, this filler offers results immediately and after four weeks. Creases are filled to diminish the appearance of fine lines and re-plumped skin is softer and smoother. After four weeks, the look of crow's feet and deep facial wrinkles is visibly diminished.How It WorksThis breakthrough, dual-action formula is specifically designed to target wrinkles, with an exclusive fusion of hyaluronic acid and pure RoC RETINOL. Hyaluronic acid helps to immediately hydrate and plump skin, while RoC RETINOL is a clinically proven wrinkle-fighting ingredient. With daily use, the look of your skin is improved so that even deep wrinkles appear diminished in as little as four weeks.Usage TipsThis deep wrinkle filler is non-comedogenic (won't clog pores) and dermatologist tested. Use it once or twice a day, in the morning and/or evening. Gently dab a small amount of the product in the areas where you want to fill in creases and fine lines: around and under eyes, above and around the mouth, and on the forehead or between the brows.Use alone or under your regular moisturizer. You may experience mild tingling or redness during use. This is normal and is a sign the product is working. It should be temporary until your skin adjusts. If applying an additional moisturizer, use one free of Retinol or Alpha Hydroxy Acid.How Can RoC RETINOL Improve My Skin?Retinol is one of the most effective ingredients for reducing the appearance of lines and wrinkles.When you are young, your skin cells continuously renew themselves, which keeps your skin looking smooth. As time passes, however, your skin's ability to renew itself gradually slows down. Skin loses its elasticity and wrinkles become more evident. What you need is something to help keep it looking younger and healthier.This is the benefit of Retinol. Retinol is a pure form of Vitamin A that works to reduce the appearance of wrinkles.RoC RETINOL CORREXIONDeep Wrinkle FillerAt a Glance:Immediately:- Creases are filled to &nbsp;&nbsp;diminish the appearance &nbsp;&nbsp;of fine lines- Re-plumped skin is softer &nbsp;&nbsp;and smootherAfter 4 Weeks:- The look of crow's feet &nbsp;&nbsp;and deep facial wrinkles is &nbsp;&nbsp;diminishedAdvice for Getting the Most Out of Retinol ProductsStart Early:It is often recommended to begin using a Retinol product in your late twenties to early thirties. Early use of Retinol products can actually help to combat fine lines and wrinkles before they become apparent, so your skin stays looking younger and healthier.Start Slowly:Using Retinol is like exercising. You don't start out running a marathon. Begin by applying a small amount (a little goes a long way) every other day for about two weeks. After two weeks, you may begin applying more frequently until find the best routine for your skin.Stick with It:It is important to be consistent, as the benefits of Retinol are seen over time. If you happen to experience minor skin irritation, this may be temporary while your skin adjusts to the products. Just decrease usage for a few days and work your way back up after that.Protect your skin:Whether you use a Retinol product during the night or day, always remember to wear a sunscreen of SPF 15 or higher during the day.RoC: A History of Skincare ExpertiseRoC brand was founded in France in 1957 by pharmacist Jean-Charles Lissarrague and a collaboration of dermatologists. From the beginning, RoC developed strong partnerships with dermatologists, helping it become the skincare leader in France. In 1999, the makers of RoC brought its anti-aging expertise to the U.S.Since then, RoC has continued to build on its unique understanding of the skin aging process to develop the best and most effective skincare solutions for women in the U.S. RoC products in the U.S. are not only derived from extensive research and thorough clinical studies, but also from a proven track record of success with European women.What's in the BoxRoC RETINOL CORREXION Deep Wrinkle Filler (1 Fluid Ounce).Deep Wrinkle FillerDeep Wrinkle SerumDeep Wrinkle DailyMoisturizer SPF 30Eye CreamDeep Wrinkle Night CreamSENSITIVE Eye CreamSENSITIVE Night CreamTrademark Information:RoC&reg; RETINOL CORREXION&reg; Deep Wrinkle Filler Beauty Creams & Moisturizers Face Skin Care"
18-145-187-83,16,12,7077,B004D267JO,"RoC Retinol Correxion Sensitive Night Cream, 1 Ounce RoC &nbsp;&nbsp;&nbsp;Results After Clinical TestingRoC RETINOL CORREXION SENSITIVE Night Cream moisturizes through the night to deliver clinically proven results without the irritation usually associated with highly effective anti-aging products. Visible improvements in:Skin texture and softnessExpression linesWrinklesRadianceAfter eight weeks 95&#37; of women showed improvement in the look of deep wrinkles or fine lines.96&#37; of women with previous sensitivity to retinoids experienced no redness or bothersome irritation in a clinical study.RoC RETINOL CORREXION SENSITIVE Night CreamRoC RETINOL CORREXION SENSITIVE Night Cream was specifically designed for people with skin sensitive to retinol and also for retinol beginners, to help condition skin to retinoids. It contains a milder strength of retinol that works through the night to target and fight wrinkles with minimal or no irritation. Wake up to softer, smoother, and younger-looking skin.How It WorksThis gentle, lightweight formula contains a unique blend of powerful anti-aging ingredients know to fight wrinkles: RoC Retinol, a clinically proven wrinkle-fighting ingredient that works to keep skin looking younger for longer; and hyaluronic acid, which helps bind the essential moisture in your skin to hydrate and re-plump wrinkles.Usage TipsApply to face and neck each night when skin is most receptive to repair and renewal. Use alone or under your regular moisturizer. You may experience mild tingling or redness during use. This is normal and should be temporary until your skin adjusts. Apply a sunscreen of SPF 15 or higher during the day while using this product. Continue using a sunscreen for one week after stopping use of this product.If you have never used retinol products before, begin by limiting use to every other night, then gradually increase frequency to once a night as tolerated.How Can RoC Retinol Improve My Skin?Retinol is one of the most effective ingredients for reducing the appearance of lines and wrinkles.When you are young, your skin cells continuously renew themselves, which keeps your skin looking smooth. As time passes, however, your skin's ability to renew itself gradually slows down. Skin loses its elasticity and wrinkles become more evident. What you need is something to help keep it looking younger and healthier.This is the benefit of Retinol. Retinol is a pure form of Vitamin A that works to reduce the appearance of wrinkles.RoC RETINOL CORREXION SENSITIVE Night CreamAt a Glance:See visible improvements in:Skin texture and softnessWrinklesExpression linesRadianceOverall photo damageAdvice for Getting the Most Out of Retinol ProductsStart Early:It is often recommended to begin using a Retinol product in your late twenties to early thirties. Early use of Retinol products can actually help to combat fine lines and wrinkles before they become apparent, so your skin stays looking younger and healthier.Start Slowly:Using Retinol is like exercising. You don't start out running a marathon. Begin by applying a small amount (a little goes a long way) every other day for about two weeks. After two weeks, you may begin applying more frequently until you find the best routine for your skin.Stick with It:It is important to be consistent, as the benefits of Retinol are seen over time. If you happen to experience minor skin irritation, this may be temporary while your skin adjusts to the products. Just decrease usage for a few days and work your way back up after that.Protect your skin:Whether you use a Retinol product during the night or day, always remember to wear a sunscreen of SPF 15 or higher during the day.RoC: A History of Skincare ExpertiseRoC was founded in France in 1957 by pharmacist Jean-Charles Lissarrague and a collaboration of dermatologists. From the beginning, RoC developed strong partnerships with dermatologists, helping it become the skincare leader in France. In 1999, RoC brought its anti-aging expertise to the U.S.Since then, RoC has continued to build on its unique understanding of the skin aging process to develop the best and most effective skincare solutions for women in the U.S. RoC products in the U.S. are not only derived from extensive research and thorough clinical studies, but also from a proven track record of success with European women.What's in the BoxRoC RETINOL CORREXION SENSITIVE Night Cream (1.0 Fluid Ounce, 30 Milliliters).SENSITIVE Eye CreamSENSITIVE Night CreamTrademark Information:RoC&reg; RETINOL CORREXION&reg; Beauty Creams Eyes Skin Care"
18-145-187-83,16,13,7973,B005382C2I,"Roc Retinol Correxion Deep Wrinkle Daily Moisturizer - 1.1 fl. oz. (33ml) RoC RETINOL CORREXION Deep Wrinkle Daily Moisturizer SPF 30
Helps to visibly reduce expression lines and the appearance of deep wrinkles while protecting your skin from the sun's harmful rays. Enriched with Vitamin E and SPF 30 UVA/UVB 
sunscreens, it also helps protect the skin from UVA rays that may contribute to skin damage and premature aging. Beauty Creams & Moisturizers Face Skin Care"
18-145-187-83,16,14,7974,B00538B7CO,"RoC Retinol Correxion Deep Wrinkle Night Cream 1.1 fl. oz (33ml) RoC RoC RETINOL CORREXION Deep Wrinkle Night Cream
The only moisturizer clinically proven to give 10 years back to the look of your skin.* This exclusive combination contains pure RoCRetinol plus essential minerals, and is clinically proven to visibly reduce wrinkles while you sleep Beauty Creams & Moisturizers Face Night Creams Skin Care"
18-145-187-83,16,15,8780,B0067H6FW2,"RoC Instant Facial Smoother, 1 Ounce RoC RoC has been a leading French skincare brand for over 50 years, devoted to developing antiaging products that guarantee visible and lasting results for healthier, youngerlooking skin. Strong partnerships with dermatologists have contributed to our expertise in understanding skin care and developing clinically proven products, which are highly effective, yet suitable for all skin types. For more longterm results, use it with any of the products in the RoC Retinol Correxion line. Over time, the appearance of lines and wrinkles will fade, for overall beautiful youngerlooking skin. RoC Instant Facial Smoother is a triple action formula that instantly beautifies your skin in one easy step for smoother, brighterlooking skin all day. 7 out of 10 women immediately noticed a difference in their skin*. This lightweight, silky formula with triple action technology: Smoothes the appearance of fine lines, wrinkles, and imperfections; Primes skin to create a perfect canvas for makeup application; Illuminates dull skin for a brighter complexion. Your skin will look younger, more luminous, and feel velvety smooth to the touch. Use after your moisturizer, and before makeup, for instant benefits. Beauty Creams & Moisturizers Face Skin Care"
