window,user_raw_id,user_id,position,item_id
W5,A3V6Z4RCDGRC44,17010,1,252
W5,A3V6Z4RCDGRC44,17010,2,1161
W5,A3V6Z4RCDGRC44,17010,3,1367
W5,A3V6Z4RCDGRC44,17010,4,2341
W5,A3V6Z4RCDGRC44,17010,5,3555
W5,A3V6Z4RCDGRC44,17010,6,72
W5,A22CW0ZHY3NJH8,6233,0,3347
W5,A22CW0ZHY3NJH8,6233,1,1585
W5,A22CW0ZHY3NJH8,6233,2,3842
W5,A22CW0ZHY3NJH8,6233,3,4270
W5,A22CW0ZHY3NJH8,6233,4,2362
W5,A22CW0ZHY3NJH8,6233,5,3951
W5,A22CW0ZHY3NJH8,6233,6,534
W5,A22CW0ZHY3NJH8,6233,7,3063
W5,A22CW0ZHY3NJH8,6233,8,487
W5,A22CW0ZHY3NJH8,6233,9,4163
W5,A22CW0ZHY3NJH8,6233,10,142
W5,A22CW0ZHY3NJH8,6233,11,75
W5,A22CW0ZHY3NJH8,6233,12,2998
W5,AQ6AGWKWMTY8H,20790,0,75
W5,A1XYGS9BACL5XM,5481,0,189
W5,A1XYGS9BACL5XM,5481,1,77
W5,A1XYGS9BACL5XM,5481,2,2796
W5,A1XYGS9BACL5XM,5481,3,2133
W5,A1XYGS9BACL5XM,5481,4,930
W5,A2YLULZ4BTA4MA,11642,0,2509
W5,A2YLULZ4BTA4MA,11642,1,2511
W5,A2YLULZ4BTA4MA,11642,2,1702
W5,A2YLULZ4BTA4MA,11642,3,2450
W5,A2YLULZ4BTA4MA,11642,4,77
W5,A2YLULZ4BTA4MA,11642,5,4464
W5,A2YLULZ4BTA4MA,11642,6,2904
W5,A2YLULZ4BTA4MA,11642,7,3140
W5,A2YLULZ4BTA4MA,11642,8,4340
W5,A4Y4O849TASEB,17346,0,81
W5,A28MFLSWATYZ74,7280,0,88
W5,A28MFLSWATYZ74,7280,1,1284
W5,A28MFLSWATYZ74,7280,2,368
W5,A28MFLSWATYZ74,7280,3,3127
W5,A152I1BISLYNP9,812,0,88
W5,A152I1BISLYNP9,812,1,174
W5,A3S96B2GBP04N2,16522,0,92
W5,A3S96B2GBP04N2,16522,1,2450
W5,A3S96B2GBP04N2,16522,2,3389
W5,AXMJ7BYYBVCEG,21997,0,586
W5,AXMJ7BYYBVCEG,21997,1,93
W5,AXMJ7BYYBVCEG,21997,2,3774
W5,A2QXZOXHI71VGX,10374,0,97
W5,A2QXZOXHI71VGX,10374,1,2776
W5,A2QXZOXHI71VGX,10374,2,96
W5,A34JHV8H3NA8T1,12607,0,99
W5,A34JHV8H3NA8T1,12607,1,3292
W5,A34JHV8H3NA8T1,12607,2,3799
W5,AZW9UD7Z7J0WL,22339,0,316
W5,AZW9UD7Z7J0WL,22339,1,2140
W5,AZW9UD7Z7J0WL,22339,2,1287
W5,AZW9UD7Z7J0WL,22339,3,3645
W5,AZW9UD7Z7J0WL,22339,4,4873
W5,AZW9UD7Z7J0WL,22339,5,99
W5,AZW9UD7Z7J0WL,22339,6,102
W5,AZW9UD7Z7J0WL,22339,7,4852
W5,A2JED4KXRSWSA,9060,0,524
W5,A2JED4KXRSWSA,9060,1,99
W5,A105TOJ6LTVMBG,65,0,1926
W5,A105TOJ6LTVMBG,65,1,102
W5,A32DYU82G6X3AO,12244,0,1449
W5,A32DYU82G6X3AO,12244,1,3692
W5,A32DYU82G6X3AO,12244,2,109
W5,A3SXKZ1Y3SGW3Q,16634,0,112
W5,A3SXKZ1Y3SGW3Q,16634,1,208
W5,A3SXKZ1Y3SGW3Q,16634,2,1309
W5,A3SXKZ1Y3SGW3Q,16634,3,166
W5,A3SXKZ1Y3SGW3Q,16634,4,1456
W5,A3SXKZ1Y3SGW3Q,16634,5,1256
W5,A2J8289OOT5DE4,9036,0,113
W5,A2J8289OOT5DE4,9036,1,4678
W5,A2NNVSQC49IDHO,9826,0,113
W5,A3JCWGHCVC2ZNF,15044,0,2341
W5,A3JCWGHCVC2ZNF,15044,1,4270
W5,A3JCWGHCVC2ZNF,15044,2,113
W5,A375NF45A1MDWI,13017,0,2419
W5,A375NF45A1MDWI,13017,1,121
W5,A375NF45A1MDWI,13017,2,4150
W5,A3KILLZE5EUFH0,15231,0,122
W5,A2RM9L2MM9EQVE,10458,0,123
W5,A2RM9L2MM9EQVE,10458,1,2316
W5,A2NIK7KXCZQIB,9800,0,1558
W5,A2NIK7KXCZQIB,9800,1,1138
W5,A2NIK7KXCZQIB,9800,2,2647
W5,A2NIK7KXCZQIB,9800,3,3650
W5,A2NIK7KXCZQIB,9800,4,123
W5,A2NIK7KXCZQIB,9800,5,425
W5,A2NIK7KXCZQIB,9800,6,3724
W5,A1HOLE9R6WPT85,2836,0,2299
W5,A1HOLE9R6WPT85,2836,1,1449
W5,A1HOLE9R6WPT85,2836,2,123
W5,A2VE6SK7QL5YF1,11107,0,1200
W5,A2VE6SK7QL5YF1,11107,1,2027
W5,A2VE6SK7QL5YF1,11107,2,3343
W5,A2VE6SK7QL5YF1,11107,3,123
W5,A2VE6SK7QL5YF1,11107,4,529
W5,A27TQA0XCZUXZY,7154,0,125
W5,A27TQA0XCZUXZY,7154,1,129
W5,AE1NZKPRD1GCV,18819,0,126
W5,AQJ6FUQ7BLW3A,20852,0,1182
W5,AQJ6FUQ7BLW3A,20852,1,3854
W5,AQJ6FUQ7BLW3A,20852,2,1883
W5,AQJ6FUQ7BLW3A,20852,3,3176
W5,AQJ6FUQ7BLW3A,20852,4,1884
W5,AQJ6FUQ7BLW3A,20852,5,127
W5,AQJ6FUQ7BLW3A,20852,6,7432
W5,AQJ6FUQ7BLW3A,20852,7,1729
W5,AVP1NL6GYMVR,21682,0,127
W5,APRP13R64IG34,20738,0,128
W5,A3U140NC6B83V7,16827,0,129
W5,A3MFU0GVZUVH3K,15535,0,1773
W5,A3MFU0GVZUVH3K,15535,1,131
W5,A35BGD8XP0NT0J,12738,0,134
W5,A3SJ9XS2JP8X0L,16577,0,134
W5,A11B8JNLONAAPU,245,0,138
W5,A1R1BFJCMWX0Y3,4353,0,3653
W5,A1R1BFJCMWX0Y3,4353,1,2027
W5,A1R1BFJCMWX0Y3,4353,2,2086
W5,A1R1BFJCMWX0Y3,4353,3,2941
W5,A1R1BFJCMWX0Y3,4353,4,138
W5,A1R1BFJCMWX0Y3,4353,5,3347
W5,A1R1BFJCMWX0Y3,4353,6,1261
W5,A1R1BFJCMWX0Y3,4353,7,4675
W5,A3CAWVLH3HEADC,13871,0,141
W5,A1SB9BNNGKNX2Z,4563,0,141
W5,A65UWTN0W4Z1E,17527,0,147
W5,A65UWTN0W4Z1E,17527,1,1281
W5,A65UWTN0W4Z1E,17527,2,2332
W5,ABL3PCYAQ1Y4C,18412,0,407
W5,ABL3PCYAQ1Y4C,18412,1,574
W5,ABL3PCYAQ1Y4C,18412,2,795
W5,ABL3PCYAQ1Y4C,18412,3,1073
W5,ABL3PCYAQ1Y4C,18412,4,147
W5,A5CDMTW6JKV5G,17406,0,1449
W5,A5CDMTW6JKV5G,17406,1,147
W5,A5CDMTW6JKV5G,17406,2,932
W5,ADEZOPMPKK146,18707,0,3878
W5,ADEZOPMPKK146,18707,1,3933
W5,ADEZOPMPKK146,18707,2,4678
W5,ADEZOPMPKK146,18707,3,147
W5,A3M3W5GV0HIQK4,15481,0,2054
W5,A3M3W5GV0HIQK4,15481,1,147
W5,A2CHH5U12THP2D,7942,0,2851
W5,A2CHH5U12THP2D,7942,1,147
W5,A2CHH5U12THP2D,7942,2,1449
W5,A39EZGVE8HIESM,13398,0,209
W5,A39EZGVE8HIESM,13398,1,151
W5,A39EZGVE8HIESM,13398,2,1250
W5,A39EZGVE8HIESM,13398,3,1447
W5,A39EZGVE8HIESM,13398,4,2334
W5,A39EZGVE8HIESM,13398,5,2068
W5,A39EZGVE8HIESM,13398,6,2058
W5,A39EZGVE8HIESM,13398,7,2993
W5,A39EZGVE8HIESM,13398,8,5044
W5,ACR4HKUT808U1,18611,0,1261
W5,ACR4HKUT808U1,18611,1,151
W5,ACR4HKUT808U1,18611,2,4148
W5,A2KXQGP0XVKAA9,9320,0,156
W5,AWPODHOB4GFWL,21836,0,157
W5,AWPODHOB4GFWL,21836,1,2144
W5,AWPODHOB4GFWL,21836,2,2419
W5,AWPODHOB4GFWL,21836,3,3181
W5,AWPODHOB4GFWL,21836,4,3555
W5,AWPODHOB4GFWL,21836,5,3636
W5,AWPODHOB4GFWL,21836,6,2876
W5,AWPODHOB4GFWL,21836,7,4675
W5,AWPODHOB4GFWL,21836,8,2562
W5,A1POFVVXUZR3IQ,4147,0,158
W5,A1POFVVXUZR3IQ,4147,1,1901
W5,A1POFVVXUZR3IQ,4147,2,3670
W5,A107VKWCI8SN8G,76,0,162
W5,A107VKWCI8SN8G,76,1,247
W5,A3VFYZCF4J7QUL,17051,0,164
W5,AYDEEM2BX0467,22115,0,166
W5,AYDEEM2BX0467,22115,1,1161
W5,AYDEEM2BX0467,22115,2,2731
W5,AYDEEM2BX0467,22115,3,5718
W5,AYDEEM2BX0467,22115,4,2340
W5,AYDEEM2BX0467,22115,5,2983
W5,AYDEEM2BX0467,22115,6,3913
W5,AYDEEM2BX0467,22115,7,2434
W5,AYDEEM2BX0467,22115,8,1412
W5,A3072VKAJZ18X0,11885,0,168
W5,A1WKQ94M45D8MG,5241,0,1449
W5,A1WKQ94M45D8MG,5241,1,172
W5,A1WKQ94M45D8MG,5241,2,860
W5,A1WKQ94M45D8MG,5241,3,3560
W5,A1WKQ94M45D8MG,5241,4,4049
W5,A1P2XYD265YE21,4040,0,173
W5,A1P2XYD265YE21,4040,1,257
W5,A1P2XYD265YE21,4040,2,1814
W5,ANFJYYQ0P35CW,20382,0,175
W5,ANFJYYQ0P35CW,20382,1,3817
W5,ANFJYYQ0P35CW,20382,2,4270
W5,ANFJYYQ0P35CW,20382,3,4675
W5,A3963R7EPE3A7E,13344,0,175
W5,A3963R7EPE3A7E,13344,1,4152
W5,A2FLS4R98UTQ4F,8431,0,175
W5,A2Y4S4CNGKF21S,11557,0,816
W5,A2Y4S4CNGKF21S,11557,1,5697
W5,A2Y4S4CNGKF21S,11557,2,2736
W5,A2Y4S4CNGKF21S,11557,3,4017
W5,A2Y4S4CNGKF21S,11557,4,176
W5,A2Y4S4CNGKF21S,11557,5,3817
W5,A2Y4S4CNGKF21S,11557,6,1943
W5,A2Y4S4CNGKF21S,11557,7,1412
W5,A2Y4S4CNGKF21S,11557,8,2270
W5,A2Y4S4CNGKF21S,11557,9,2846
W5,A2Y4S4CNGKF21S,11557,10,3466
W5,A2Y4S4CNGKF21S,11557,11,865
W5,A2Y4S4CNGKF21S,11557,12,5389
W5,A2Y4S4CNGKF21S,11557,13,7698
W5,A2Y4S4CNGKF21S,11557,14,3910
W5,A2Y4S4CNGKF21S,11557,15,2896
W5,A2Y4S4CNGKF21S,11557,16,5102
W5,A2Y4S4CNGKF21S,11557,17,4302
W5,A28NETRZZGNQNN,7287,0,176
W5,A28NETRZZGNQNN,7287,1,177
W5,A28NETRZZGNQNN,7287,2,745
W5,A28NETRZZGNQNN,7287,3,3948
W5,A28NETRZZGNQNN,7287,4,4868
W5,AP4VG9W2PZRCB,20646,0,1403
W5,AP4VG9W2PZRCB,20646,1,3660
W5,AP4VG9W2PZRCB,20646,2,176
W5,AP4VG9W2PZRCB,20646,3,446
W5,AP4VG9W2PZRCB,20646,4,3365
W5,AP4VG9W2PZRCB,20646,5,3603
W5,AP4VG9W2PZRCB,20646,6,3962
W5,A1J2UNYVO9G9JV,3078,0,3935
W5,A1J2UNYVO9G9JV,3078,1,1619
W5,A1J2UNYVO9G9JV,3078,2,2314
W5,A1J2UNYVO9G9JV,3078,3,178
W5,A1J2UNYVO9G9JV,3078,4,3718
W5,A1J2UNYVO9G9JV,3078,5,2139
W5,A1YPM4GCO8I1W1,5623,0,179
W5,A1YPM4GCO8I1W1,5623,1,2066
W5,A34930YXVQ8SUT,12550,0,180
W5,A34930YXVQ8SUT,12550,1,3767
W5,A34930YXVQ8SUT,12550,2,1165
W5,A34930YXVQ8SUT,12550,3,1164
W5,A17W4YG9W016T1,1257,0,180
W5,A17W4YG9W016T1,1257,1,2144
W5,A17W4YG9W016T1,1257,2,3682
W5,A17W4YG9W016T1,1257,3,740
W5,A17W4YG9W016T1,1257,4,3858
W5,AW3VZ5O895LRK,21748,0,290
W5,AW3VZ5O895LRK,21748,1,181
W5,A2AWPV7WOEAI7J,7671,0,181
W5,A2AWPV7WOEAI7J,7671,1,193
W5,A2TIDIWHQSFELX,10789,0,3602
W5,A2TIDIWHQSFELX,10789,1,183
W5,A2TIDIWHQSFELX,10789,2,1707
W5,A2TIDIWHQSFELX,10789,3,1943
W5,A2TIDIWHQSFELX,10789,4,3288
W5,A2TIDIWHQSFELX,10789,5,3948
W5,A3NLJZI5NEOT0K,15718,0,184
W5,A15DMAQKO3I0PX,853,0,189
W5,A15DMAQKO3I0PX,853,1,191
W5,A15DMAQKO3I0PX,853,2,208
W5,A15DMAQKO3I0PX,853,3,1161
W5,A2T8M8ITZ3CDAV,10744,0,208
W5,A2T8M8ITZ3CDAV,10744,1,189
W5,A2T8M8ITZ3CDAV,10744,2,687
W5,A3C2MBQAEBG41T,13835,0,190
W5,A3TI72JU2R64GY,16734,0,1161
W5,A3TI72JU2R64GY,16734,1,191
W5,A3TI72JU2R64GY,16734,2,687
W5,A3TI72JU2R64GY,16734,3,4331
W5,A3TI72JU2R64GY,16734,4,208
W5,A3TI72JU2R64GY,16734,5,4046
W5,A3TI72JU2R64GY,16734,6,1306
W5,A3TI72JU2R64GY,16734,7,559
W5,A3TI72JU2R64GY,16734,8,2806
W5,A3HOPGYV7BPODS,14773,0,191
W5,A3HOPGYV7BPODS,14773,1,619
W5,A3HOPGYV7BPODS,14773,2,1932
W5,A3HOPGYV7BPODS,14773,3,2534
W5,A3HOPGYV7BPODS,14773,4,407
W5,A3HOPGYV7BPODS,14773,5,2029
W5,A3HOPGYV7BPODS,14773,6,2810
W5,A383XURHVF8ON6,13163,0,191
W5,A383XURHVF8ON6,13163,1,3767
W5,A383XURHVF8ON6,13163,2,1441
W5,A383XURHVF8ON6,13163,3,1200
W5,A383XURHVF8ON6,13163,4,892
W5,A383XURHVF8ON6,13163,5,3762
W5,A1HZU8N6KBOAQJ,2885,0,191
W5,A2VHF835RYMGYF,11124,0,1583
W5,A2VHF835RYMGYF,11124,1,194
W5,AMZCZBK1EF1PV,20300,0,195
W5,A2N1CJX2EFPNPC,9712,0,195
W5,A1VMDTL4BUAYX3,5074,0,199
W5,A2UK12WUCO2BCP,10954,0,206
W5,A2UK12WUCO2BCP,10954,1,4181
W5,A2UK12WUCO2BCP,10954,2,1446
W5,A1AZMG0QGCB23K,1781,0,2853
W5,A1AZMG0QGCB23K,1781,1,206
W5,A1BXO6O4TLXBI9,1932,0,208
W5,A1BXO6O4TLXBI9,1932,1,687
W5,A1BXO6O4TLXBI9,1932,2,1773
W5,A1BXO6O4TLXBI9,1932,3,3845
W5,A1BXO6O4TLXBI9,1932,4,2829
W5,A3IOCPLIMYDBCD,14916,0,1058
W5,A3IOCPLIMYDBCD,14916,1,1261
W5,A3IOCPLIMYDBCD,14916,2,920
W5,A3IOCPLIMYDBCD,14916,3,4152
W5,A3IOCPLIMYDBCD,14916,4,4051
W5,A3IOCPLIMYDBCD,14916,5,3951
W5,A3IOCPLIMYDBCD,14916,6,4084
W5,A3IOCPLIMYDBCD,14916,7,208
W5,A3IOCPLIMYDBCD,14916,8,4675
W5,ADV6I4D49FRUX,18791,0,2345
W5,ADV6I4D49FRUX,18791,1,2480
W5,ADV6I4D49FRUX,18791,2,208
W5,ADV6I4D49FRUX,18791,3,1976
W5,ADV6I4D49FRUX,18791,4,2596
W5,ADV6I4D49FRUX,18791,5,2659
W5,ADV6I4D49FRUX,18791,6,3240
W5,ADV6I4D49FRUX,18791,7,222
W5,ADV6I4D49FRUX,18791,8,1835
W5,ADV6I4D49FRUX,18791,9,2419
W5,ADV6I4D49FRUX,18791,10,3319
W5,A2T1F5LAWYYP63,10712,0,208
W5,A34X925PZPC3U7,12671,0,208
W5,A34X925PZPC3U7,12671,1,3390
W5,A34X925PZPC3U7,12671,2,3733
W5,A34X925PZPC3U7,12671,3,2647
W5,A2NXBJUC1F4X9C,9876,0,208
W5,A2NXBJUC1F4X9C,9876,1,1704
W5,A2NXBJUC1F4X9C,9876,2,1664
W5,AKJHHD5VEH7VG,19905,0,3181
W5,AKJHHD5VEH7VG,19905,1,3335
W5,AKJHHD5VEH7VG,19905,2,3465
W5,AKJHHD5VEH7VG,19905,3,3466
W5,AKJHHD5VEH7VG,19905,4,3555
W5,AKJHHD5VEH7VG,19905,5,3637
W5,AKJHHD5VEH7VG,19905,6,3559
W5,AKJHHD5VEH7VG,19905,7,3560
W5,AKJHHD5VEH7VG,19905,8,214
W5,AKJHHD5VEH7VG,19905,9,4152
W5,AKJHHD5VEH7VG,19905,10,4270
W5,AKJHHD5VEH7VG,19905,11,4051
W5,AKJHHD5VEH7VG,19905,12,4147
W5,A3EKC0CWQQRXPJ,14228,0,214
W5,A3EKC0CWQQRXPJ,14228,1,2067
W5,A3EKC0CWQQRXPJ,14228,2,4148
W5,A3EPHBMU07LZ50,14256,0,3555
W5,A3EPHBMU07LZ50,14256,1,214
W5,A3EPHBMU07LZ50,14256,2,4270
W5,A3EPHBMU07LZ50,14256,3,4007
W5,A3EPHBMU07LZ50,14256,4,4223
W5,A65JUQGWK4WPP,17525,0,3676
W5,A65JUQGWK4WPP,17525,1,216
W5,A65JUQGWK4WPP,17525,2,1157
W5,A31Z79VICOFHJD,12171,0,476
W5,A31Z79VICOFHJD,12171,1,1796
W5,A31Z79VICOFHJD,12171,2,216
W5,A31Z79VICOFHJD,12171,3,979
W5,A31Z79VICOFHJD,12171,4,985
W5,A31Z79VICOFHJD,12171,5,1223
W5,A31Z79VICOFHJD,12171,6,2214
W5,A31Z79VICOFHJD,12171,7,1126
W5,A31Z79VICOFHJD,12171,8,3435
W5,A31Z79VICOFHJD,12171,9,2019
W5,A31Z79VICOFHJD,12171,10,2024
W5,A31Z79VICOFHJD,12171,11,1911
W5,A34BZM6S9L7QI4,12571,0,218
W5,A3IL4YCLWGPRWJ,14904,0,218
W5,A3OA0HGD9OTX4,15839,0,219
W5,A3OA0HGD9OTX4,15839,1,2082
W5,A3OA0HGD9OTX4,15839,2,2084
W5,A2QH6LESI5RTO5,10292,0,224
W5,A36B7TZNERS5IW,12891,0,228
W5,A36B7TZNERS5IW,12891,1,939
W5,A36B7TZNERS5IW,12891,2,4017
W5,ATT0WWCICZUWD,21379,0,228
W5,AY3XPKRAMKKY7,22072,0,229
W5,AY3XPKRAMKKY7,22072,1,4876
W5,A23HHNN2TTB161,6434,0,3533
W5,A23HHNN2TTB161,6434,1,229
W5,A23HHNN2TTB161,6434,2,678
W5,A3SXVPZEPNBNKB,16639,0,231
W5,AJRAAKOGNETOF,19780,0,233
W5,A1X8BQQGCEHQ1V,5365,0,1261
W5,A1X8BQQGCEHQ1V,5365,1,234
W5,A2LEKGDMA22WV3,9408,0,234
W5,A2FI48NT11SEHF,8417,0,234
W5,A1R6DKN9YQ2YU1,4375,0,2113
W5,A1R6DKN9YQ2YU1,4375,1,234
W5,AHORQHU4L250J,19425,0,234
W5,A1PH2LT1Y9AREZ,4107,0,234
W5,A1CRT2UI0YIOQN,2067,0,237
W5,ABV1JC6265KCL,18465,0,1412
W5,ABV1JC6265KCL,18465,1,240
W5,ABV1JC6265KCL,18465,2,1850
W5,ABV1JC6265KCL,18465,3,790
W5,ABV1JC6265KCL,18465,4,4755
W5,ABV1JC6265KCL,18465,5,1574
W5,A27E9PE8E99MC0,7086,0,240
W5,A27E9PE8E99MC0,7086,1,241
W5,A3K1GN4LT8KU7S,15153,0,240
W5,A2Q8QBZN6IQ3GM,10260,0,240
W5,A2I85TDI7XF3C3,8875,0,247
W5,A2I85TDI7XF3C3,8875,1,3849
W5,A2CHTRYAGL7P04,7948,0,251
W5,A91BK8S5QH98K,18000,0,255
W5,A91BK8S5QH98K,18000,1,463
W5,AHQRU3MRORIWQ,19435,0,3657
W5,AHQRU3MRORIWQ,19435,1,255
W5,AHQRU3MRORIWQ,19435,2,261
W5,AHQRU3MRORIWQ,19435,3,4024
W5,A1Q5MOM83O5GXW,4216,0,255
W5,AYY4J0ELNWQPT,22198,0,256
W5,A22B13EJTZKCTM,6224,0,257
W5,A22B13EJTZKCTM,6224,1,295
W5,A22B13EJTZKCTM,6224,2,3817
W5,A22B13EJTZKCTM,6224,3,4024
W5,A22B13EJTZKCTM,6224,4,4321
W5,AGGAQLXPVGM5D,19240,0,259
W5,AGGAQLXPVGM5D,19240,1,1089
W5,A2OIX4KBD3FVC5,9967,0,1729
W5,A2OIX4KBD3FVC5,9967,1,261
W5,A2OIX4KBD3FVC5,9967,2,1535
W5,A2OIX4KBD3FVC5,9967,3,2719
W5,AZJFLPEG7D09G,22294,0,261
W5,A18NS2LFYCLOTH,1396,0,1261
W5,A18NS2LFYCLOTH,1396,1,4152
W5,A18NS2LFYCLOTH,1396,2,261
W5,A18NS2LFYCLOTH,1396,3,4148
W5,A18NS2LFYCLOTH,1396,4,4040
W5,A18NS2LFYCLOTH,1396,5,4372
W5,A18NS2LFYCLOTH,1396,6,1204
W5,A1JXY9I578VQ3O,3215,0,263
W5,A3D67RW8GXT8ZS,13994,0,1276
W5,A3D67RW8GXT8ZS,13994,1,1277
W5,A3D67RW8GXT8ZS,13994,2,264
W5,A14HFIYSNZ4VZC,714,0,265
W5,A14HFIYSNZ4VZC,714,1,1448
W5,A3UR5X5T3YA1D5,16941,0,799
W5,A3UR5X5T3YA1D5,16941,1,1899
W5,A3UR5X5T3YA1D5,16941,2,1903
W5,A3UR5X5T3YA1D5,16941,3,714
W5,A3UR5X5T3YA1D5,16941,4,267
W5,A34NYF27GCB1AL,12629,0,1677
W5,A34NYF27GCB1AL,12629,1,267
W5,A2UBTMZRMMIVKB,10912,0,267
W5,A2UBTMZRMMIVKB,10912,1,3130
W5,A2UBTMZRMMIVKB,10912,2,2060
W5,A1WX42M589VAMQ,5303,0,2193
W5,A1WX42M589VAMQ,5303,1,1164
W5,A1WX42M589VAMQ,5303,2,3419
W5,A1WX42M589VAMQ,5303,3,3862
W5,A1WX42M589VAMQ,5303,4,267
W5,A1WX42M589VAMQ,5303,5,2901
W5,A1WX42M589VAMQ,5303,6,403
W5,A1WX42M589VAMQ,5303,7,4805
W5,A1WX42M589VAMQ,5303,8,3338
W5,A1WX42M589VAMQ,5303,9,5106
W5,A1WX42M589VAMQ,5303,10,5104
W5,A1WX42M589VAMQ,5303,11,4810
W5,A6T1RHMQ9NSE4,17626,0,651
W5,A6T1RHMQ9NSE4,17626,1,3248
W5,A6T1RHMQ9NSE4,17626,2,2329
W5,A6T1RHMQ9NSE4,17626,3,2067
W5,A6T1RHMQ9NSE4,17626,4,4675
W5,A6T1RHMQ9NSE4,17626,5,267
W5,A2KQ9FU7M6IX2X,9279,0,2610
W5,A2KQ9FU7M6IX2X,9279,1,658
W5,A2KQ9FU7M6IX2X,9279,2,1194
W5,A2KQ9FU7M6IX2X,9279,3,3383
W5,A2KQ9FU7M6IX2X,9279,4,267
W5,A2KQ9FU7M6IX2X,9279,5,2011
W5,AEO0814DBMGN4,18949,0,275
W5,AEO0814DBMGN4,18949,1,1793
W5,A28GX1L3BBZHY3,7257,0,1457
W5,A28GX1L3BBZHY3,7257,1,285
W5,A28GX1L3BBZHY3,7257,2,4153
W5,A28GX1L3BBZHY3,7257,3,4012
W5,A28GX1L3BBZHY3,7257,4,3683
W5,A6PEVIADZSFGE,17614,0,288
W5,A1MO7ERE6X74JE,3644,0,290
W5,A1MO7ERE6X74JE,3644,1,2148
W5,A131T9NLMRGSYT,501,0,290
W5,AOEUN9718KVRD,20540,0,2152
W5,AOEUN9718KVRD,20540,1,1561
W5,AOEUN9718KVRD,20540,2,293
W5,AOEUN9718KVRD,20540,3,299
W5,AOEUN9718KVRD,20540,4,1538
W5,AOEUN9718KVRD,20540,5,4026
W5,AOEUN9718KVRD,20540,6,3938
W5,AOEUN9718KVRD,20540,7,467
W5,A12DQZKRKTNF5E,393,0,3555
W5,A12DQZKRKTNF5E,393,1,3637
W5,A12DQZKRKTNF5E,393,2,294
W5,A12DQZKRKTNF5E,393,3,5389
W5,A12DQZKRKTNF5E,393,4,1648
W5,A12DQZKRKTNF5E,393,5,1727
W5,A12DQZKRKTNF5E,393,6,4270
W5,A3AUIEYL3Z9QNK,13624,0,311
W5,A3AUIEYL3Z9QNK,13624,1,507
W5,A3AUIEYL3Z9QNK,13624,2,1348
W5,A3AUIEYL3Z9QNK,13624,3,1356
W5,AJ5247U67E5HB,19681,0,3807
W5,AJ5247U67E5HB,19681,1,311
W5,AJ5247U67E5HB,19681,2,1852
W5,A26D03RF4FZIOJ,6914,0,311
W5,A2I3ZPGFLQ1AP6,8855,0,311
W5,A28HBJOYP6BL62,7259,0,1519
W5,A28HBJOYP6BL62,7259,1,325
W5,A2PU80LCKRMC9X,10196,0,3667
W5,A2PU80LCKRMC9X,10196,1,328
W5,A2PU80LCKRMC9X,10196,2,4168
W5,A1DC1O4VX6AHPP,2140,0,2810
W5,A1DC1O4VX6AHPP,2140,1,328
W5,A1DC1O4VX6AHPP,2140,2,4051
W5,A1DC1O4VX6AHPP,2140,3,3951
W5,A131LAUB7RPS11,499,0,330
W5,A31P9QGDFKDJKM,12125,0,332
W5,A329LIA43YSDP1,12222,0,335
W5,A3JOBJLIXNXKZV,15102,0,335
W5,A27SN7E55WMSQA,7151,0,342
W5,A27SN7E55WMSQA,7151,1,3278
W5,A27SN7E55WMSQA,7151,2,3510
W5,A27SN7E55WMSQA,7151,3,1127
W5,A35V32HZEGZH04,12817,0,345
W5,A2701UXI8QGRHE,7011,0,1056
W5,A2701UXI8QGRHE,7011,1,2813
W5,A2701UXI8QGRHE,7011,2,2125
W5,A2701UXI8QGRHE,7011,3,2722
W5,A2701UXI8QGRHE,7011,4,5508
W5,A2701UXI8QGRHE,7011,5,347
W5,A2A9JZVY6M383F,7557,0,1942
W5,A2A9JZVY6M383F,7557,1,1943
W5,A2A9JZVY6M383F,7557,2,354
W5,A2A9JZVY6M383F,7557,3,2476
W5,A2A9JZVY6M383F,7557,4,4873
W5,A2A9JZVY6M383F,7557,5,1128
W5,A2A9JZVY6M383F,7557,6,3141
W5,A2A9JZVY6M383F,7557,7,407
W5,A3B1ELLXA5D2JP,13664,0,1975
W5,A3B1ELLXA5D2JP,13664,1,2479
W5,A3B1ELLXA5D2JP,13664,2,1882
W5,A3B1ELLXA5D2JP,13664,3,358
W5,A3B1ELLXA5D2JP,13664,4,3603
W5,A1OJ8QBNSBR28I,3962,0,362
W5,A1OJ8QBNSBR28I,3962,1,1126
W5,AHRNDSKWH1YBT,19441,0,365
W5,AHRNDSKWH1YBT,19441,1,956
W5,AHRNDSKWH1YBT,19441,2,4039
W5,AHRNDSKWH1YBT,19441,3,4678
W5,A20ZDOWS0B6N93,6001,0,366
W5,A20ZDOWS0B6N93,6001,1,2434
W5,A20ZDOWS0B6N93,6001,2,2452
W5,A20ZDOWS0B6N93,6001,3,5290
W5,AWIU9KQ2NOWV8,21815,0,366
W5,A1JMR1N9NBYJ1X,3171,0,366
W5,A1JMR1N9NBYJ1X,3171,1,3182
W5,A1PITQIJO2I9BZ,4117,0,368
W5,A3FBMSWBJ202SF,14353,0,368
W5,A3FBMSWBJ202SF,14353,1,2336
W5,A3FBMSWBJ202SF,14353,2,4049
W5,A3FBMSWBJ202SF,14353,3,4147
W5,A3FBMSWBJ202SF,14353,4,4675
W5,A37Z843SR49K8P,13149,0,368
