item_id,asin,l2_norm,mean,std,min,max,text_length
11005,B00B6K5X32,1.19459,0.00043,0.0264,-0.240159,0.225949,2098
11006,B00B7MUJR4,1.189198,0.000151,0.026284,-0.239347,0.241026,774
11007,B00B7N7CTQ,1.612762,0.00042,0.035644,-0.247182,0.182969,223
11008,B00B7UQXLC,1.310021,0.000567,0.028949,-0.261392,0.259242,599
11009,B00B7UT0K8,1.259864,0.000282,0.027845,-0.24171,0.23556,572
11010,B00B7UUTTE,1.29495,0.000232,0.028621,-0.250681,0.240962,537
11011,B00B7ZFMA0,1.296934,8.7e-05,0.028665,-0.29746,0.186284,271
11012,B00B81XR1Y,1.345085,0.000544,0.029725,-0.319353,0.245642,501
11013,B00B83G0OS,1.085478,0.000359,0.023989,-0.250587,0.179821,1970
11014,B00B83H62I,1.118017,0.00028,0.024709,-0.258655,0.193359,1971
11015,B00B83I86G,1.116264,0.00032,0.02467,-0.265059,0.192248,1943
11016,B00B83LNWC,1.12002,0.00031,0.024753,-0.262577,0.190781,1941
11017,B00B83SVFY,1.117482,0.00028,0.024698,-0.263754,0.19235,1970
11018,B00B83TVS0,1.121885,0.000256,0.024795,-0.259589,0.195956,1942
11019,B00B83V0HK,1.122238,0.000288,0.024803,-0.263569,0.193453,1968
11020,B00B83VXYK,1.092776,0.000323,0.024151,-0.247483,0.179328,1969
11021,B00B840UKW,1.107732,0.000352,0.024481,-0.257052,0.189453,1942
11022,B00B868SK4,1.249448,8.9e-05,0.027616,-0.330421,0.200239,959
11023,B00B8KWFJU,1.32561,0.000192,0.029299,-0.267335,0.205751,311
11024,B00B8P5CTA,1.327187,0.000507,0.02933,-0.376921,0.189308,509
11025,B00B8T3Y0U,1.299885,0.0002,0.02873,-0.251994,0.215666,398
11026,B00B8U6F6E,1.390598,0.00056,0.030731,-0.290138,0.223261,241
11027,B00B8U78LU,1.28287,0.000591,0.028348,-0.328633,0.24761,1390
11028,B00B8U86CA,1.758188,0.000691,0.038854,-0.336935,0.271016,131
11029,B00B8UIERM,1.556942,0.000573,0.034408,-0.265513,0.193889,135
11030,B00B8UIQU2,1.550413,0.001201,0.034247,-0.378887,0.295187,434
11031,B00B8Z2LRQ,1.471252,-0.000244,0.032517,-0.319365,0.23997,281
11032,B00B97BCHI,1.354044,3.4e-05,0.029928,-0.277821,0.224862,425
11033,B00B99O5WK,1.283077,-0.000629,0.028352,-0.253809,0.288387,673
11034,B00B9FU21M,1.433815,0.000805,0.031681,-0.338463,0.213753,455
11035,B00B9QUDZG,1.227796,0.00073,0.027128,-0.305988,0.265423,2053
11036,B00B9UE8P8,1.341652,5.5e-05,0.029654,-0.30976,0.22734,455
11037,B00BA09EJ2,1.284107,-0.00015,0.028382,-0.277655,0.199778,508
11038,B00BAK7JTE,1.369524,0.000104,0.03027,-0.287551,0.22514,293
11039,B00BAVOZYK,1.3683,0.000513,0.030238,-0.28893,0.235082,369
11040,B00BAVQZ5W,1.360879,0.000536,0.030074,-0.291777,0.238012,370
11041,B00BAY4DY4,1.371032,0.000651,0.030296,-0.296899,0.227487,355
11042,B00BAY5T1K,1.355709,0.000632,0.029958,-0.287428,0.226245,357
11043,B00BAZ60Y4,1.25898,1e-05,0.027827,-0.240281,0.19934,398
11044,B00BAZ7Y6M,1.402668,0.000125,0.031002,-0.278947,0.203248,229
11045,B00BB17Y1K,1.426308,0.000124,0.031525,-0.327925,0.21305,275
11046,B00BB3K2QW,1.251204,1e-05,0.027655,-0.291736,0.195597,429
11047,B00BB3K3JS,1.33356,5e-06,0.029475,-0.326212,0.200817,385
11048,B00BB5YHFC,1.432293,0.000219,0.031656,-0.239874,0.166914,112
11049,B00BB5YHFW,1.567401,0.000491,0.03464,-0.268484,0.173819,101
11050,B00BB8ZHIU,1.649946,0.00033,0.036466,-0.301967,0.218645,110
11051,B00BB8ZHJE,1.65411,0.000293,0.036559,-0.312974,0.203125,108
11052,B00BB8ZHJY,1.637822,0.00033,0.036198,-0.335158,0.223466,113
11053,B00BB8ZIQQ,1.605334,0.00022,0.035481,-0.302488,0.180756,101
11054,B00BB8ZIRK,1.333571,0.000215,0.029474,-0.277642,0.274039,556
11055,B00BB8ZIW0,1.683566,0.001028,0.037197,-0.314213,0.200247,115
11056,B00BB8ZJPG,1.33155,0.000235,0.02943,-0.312235,0.247803,590
11057,B00BB9WBC4,1.313602,-0.000135,0.029034,-0.253628,0.27493,743
11058,B00BBCXHP6,1.329736,0.001009,0.029373,-0.282861,0.199091,1079
11059,B00BBD508C,1.331486,-0.000382,0.029427,-0.306486,0.284495,1523
11060,B00BBKYIAG,1.214378,0.000706,0.026831,-0.307412,0.259479,1124
11061,B00BC3AUMW,1.48244,0.001046,0.032749,-0.278945,0.187961,153
11062,B00BC3GVCA,1.591048,0.000631,0.03516,-0.343775,0.1777,155
11063,B00BC3YL2W,1.330811,0.00016,0.029414,-0.303108,0.186208,237
11064,B00BC9QI1S,1.267154,0.000678,0.027999,-0.266288,0.172827,533
11065,B00BCAQJZW,1.250497,0.000832,0.027627,-0.29029,0.241878,1774
11066,B00BCBSJG8,1.247484,0.000364,0.02757,-0.263328,0.262577,612
11067,B00BCHGD6K,1.285982,0.000632,0.028416,-0.277777,0.23679,493
11068,B00BCK29KQ,1.270798,0.000615,0.028081,-0.256331,0.193751,250
11069,B00BCMNTPS,1.193923,8.7e-05,0.026389,-0.265532,0.167145,626
11070,B00BCRO55Q,1.48214,0.000526,0.032755,-0.33281,0.189708,177
11071,B00BCX34YI,1.387314,0.000896,0.03065,-0.280872,0.238468,443
11072,B00BCX5O3C,1.629426,0.000627,0.036009,-0.334199,0.199892,252
11073,B00BCX7KUC,1.423035,0.000845,0.031441,-0.299801,0.259564,452
11074,B00BD3R1S2,1.26872,5e-05,0.028042,-0.240315,0.189113,1175
11075,B00BD822BI,1.280811,0.000148,0.028309,-0.272949,0.200093,1813
11076,B00BDJFLT2,1.415132,-0.000289,0.031277,-0.290283,0.262478,475
11077,B00BDM80ZQ,1.387284,0.000448,0.030659,-0.281944,0.221698,329
11078,B00BE2OKXQ,1.191247,0.000298,0.026328,-0.318189,0.221331,1039
11079,B00BE6EAKK,1.567193,-6.6e-05,0.034639,-0.32248,0.198433,202
11080,B00BEGEQKE,1.092036,0.000802,0.024123,-0.24851,0.233758,606
11081,B00BEIJCLA,1.320371,-4.5e-05,0.029183,-0.313074,0.239292,958
11082,B00BETYXV8,1.252694,0.000709,0.027679,-0.247346,0.190064,477
11083,B00BEUB15S,1.648728,0.000289,0.03644,-0.336878,0.200302,89
11084,B00BEWW7AO,1.3521,2.4e-05,0.029885,-0.312866,0.248827,477
11085,B00BF27PGY,1.471462,0.000629,0.032517,-0.26405,0.199751,206
11086,B00BF67OSY,1.419848,0.000883,0.03137,-0.325617,0.231558,353
11087,B00BFFQMBA,1.171952,-0.000226,0.025902,-0.242989,0.19134,1798
11088,B00BFM3HRU,1.279524,0.00063,0.028274,-0.258273,0.309314,620
11089,B00BFTYX3K,1.604383,0.000523,0.035457,-0.261307,0.153252,136
11090,B00BFYJPUG,1.295394,0.000161,0.028631,-0.223769,0.152798,219
11091,B00BG4MI3Q,1.460697,8.4e-05,0.032285,-0.295793,0.197611,178
11092,B00BGAO4QE,1.405188,0.000556,0.031053,-0.282492,0.279488,293
11093,B00BGAOJGY,1.415294,0.000549,0.031277,-0.278911,0.277176,297
11094,B00BGBUQXS,1.300374,0.000813,0.02873,-0.293149,0.227106,552
11095,B00BGCX63O,1.356278,0.000872,0.029964,-0.274424,0.179879,188
11096,B00BHLNV34,1.107371,0.000441,0.024472,-0.222018,0.231269,1239
11097,B00BHRC7R4,1.242019,0.000432,0.027448,-0.314429,0.238157,1243
11098,B00BI4C8M0,1.264373,0.000418,0.027943,-0.300122,0.256771,702
11099,B00BIAKTMU,1.396164,0.000672,0.030851,-0.23512,0.160911,133
11100,B00BIAPEV6,1.393669,0.000887,0.030791,-0.239701,0.167342,150
11101,B00BIAQ730,1.550716,0.000359,0.034273,-0.280922,0.16554,134
11102,B00BIFWYTG,1.71798,-0.000139,0.037971,-0.327347,0.234329,222
11103,B00BISIMYO,1.20377,0.00055,0.026601,-0.260384,0.203446,531
11104,B00BJ0QHFW,1.5611,0.000473,0.034501,-0.361457,0.26835,334
11105,B00BJ58020,1.263598,0.000449,0.027925,-0.362911,0.273188,580
11106,B00BJ6BH6K,1.498743,0.000874,0.033114,-0.274633,0.244271,178
11107,B00BJS9JEK,1.597348,0.000474,0.035302,-0.281047,0.188709,172
11108,B00BJSAJNA,1.597137,0.000528,0.035297,-0.285985,0.196243,166
11109,B00BK5XNKS,1.172817,0.000599,0.025915,-0.274978,0.217521,723
11110,B00BKDNYI6,1.196756,-0.000223,0.02645,-0.287306,0.224085,1930
11111,B00BKFI9I4,1.181983,-0.000188,0.026124,-0.267871,0.26169,1148
11112,B00BKH3Q58,1.618887,0.000962,0.035768,-0.25679,0.209324,140
11113,B00BKH9HRE,1.515162,0.0006,0.033483,-0.226001,0.220287,152
11114,B00BKHEFNA,1.615792,0.000685,0.035706,-0.256123,0.221603,154
11115,B00BKHN67Q,1.52781,0.000934,0.033755,-0.229334,0.173531,162
11116,B00BKNYCAU,1.415729,0.000841,0.03128,-0.330098,0.238044,449
11117,B00BKOL53Q,1.188774,0.000226,0.026274,-0.28012,0.22589,1999
11118,B00BKONH5U,1.158244,0.000266,0.025599,-0.274123,0.213268,1981
11119,B00BKSPQNW,1.37051,0.00056,0.030287,-0.357974,0.193864,446
11120,B00BKUHH50,1.413961,0.000586,0.031247,-0.280891,0.287466,289
11121,B00BKUHIO0,1.409762,0.000502,0.031155,-0.284886,0.280952,294
11122,B00BKUHJ0S,1.403835,0.000486,0.031024,-0.277575,0.278633,294
11123,B00BKUHK98,1.425993,0.000639,0.031512,-0.279929,0.28097,289
11124,B00BLA2ETS,1.356591,0.001058,0.029965,-0.297005,0.229834,328
11125,B00BLDCXOQ,1.281175,-0.000275,0.028316,-0.269412,0.209559,1956
11126,B00BLF99H8,1.279236,6.1e-05,0.028274,-0.269418,0.241198,346
11127,B00BM1WKT0,1.500976,0.001407,0.033145,-0.336079,0.189417,219
11128,B00BM4GG9C,1.505172,-0.000187,0.033268,-0.25593,0.202948,260
11129,B00BM8Q95Y,1.5153,0.000505,0.033488,-0.285133,0.193248,102
11130,B00BMHBKDG,1.401903,0.00028,0.030984,-0.316133,0.233716,420
11131,B00BMIY7F8,1.424489,0.000545,0.03148,-0.350112,0.256649,666
11132,B00BMMI1I8,1.321604,-0.000115,0.02921,-0.281337,0.186765,312
11133,B00BMS56QM,1.479327,0.000366,0.032695,-0.298434,0.194301,176
11134,B00BMUXQ6W,1.273698,0.000812,0.02814,-0.316269,0.280832,511
11135,B00BMVNMTM,1.619273,0.000525,0.035786,-0.36657,0.243274,215
11136,B00BMVV3MK,1.52492,0.000514,0.033701,-0.336161,0.221296,222
11137,B00BMW24TU,1.458192,0.000433,0.032227,-0.308597,0.179925,212
11138,B00BN1MP5S,1.592876,-0.000214,0.035206,-0.348067,0.222667,229
11139,B00BN1MPPS,1.39819,0.000705,0.030895,-0.288493,0.212985,333
11140,B00BNB35RA,1.62887,0.00032,0.036001,-0.354319,0.229536,155
11141,B00BNRV6JS,1.468845,0.000677,0.032458,-0.322378,0.197728,150
11142,B00BNTTD8C,1.504506,0.000331,0.033252,-0.326051,0.205341,191
11143,B00BOBKSLK,1.16098,-9e-05,0.02566,-0.281388,0.182671,760
11144,B00BOF34N0,1.229939,0.000321,0.027183,-0.304103,0.174169,781
11145,B00BOI0OV2,1.17131,0.000408,0.025886,-0.281598,0.28336,1563
11146,B00BP4VFUO,1.524304,0.0009,0.033679,-0.292377,0.237893,134
11147,B00BPDFQK0,1.383208,0.000513,0.030568,-0.265352,0.29334,465
11148,B00BPJ139C,1.319365,0.000765,0.029151,-0.263968,0.216094,279
11149,B00BPUAUB8,1.338277,0.000132,0.029579,-0.287633,0.234337,657
11150,B00BPV3MH6,1.141174,0.000228,0.025222,-0.251456,0.229596,1526
11151,B00BQ76XK2,1.15807,0.000376,0.025593,-0.268813,0.241624,1309
11152,B00BQMIGTI,1.265046,0.000935,0.027945,-0.261828,0.211273,376
11153,B00BQUALCA,1.310154,6.3e-05,0.028958,-0.317948,0.245424,897
11154,B00BQUAORC,1.35158,0.000444,0.02987,-0.306741,0.263921,942
11155,B00BQYYMN0,1.380437,5.4e-05,0.030511,-0.27439,0.234709,385
11156,B00BR017UE,1.401227,0.000139,0.03097,-0.297822,0.211055,205
11157,B00BR3WTBM,1.437437,0.000199,0.03177,-0.260541,0.169905,174
11158,B00BRGR752,1.396618,0.000975,0.030853,-0.312136,0.251555,625
11159,B00BRGUNV2,1.446026,0.000324,0.031959,-0.278051,0.157432,79
11160,B00BROQU8Y,1.343151,0.000544,0.029682,-0.300549,0.212422,408
11161,B00BRUS5T0,1.525622,0.000782,0.033711,-0.288498,0.240135,262
11162,B00BRW1AFO,1.496989,-5.8e-05,0.033087,-0.222553,0.178879,272
11163,B00BRW8D4U,1.326883,0.000368,0.029325,-0.288931,0.273862,1241
11164,B00BRWA92Y,1.389964,0.000422,0.030719,-0.361295,0.223833,552
11165,B00BRXTM7Q,1.328527,0.000502,0.029359,-0.300726,0.215487,437
11166,B00BSG5YUG,1.250647,0.000732,0.027633,-0.300061,0.259413,1307
11167,B00BSKJ6AG,1.206299,0.00032,0.02666,-0.25898,0.182802,1228
11168,B00BSKU6OG,1.364149,0.000359,0.030149,-0.323503,0.267286,864
11169,B00BSN2MJU,1.29717,0.000735,0.028661,-0.252925,0.212302,434
11170,B00BSPVDE8,1.333796,0.000227,0.029479,-0.286441,0.188655,412
11171,B00BSU7H5W,1.232459,4.2e-05,0.02724,-0.276488,0.254626,742
11172,B00BT8XWAW,1.376625,0.000298,0.030425,-0.28017,0.211648,266
11173,B00BT9TWCI,1.433822,0.000435,0.031688,-0.263463,0.168473,183
11174,B00BTFKGNG,1.34083,0.000457,0.029632,-0.261305,0.198691,442
11175,B00BTISDW4,1.378339,0.000615,0.030458,-0.309468,0.234606,392
11176,B00BTNKRIM,1.588096,0.000101,0.035101,-0.363493,0.248061,325
11177,B00BUJU79Y,1.184639,0.000494,0.026179,-0.256313,0.224729,1037
11178,B00BUMDR1Q,1.366476,0.000363,0.0302,-0.344688,0.227621,739
11179,B00BUSYXJU,1.495966,0.000498,0.033061,-0.352841,0.250773,445
11180,B00BV5EW8Y,1.33059,0.000462,0.029406,-0.343425,0.203027,944
11181,B00BV5EX88,1.347419,-9e-06,0.029781,-0.346203,0.249982,828
11182,B00BVGWL2W,1.401065,-0.000121,0.030967,-0.275561,0.154065,119
11183,B00BVKL08E,1.403771,7.7e-05,0.031027,-0.295195,0.219079,262
11184,B00BVSA1AY,1.304254,0.000473,0.028823,-0.29205,0.206085,442
11185,B00BW5TKHQ,1.33228,0.000486,0.029443,-0.345881,0.198108,627
11186,B00BWB3YTA,1.109964,0.000393,0.02453,-0.282777,0.216867,1761
11187,B00BX7DGIC,1.427942,0.000592,0.031556,-0.333696,0.256324,553
11188,B00BXKET7G,1.195744,0.000733,0.026419,-0.23084,0.204525,755
11189,B00BXL10Y0,1.299907,-0.000114,0.028731,-0.271239,0.250936,2103
11190,B00BXS0IKU,1.438756,0.000922,0.031787,-0.249493,0.173175,151
11191,B00BXS0LPW,1.381196,0.001314,0.0305,-0.358863,0.316973,1281
11192,B00BYE9Y0I,1.568785,0.000498,0.03467,-0.31626,0.231468,186
11193,B00BZ1QN2C,1.42857,-2e-06,0.031575,-0.269733,0.198531,274
11194,B00BZ4QDW4,1.219194,0.000148,0.026947,-0.274472,0.197301,1360
11195,B00BZBFYLS,1.339957,0.000794,0.029606,-0.320945,0.274788,616
11196,B00C0C6CNA,1.477556,-0.000408,0.032655,-0.372206,0.243478,1752
11197,B00C0CVAY6,1.092626,0.000127,0.024149,-0.241169,0.217227,1698
11198,B00C0HF1J6,1.211531,0.000259,0.026777,-0.313948,0.215687,1384
11199,B00C0UQRHS,1.329842,0.000114,0.029393,-0.246459,0.235346,1600
11200,B00C0Z5CYW,1.270104,0.000564,0.028067,-0.273467,0.262915,1781
11201,B00C1006ZG,1.171202,1.4e-05,0.025886,-0.252355,0.302678,1966
11202,B00C1EX99C,1.308847,0.000833,0.028917,-0.240872,0.149985,208
11203,B00C1F13CQ,1.276751,-0.000124,0.028219,-0.280599,0.250854,618
11204,B00C25L2VW,1.689178,0.000665,0.037329,-0.302523,0.2071,86
11205,B00C2AYH3W,1.310833,0.000159,0.028972,-0.317924,0.282288,1106
11206,B00C2BHZD0,1.228904,0.000118,0.027162,-0.260675,0.260505,520
11207,B00C2SJDRY,1.468493,0.001029,0.032441,-0.328925,0.258158,306
11208,B00C3GSTFC,1.438792,0.001529,0.031764,-0.246281,0.167706,136
11209,B00C43H84M,1.494296,4e-06,0.033028,-0.292626,0.206894,112
11210,B00C4R3HV6,1.671689,0.000954,0.036936,-0.344738,0.223753,179
11211,B00C577B94,1.29223,0.000204,0.028561,-0.313236,0.244602,701
11212,B00C5AHTC0,1.347372,-0.000111,0.02978,-0.28436,0.203863,315
11213,B00C5TO7QM,1.396124,7.8e-05,0.030858,-0.257217,0.174117,112
11214,B00C61F1C8,1.298647,0.000467,0.0287,-0.254597,0.206485,332
11215,B00C64GX4K,1.575207,0.00068,0.034809,-0.305865,0.215025,116
11216,B00C64GX9U,1.64307,0.001126,0.036298,-0.322271,0.241487,108
11217,B00C67E0PG,1.581973,0.001158,0.034946,-0.269884,0.183015,115
11218,B00C67E0R4,1.449009,0.001232,0.032003,-0.241436,0.182283,121
11219,B00C67E3GW,1.588773,0.000722,0.035108,-0.303524,0.224042,105
11220,B00C76ZGU4,1.346269,0.000771,0.029746,-0.25055,0.175929,230
11221,B00C7DYBX0,1.260116,0.000399,0.027849,-0.225324,0.188007,1834
11222,B00C7PQM3K,1.307993,0.000225,0.028909,-0.316235,0.218935,550
11223,B00C8FVXQA,1.307077,0.000408,0.028887,-0.29343,0.237411,739
11224,B00C8FVY3M,1.28048,-3e-05,0.028302,-0.265423,0.234755,686
11225,B00C8G2VLK,1.244878,0.000216,0.027514,-0.275632,0.247158,2058
11226,B00C8GBZAS,1.133136,-1.8e-05,0.025045,-0.255575,0.221836,1669
11227,B00C8YCFU4,1.288869,0.000389,0.028485,-0.246129,0.189164,1101
11228,B00C92OA30,1.321332,0.000424,0.029202,-0.260825,0.218705,431
11229,B00CA05FO4,1.349722,0.000487,0.029828,-0.251584,0.242728,304
11230,B00CA51RQE,1.294749,4.6e-05,0.028617,-0.280547,0.254189,435
11231,B00CA5UBGG,1.324313,0.000454,0.029267,-0.289607,0.226748,400
11232,B00CA8ZEIS,1.294166,5.5e-05,0.028604,-0.280393,0.252933,435
11233,B00CAENJZC,1.195534,0.00029,0.026423,-0.29927,0.227178,1233
11234,B00CB6L8FC,1.326395,0.00079,0.029306,-0.244655,0.176143,268
11235,B00CBD0M8Y,1.334781,0.000126,0.029502,-0.18762,0.160802,96
11236,B00CBHZPNW,1.186731,0.000201,0.026229,-0.240375,0.191975,2056
11237,B00CBJXRR6,1.494475,0.000842,0.033021,-0.339334,0.185235,170
11238,B00CBK017Y,1.354079,0.000255,0.029927,-0.32333,0.236999,321
11239,B00CBM7A26,1.24857,0.000881,0.027582,-0.278668,0.205848,451
11240,B00CBT0TYU,1.330996,0.000785,0.029408,-0.283239,0.226625,368
11241,B00CBXGZ4O,1.261682,0.000915,0.027871,-0.245518,0.19117,361
11242,B00CBYAP0S,1.183385,-0.000329,0.026154,-0.283644,0.255257,939
11243,B00CC5AF6A,1.246345,0.000671,0.027539,-0.29937,0.259969,485
11244,B00CC7TBHM,1.361664,1.9e-05,0.030096,-0.303623,0.279483,658
11245,B00CCUFFOC,1.218434,-0.000217,0.02693,-0.222517,0.176465,2096
11246,B00CCUHA3G,1.180431,0.000576,0.026084,-0.292465,0.153944,2132
11247,B00CDAQCAW,1.212395,6.1e-05,0.026797,-0.279105,0.190292,1089
11248,B00CDGR29G,1.258792,0.000877,0.027809,-0.321495,0.17812,1210
11249,B00CDJAMNG,1.17682,8.5e-05,0.026011,-0.292265,0.20493,661
11250,B00CDOX81E,1.73419,-1e-04,0.03833,-0.362,0.255327,290
11251,B00CDQD1FA,1.502374,-0.000379,0.033204,-0.310681,0.196018,282
11252,B00CDTHC6G,1.231318,0.000413,0.027212,-0.269329,0.24338,1763
11253,B00CDWSONS,1.27267,0.000509,0.028125,-0.241448,0.278461,613
11254,B00CDYKRU4,1.296862,0.000599,0.028658,-0.297424,0.190027,2067
11255,B00CE2JC9W,1.23355,0.000157,0.027264,-0.254921,0.186061,1728
11256,B00CE9LPYA,1.374617,0.000576,0.030377,-0.261127,0.251974,319
11257,B00CEK81YQ,1.265188,0.001053,0.027944,-0.299273,0.226203,874
11258,B00CELI1K4,1.384504,0.000481,0.030597,-0.288457,0.263971,358
11259,B00CEPM91M,1.266495,-0.000152,0.027992,-0.228281,0.22408,2148
11260,B00CF5W2D6,1.253321,-5.3e-05,0.027701,-0.253622,0.19543,2261
11261,B00CF7HBA8,1.15492,0.000387,0.025524,-0.289057,0.220952,676
11262,B00CFCMP6I,1.523496,7.7e-05,0.033673,-0.358304,0.224068,301
11263,B00CFGU4Z8,1.414654,0.000633,0.031261,-0.379154,0.273722,652
11264,B00CFH7N1U,1.592845,0.000807,0.035197,-0.289683,0.182125,144
11265,B00CFJ5AM2,1.201201,-2.6e-05,0.02655,-0.252667,0.235236,739
11266,B00CFNMZ7Q,1.188176,0.000489,0.026257,-0.274252,0.261509,2208
11267,B00CFNVWRA,1.131273,0.000458,0.025,-0.265837,0.175489,1793
11268,B00CFRBIC0,1.325145,0.000352,0.029287,-0.261426,0.231676,374
11269,B00CFRQTYC,1.38392,0.000102,0.030588,-0.289769,0.260702,408
11270,B00CFSM670,1.240655,-0.000272,0.02742,-0.315121,0.223271,652
11271,B00CFT28G8,1.297128,0.000439,0.028666,-0.315076,0.254197,1903
11272,B00CG2LGL2,1.305782,0.000356,0.028859,-0.24937,0.192054,222
11273,B00CG2X0F2,1.548594,0.000396,0.034225,-0.315165,0.31836,492
11274,B00CGKJ7QU,1.465378,0.000234,0.032388,-0.295126,0.162657,233
11275,B00CGN9LQ8,1.136357,0.000306,0.025114,-0.21217,0.161732,1815
11276,B00CGQECJ6,1.498626,0.000147,0.033123,-0.345561,0.250155,400
11277,B00CGR26B6,1.466746,-0.000318,0.032417,-0.33947,0.262203,354
11278,B00CH3OT4G,1.265656,-0.000145,0.027974,-0.276957,0.20988,376
11279,B00CH7JAS2,1.169157,0.000603,0.025834,-0.213165,0.140947,2117
11280,B00CHFRIDS,1.32843,0.000228,0.029361,-0.294314,0.206921,2304
11281,B00CHJDSUG,1.411109,7.1e-05,0.031189,-0.314777,0.18674,244
11282,B00CHMWAY8,1.258497,0.000274,0.027815,-0.240952,0.223221,2248
11283,B00CHOQK0Q,1.323614,-0.000147,0.029255,-0.299755,0.231107,473
11284,B00CHV3LNS,1.339888,0.000462,0.029611,-0.286025,0.201649,406
11285,B00CHWA1Q2,1.377144,0.000476,0.030435,-0.260257,0.169598,181
11286,B00CIUZ3BQ,1.258478,0.000186,0.027815,-0.26181,0.171584,1914
11287,B00CIX1SLW,1.29017,0.000538,0.028511,-0.249119,0.174566,2174
11288,B00CIZ0DNO,1.358156,0.000179,0.030018,-0.364589,0.250815,2070
11289,B00CJ01QT8,1.32669,1.4e-05,0.029323,-0.29188,0.230398,1220
11290,B00CJ0TZ1E,1.504546,0.000618,0.033248,-0.397663,0.212968,254
11291,B00CJ1YFZY,1.369078,0.00019,0.030259,-0.275651,0.255802,1643
11292,B00CJ3MDJW,1.69235,0.000311,0.037404,-0.323544,0.212273,173
11293,B00CJIOG0Q,1.216024,3.6e-05,0.026877,-0.29613,0.260188,1067
11294,B00CJQBTJE,1.45065,0.000656,0.032056,-0.272681,0.214537,252
11295,B00CKDEIVC,1.17362,0.000138,0.02594,-0.240956,0.232928,1028
11296,B00CKH38HI,1.156024,0.000182,0.02555,-0.25259,0.196374,559
11297,B00CLASIBU,1.60303,0.000778,0.035422,-0.284715,0.180365,118
11298,B00CLM5PEQ,1.292106,-0.000122,0.028558,-0.296636,0.256585,1463
11299,B00CM6Q6X0,1.253957,-0.000295,0.027714,-0.280314,0.207997,1776
11300,B00CM7YTO2,1.359632,0.000352,0.030049,-0.321548,0.215704,682
11301,B00CMJD43C,1.289404,0.000391,0.028496,-0.293106,0.191564,348
11302,B00CMK30ZS,1.519572,0.000628,0.03358,-0.27885,0.194314,116
11303,B00CNE2GOO,1.444166,0.000316,0.031918,-0.30256,0.260143,422
11304,B00CNOUZE2,1.118452,0.000334,0.024718,-0.186114,0.129046,167
11305,B00CNTJHQO,1.043143,0.000311,0.023054,-0.220267,0.167327,1998
11306,B00CNWY1YY,1.29789,0.000192,0.028686,-0.262159,0.243335,1975
11307,B00CNXJ9SQ,1.521204,0.000179,0.033622,-0.243166,0.162842,130
11308,B00CNXJND2,1.542858,0.000178,0.034101,-0.264853,0.177015,107
11309,B00CNXJYUO,1.435276,0.00017,0.031723,-0.229647,0.163647,120
11310,B00CNXK6WO,1.540775,0.000193,0.034054,-0.247349,0.199652,116
11311,B00CNXKLA6,1.476197,0.000307,0.032626,-0.26471,0.183848,128
11312,B00CO1VBDS,1.306615,0.00023,0.028879,-0.251378,0.252717,482
11313,B00CO94DDK,1.326111,-0.000305,0.029309,-0.278526,0.190727,467
11314,B00CO9MFAS,1.360513,0.000761,0.030061,-0.269051,0.22675,585
11315,B00COCY1DY,1.163459,0.000504,0.02571,-0.22994,0.166742,1335
11316,B00COVA5R6,1.325723,0.000398,0.029299,-0.261123,0.298285,737
11317,B00COVKCDS,1.174438,-4.2e-05,0.025958,-0.26369,0.19542,1633
11318,B00COVNG7W,1.431395,0.000586,0.031632,-0.335145,0.250589,558
11319,B00CP0R5LK,1.460734,0.000186,0.032285,-0.335869,0.177721,152
11320,B00CP1H1JU,1.525929,0.00111,0.033709,-0.309674,0.175473,153
11321,B00CP2IYU4,1.33847,0.000238,0.029583,-0.277342,0.169953,255
11322,B00CP4QKT4,1.299416,0.000101,0.02872,-0.273994,0.249453,514
11323,B00CP4QZ8U,1.319561,7.3e-05,0.029165,-0.274076,0.254303,527
11324,B00CPBIW9I,1.334463,0.000325,0.029493,-0.28271,0.219327,440
11325,B00CPHD29W,1.685948,0.000123,0.037263,-0.302282,0.2162,382
11326,B00CPISW7S,1.228473,-0.000194,0.027152,-0.249129,0.239284,1681
11327,B00CPS4F0Q,1.25031,0.000511,0.02763,-0.276495,0.238558,1587
11328,B00CQ05FES,1.478462,-9.9e-05,0.032678,-0.30142,0.224705,140
11329,B00CQ5C54G,1.26552,-5.3e-05,0.027971,-0.342791,0.300498,1365
11330,B00CQ7PM9E,1.363745,0.000381,0.03014,-0.299102,0.247414,569
11331,B00CQGUSZ8,1.363345,0.000232,0.030132,-0.267956,0.233971,417
11332,B00CRKHGUS,1.279489,0.00067,0.028272,-0.27576,0.218641,2192
11333,B00CRM2SUE,1.416861,7e-05,0.031316,-0.208543,0.247336,1959
11334,B00CRQPNX4,1.338652,0.000199,0.029587,-0.291528,0.242174,2115
11335,B00CS2W58I,1.296502,0.000286,0.028654,-0.310241,0.204669,1567
11336,B00CSEIFUS,1.131972,0.000163,0.025019,-0.272412,0.211992,1512
11337,B00CSS9ZHG,1.474194,0.000423,0.032581,-0.326368,0.25454,539
11338,B00CST4AS4,1.156889,-6.6e-05,0.02557,-0.301615,0.236497,1091
11339,B00CTIB0ZA,1.377386,0.000245,0.030443,-0.259306,0.18537,225
11340,B00CTKKE7I,1.454663,0.000387,0.032149,-0.307954,0.30513,612
