item_id,item_text,rank,neighbor_item_id,cosine_similarity,neighbor_text
8630,Premium Nail Art Quality Manicure Crystal Glass Nail Files Set of 5 by Cheeky&reg; Set of 5 Crystal ,1,10607,0.99878,Premium Nail Art Quality Manicure Crystal Glass Nail Files Set of 3 by Cheeky&reg; Set of 3 Crystal 
8630,Premium Nail Art Quality Manicure Crystal Glass Nail Files Set of 5 by Cheeky&reg; Set of 5 Crystal ,2,8683,0.96806,Premium Manicure Crystal Glass Set Ladies Night 9 Quality Nail Files by Cheeky&reg; Set of 9 Crystal
8630,Premium Nail Art Quality Manicure Crystal Glass Nail Files Set of 5 by Cheeky&reg; Set of 5 Crystal ,3,8629,0.93257,"Cheeky Crystal Nail Files, Set of 3 (Sun, Pink Panther and Ocean Breeze) Set of 3 Crystal Glass Nail"
8630,Premium Nail Art Quality Manicure Crystal Glass Nail Files Set of 5 by Cheeky&reg; Set of 5 Crystal ,4,6525,0.85135,"3 Crystal Glass Nail Files Manicure Set Purple/Pink - Small, Medium &amp; Pedicure File Czech Republ"
8630,Premium Nail Art Quality Manicure Crystal Glass Nail Files Set of 5 by Cheeky&reg; Set of 5 Crystal ,5,3479,0.84669,Easy Grip Nail Brush (4 Pack - Assorted Colors) processional quality hard bristles for the ultimate 
8631,New Design Jumbo Nail Art Image Plate (K2) of Over Than 139 Designs by Cheeky&reg; New Designs Nail ,1,8250,0.99495,New Design Jumbo Nail Art Image Plate (I2) over 42 Nailart Designs by Cheeky&reg; New Designs Nail A
8631,New Design Jumbo Nail Art Image Plate (K2) of Over Than 139 Designs by Cheeky&reg; New Designs Nail ,2,9043,0.99058,New Design Jumbo Nail Art Image Plate (C) of 42 Full Nailart Designs by Cheeky&reg; New Designs Nail
8631,New Design Jumbo Nail Art Image Plate (K2) of Over Than 139 Designs by Cheeky&reg; New Designs Nail ,3,9753,0.9905,New Design Jumbo Nail Art Image Plate (D) of 42 Full Nailart Designs by Cheeky&reg; New Designs Nail
8631,New Design Jumbo Nail Art Image Plate (K2) of Over Than 139 Designs by Cheeky&reg; New Designs Nail ,4,9041,0.99048,New Design Jumbo Nail Art Image Plate (B) of 42 Full Nailart Designs by Cheeky&reg; New Designs Nail
8631,New Design Jumbo Nail Art Image Plate (K2) of Over Than 139 Designs by Cheeky&reg; New Designs Nail ,5,9039,0.99019,New Design Jumbo Nail Art Image Plate (A) of 42 Full Nailart Designs by Cheeky&reg; New Designs Nail
8632,Bundle 5 Wheels Premium Manicure Nail Art Decorations Total 7400 Gems By Cheeky&reg; Amazing nail ar,1,8684,0.97512,Pack 1200 Premium Quality Nail Art Silver Gems Rhinestones Crystals by Cheeky&reg; Stunning pack of 
8632,Bundle 5 Wheels Premium Manicure Nail Art Decorations Total 7400 Gems By Cheeky&reg; Amazing nail ar,2,10760,0.92302,Nail Stripes Striping Tapes By Cheeky- Wonderful Nail Decoration Set Kit of 30 Nail Strips Nail Stri
8632,Bundle 5 Wheels Premium Manicure Nail Art Decorations Total 7400 Gems By Cheeky&reg; Amazing nail ar,3,8688,0.91122,"3 Nail Art brushes inc Sable Brush Pen, Detailer, Liner and Striper by Cheeky&reg; Fabulous Pro Nail"
8632,Bundle 5 Wheels Premium Manicure Nail Art Decorations Total 7400 Gems By Cheeky&reg; Amazing nail ar,4,8226,0.90398,Set 5 Double Ended Nail Art Dotting and Marbling Tools 10 Dot Sizes by Cheeky&reg; Fabulous Nail Art
8632,Bundle 5 Wheels Premium Manicure Nail Art Decorations Total 7400 Gems By Cheeky&reg; Amazing nail ar,5,10452,0.89196,Fairy Set of 25 Nail Art Design Stamps Stamping Manicure Image Plates by Gals Set of Gals Nail Art S
8633,Bundle Monster 66 Professional Color Lip Gloss Lipstick Makeup Cosmetic Palette Check out this great,1,7169,0.87219,Elegant 100 Piece Glitter Eyeshadow Makeup kit in Black Palette This Stylish 100 Color Piece Glitter
8633,Bundle Monster 66 Professional Color Lip Gloss Lipstick Makeup Cosmetic Palette Check out this great,2,8597,0.87036,"SHANY Ultimate Fusion Eyeshadow Palette (120 Color Eyeshadow Palette, Natural Nude and Neon Combinat"
8633,Bundle Monster 66 Professional Color Lip Gloss Lipstick Makeup Cosmetic Palette Check out this great,3,7942,0.86395,48 Splashing Paint Design Color Eyeshadow Makeup Kit Palette This 48 Eye shadow Markup kit is all yo
8633,Bundle Monster 66 Professional Color Lip Gloss Lipstick Makeup Cosmetic Palette Check out this great,4,7640,0.86318,Dazzling 33 Color Neon Glitter Eyeshadow Makeup Kit This 33 Eye shadow Markup kit is all you need to
8633,Bundle Monster 66 Professional Color Lip Gloss Lipstick Makeup Cosmetic Palette Check out this great,5,7057,0.86212,32 Color Design Neon Glitter &amp; Plain Eyeshadow Makeup Kit Emori (TM) This 32 Eye shadow Markup k
8634,"SHANY Cosmetics The Cosmopolitan Nail Polish Set (24 Colors Premium Quality and Quick Dry), 40 Fluid",1,8635,0.90245,"SHANY Nail Art Set (24 Famouse Colors Nail Art Polish, Nail Art Decoration) This 24 piece nail art s"
8634,"SHANY Cosmetics The Cosmopolitan Nail Polish Set (24 Colors Premium Quality and Quick Dry), 40 Fluid",2,11469,0.87199,"BMC 6pc Color Gel Nail Art Polish UV LED Light Manicure Collection Set - NEONS, Stuck On You Like Ge"
8634,"SHANY Cosmetics The Cosmopolitan Nail Polish Set (24 Colors Premium Quality and Quick Dry), 40 Fluid",3,7040,0.86287,Lipstick - 10pc. Assorted Color Lipstick Set Love My Nails Pamper yourself or give the gift of beaut
8634,"SHANY Cosmetics The Cosmopolitan Nail Polish Set (24 Colors Premium Quality and Quick Dry), 40 Fluid",4,7941,0.86105,Emori (TM) All About Nail 50 Piece Color Nail Lacquer (Nail Art Brush Style) Combo Set + 3 Sets of S
8634,"SHANY Cosmetics The Cosmopolitan Nail Polish Set (24 Colors Premium Quality and Quick Dry), 40 Fluid",5,10575,0.86039,"Emori (TM) 32 Piece Vibrant Color Nail Lacquer (Glitter, Metallic, Neon, Nail Polish) Combo Set + 3 "
8635,"SHANY Nail Art Set (24 Famouse Colors Nail Art Polish, Nail Art Decoration) This 24 piece nail art s",1,8634,0.90245,"SHANY Cosmetics The Cosmopolitan Nail Polish Set (24 Colors Premium Quality and Quick Dry), 40 Fluid"
8635,"SHANY Nail Art Set (24 Famouse Colors Nail Art Polish, Nail Art Decoration) This 24 piece nail art s",2,7941,0.88419,Emori (TM) All About Nail 50 Piece Color Nail Lacquer (Nail Art Brush Style) Combo Set + 3 Sets of S
8635,"SHANY Nail Art Set (24 Famouse Colors Nail Art Polish, Nail Art Decoration) This 24 piece nail art s",3,10575,0.87354,"Emori (TM) 32 Piece Vibrant Color Nail Lacquer (Glitter, Metallic, Neon, Nail Polish) Combo Set + 3 "
8635,"SHANY Nail Art Set (24 Famouse Colors Nail Art Polish, Nail Art Decoration) This 24 piece nail art s",4,7695,0.86737,Diamond Glitter &amp; Shimmer Style 10 Piece Liquid Eyeliner Eyeshadow Color Set + Microfiber Pouch 
8635,"SHANY Nail Art Set (24 Famouse Colors Nail Art Polish, Nail Art Decoration) This 24 piece nail art s",5,8149,0.85918,BONAMART &reg; Premium MASH 100 Pc Nail Art Nailart 3d Manicure Design Sticks Rods Stickers Gel Tips
8636,Bed Head Porcupine Round Brush Bed Head Bed Head Ion High roller Porcupine Round Brush includes a mi,1,1154,0.92427,"Denman 7 Row Styling Brush, Black, 2 Ounce Denman Perfect for smoothing, shaping and polishing the h"
8636,Bed Head Porcupine Round Brush Bed Head Bed Head Ion High roller Porcupine Round Brush includes a mi,2,246,0.91691,"Cricket Technique Barrel Hair Brush, XX-large Round, 2 Inch Cricket Get the perfect blowout with the"
8636,Bed Head Porcupine Round Brush Bed Head Bed Head Ion High roller Porcupine Round Brush includes a mi,3,4445,0.91455,Conair Anti Static Paddle Brush (Colors may vary) Conair anti-static paddle brush is specially desig
8636,Bed Head Porcupine Round Brush Bed Head Bed Head Ion High roller Porcupine Round Brush includes a mi,4,4542,0.91142,"Conair Gel Grips Xl Thermal Round Brush, Colors May Vary Conair Conair gel grips extra large thermal"
8636,Bed Head Porcupine Round Brush Bed Head Bed Head Ion High roller Porcupine Round Brush includes a mi,5,4103,0.90974,Vidal Sassoon Wide Tooth Comb Wide Tooth Comb has wide teeth for easy detangling and smoothing both 
8637,TANDA Clear Plus Professional Acne Clearing Solution Device Tanda The clear plus is the first and on,1,7726,0.82171,"Tanda Zap Acne Clearing Device, White Tanda Tanda zap is clinically proven to clear or fade blemishe"
8637,TANDA Clear Plus Professional Acne Clearing Solution Device Tanda The clear plus is the first and on,2,6843,0.80837,"Bio Ionic Onepass Nano Ceramic Straightening Iron, Black 1&quot; Bio Ionic OnePass is the fastest st"
8637,TANDA Clear Plus Professional Acne Clearing Solution Device Tanda The clear plus is the first and on,3,1543,0.8015,Derma Wand Kit Dermawand DermaWand is a condensed version of the exact same technology found in larg
8637,TANDA Clear Plus Professional Acne Clearing Solution Device Tanda The clear plus is the first and on,4,8541,0.79824,T3 Voluminous Hot Rollers-8 ct. T3 The Voluminous hot rollers set has been designed with proprietary
8637,TANDA Clear Plus Professional Acne Clearing Solution Device Tanda The clear plus is the first and on,5,3803,0.79713,Acnefree Maximum Strength Terminator 10 1 Oz (Pack of 3) AcneFree AcneFree Severe System's unique ac
8638,Freetress Equal Synthetic Wig - Gala-1 Equal Caring Instruction:Add a little amount of shampoo in co,1,8126,0.98598,KENDRA - Shake N Go Freetress Equal Synthetic Hair Wig #4 Equal Caring Instruction:Add a little amou
8638,Freetress Equal Synthetic Wig - Gala-1 Equal Caring Instruction:Add a little amount of shampoo in co,2,9092,0.92855,Invisible Weave Part - Hollywood 100% Human Remy Hair Closure (1-JET BLACK) HOLLYWOOD HOLLYWOOD Remy
8638,Freetress Equal Synthetic Wig - Gala-1 Equal Caring Instruction:Add a little amount of shampoo in co,3,9980,0.84766,Appearus Taklon Fan Mask Brush Acid Applicator for Glycolic Peel/Masques (Medium) Taklon bristles wi
8638,Freetress Equal Synthetic Wig - Gala-1 Equal Caring Instruction:Add a little amount of shampoo in co,4,10034,0.84225,16 PCS Professional Makeup Cosmetic Brush Set Kit + Purple Pouch Bag Case En&#39;da Features:These p
8638,Freetress Equal Synthetic Wig - Gala-1 Equal Caring Instruction:Add a little amount of shampoo in co,5,6211,0.83957,Janet Collection Synthetic Wig Mommy #2 Dark Brown Janet General Care For Synthetic Hair:The Followi
8639,Pro Beauty Tools Twilight Limited Edition Ceramic Ionic Dryer Specially designed to create professio,1,8640,0.95631,Pro Beauty Tools Twilight Limited Edition Rosalie Ionic Steam Hair Setter Pro Beauty Tools Specially
8639,Pro Beauty Tools Twilight Limited Edition Ceramic Ionic Dryer Specially designed to create professio,2,10756,0.91824,"Remington D3020 Volume and Shine Hair Dryer Remington Get more from your ionic, ceramic hair dryer w"
8639,Pro Beauty Tools Twilight Limited Edition Ceramic Ionic Dryer Specially designed to create professio,3,6375,0.91755,"Revlon Rvst2043 Mid Size Ceramic Straightener, 1 Inch, Black Revlon 1-inch ceramic plates provide hi"
8639,Pro Beauty Tools Twilight Limited Edition Ceramic Ionic Dryer Specially designed to create professio,4,4622,0.91596,"Vidal Sassoon Vsdr5524 1875w Turbo Dryer, Black Vidal Sassoon This turbo dryer has 2 heat and speed "
8639,Pro Beauty Tools Twilight Limited Edition Ceramic Ionic Dryer Specially designed to create professio,5,10776,0.91509,Conair Curl Fusion Ionic Ceramic Styler Hair Dryer Conair Get flawless curls with the Conair 1800 wa
8640,Pro Beauty Tools Twilight Limited Edition Rosalie Ionic Steam Hair Setter Pro Beauty Tools Specially,1,8639,0.95631,Pro Beauty Tools Twilight Limited Edition Ceramic Ionic Dryer Specially designed to create professio
8640,Pro Beauty Tools Twilight Limited Edition Rosalie Ionic Steam Hair Setter Pro Beauty Tools Specially,2,10776,0.89908,Conair Curl Fusion Ionic Ceramic Styler Hair Dryer Conair Get flawless curls with the Conair 1800 wa
8640,Pro Beauty Tools Twilight Limited Edition Rosalie Ionic Steam Hair Setter Pro Beauty Tools Specially,3,246,0.89229,"Cricket Technique Barrel Hair Brush, XX-large Round, 2 Inch Cricket Get the perfect blowout with the"
8640,Pro Beauty Tools Twilight Limited Edition Rosalie Ionic Steam Hair Setter Pro Beauty Tools Specially,4,12003,0.89158,Revlon Curl Collection Heated Styling Brush Revlon Introducing the all new Revlon curl collection ce
8640,Pro Beauty Tools Twilight Limited Edition Rosalie Ionic Steam Hair Setter Pro Beauty Tools Specially,5,9440,0.8891,Bed Head BH311 Blue Raspberry Conical Styler Bed Head Create tight curls on top and loose curls on t
8641,10 Glitter Colors Mascara Makeup Set This 6 Piece Glitter Mascara Set is all you need to bring out t,1,7695,0.92443,Diamond Glitter &amp; Shimmer Style 10 Piece Liquid Eyeliner Eyeshadow Color Set + Microfiber Pouch 
8641,10 Glitter Colors Mascara Makeup Set This 6 Piece Glitter Mascara Set is all you need to bring out t,2,10575,0.87774,"Emori (TM) 32 Piece Vibrant Color Nail Lacquer (Glitter, Metallic, Neon, Nail Polish) Combo Set + 3 "
8641,10 Glitter Colors Mascara Makeup Set This 6 Piece Glitter Mascara Set is all you need to bring out t,3,11130,0.87391,"5 Color Set of Waterproof Length Volume Mascara Doll Eye Style (Black, Blue, Green, Purple, Charcoal"
8641,10 Glitter Colors Mascara Makeup Set This 6 Piece Glitter Mascara Set is all you need to bring out t,4,7265,0.87391,8 Italia eyeliner pencils Set 1 Sparkling Beauty These 8 eyeliner pencils will last for a long time.
8641,10 Glitter Colors Mascara Makeup Set This 6 Piece Glitter Mascara Set is all you need to bring out t,5,7941,0.8724,Emori (TM) All About Nail 50 Piece Color Nail Lacquer (Nail Art Brush Style) Combo Set + 3 Sets of S
8642,Facial Hair Remover Stick Epilator Threading Beauty Tool niceEshop Every woman has undesired peach f,1,11343,0.92643,Beaute Galleria - Spring Facial Hair Removal Stick Epilator Threading Beauty Tool This Threading Bea
8642,Facial Hair Remover Stick Epilator Threading Beauty Tool niceEshop Every woman has undesired peach f,2,7929,0.8523,MySpring It - Spring Facial Hair Removal Tool (Better than R.E.M. for less money) Facial Hair Remova
8642,Facial Hair Remover Stick Epilator Threading Beauty Tool niceEshop Every woman has undesired peach f,3,7895,0.83018,Silicone Brush Blackhead Remover Facial Cleansing Pad 2PCS (Blue) Rosallini The Blackhead Silicone B
8642,Facial Hair Remover Stick Epilator Threading Beauty Tool niceEshop Every woman has undesired peach f,4,10841,0.82943,12cm Length Black Needle Remover Pimple Extractor 2 Pieces Rosallini One end is a loop tip for press
8642,Facial Hair Remover Stick Epilator Threading Beauty Tool niceEshop Every woman has undesired peach f,5,7515,0.81163,"FASH Nail Buffer Quick Shine (Pack of 3) This professional 4-Sided Buffing Block helps you File, Buf"
8643,"Q-Tips Cotton Swabs, Precision Tips, 170 Count (Pack of 3) Q-Tips Beauty Tools & Accessories Cotton ",1,6612,0.93833,"Qtips Cotton Swab, 1875Count Q-Tips Beauty Tools & Accessories Cotton Swabs Cotton & Swabs"
8643,"Q-Tips Cotton Swabs, Precision Tips, 170 Count (Pack of 3) Q-Tips Beauty Tools & Accessories Cotton ",2,2831,0.92276,Q-Tips Cotton Swabs -- 375 Swabs Q-Tips Q-Tips Cotton Swabs 375-Count Beauty Tools & Accessories Cot
8643,"Q-Tips Cotton Swabs, Precision Tips, 170 Count (Pack of 3) Q-Tips Beauty Tools & Accessories Cotton ",3,9100,0.85323,"SE - Swab - Cotton, Birch Wood, 6in., 100 Pc/bag SE 100pc cotton swab Beauty Tools & Accessories Cot"
8643,"Q-Tips Cotton Swabs, Precision Tips, 170 Count (Pack of 3) Q-Tips Beauty Tools & Accessories Cotton ",4,270,0.83552,Fran Wilson Eye Tees Precision Makeup Applicators 80 Cotton Swabs Fran Wilson Buy Fran Wilson Makeup
8643,"Q-Tips Cotton Swabs, Precision Tips, 170 Count (Pack of 3) Q-Tips Beauty Tools & Accessories Cotton ",5,5659,0.82825,"FantaSea Latex Free Foam Wedges, 100-count Bag FantaSea 100 foam latex wedges per bag. Puffs, Sponge"
8644,Keratin Complex Express Blow Out 4.oz Smoothing a ONE HOUR service with a unique formulation utilizi,1,7305,0.91885,"OGX 30 Day Smoothing Treatment, Ever Straight Brazilian Keratin Therapy, 3.3oz OGX An exclusive, hig"
8644,Keratin Complex Express Blow Out 4.oz Smoothing a ONE HOUR service with a unique formulation utilizi,2,9175,0.8887,Lanza Keratin Healing Oil Hair Treatment 3.4 oz L&#39;anza An ultra-healing blend of Keratin protein
8644,Keratin Complex Express Blow Out 4.oz Smoothing a ONE HOUR service with a unique formulation utilizi,3,1752,0.88327,"OGX Split Ends Mender, Nourishing Coconut Milk, 6oz OGX Organic coconut milk and weightless coconut "
8644,Keratin Complex Express Blow Out 4.oz Smoothing a ONE HOUR service with a unique formulation utilizi,4,2562,0.88322,"Nioxin Scalp Therapy, System 2 (Noticeably Thinning ) Conditioner, 33.8 Ounce Nioxin A daily volumiz"
8644,Keratin Complex Express Blow Out 4.oz Smoothing a ONE HOUR service with a unique formulation utilizi,5,9029,0.88154,"Frizz Ease Curl Reviver Styling Mousse, 7.2 Ounce John Frieda Soft-hold formula restores bounce to t"
8645,"Watts Beauty 100% Pure Hyaluronic Acid Solution, Paraben &amp; Alcohol Free / Multi-use - 60ml Hyalu",1,9610,0.87116,100 Pure Hyaluronic Acid Serum 4oz ASDM Beverly Hills What is Hyaluronic Acid? Hyaluronic Acid is na
8645,"Watts Beauty 100% Pure Hyaluronic Acid Solution, Paraben &amp; Alcohol Free / Multi-use - 60ml Hyalu",2,11242,0.87028,"LaNouvel Cellular Hyaluronic acid Nutri Serum with Collagen / Elastin, Peptides, Dragon's Blood &amp"
8645,"Watts Beauty 100% Pure Hyaluronic Acid Solution, Paraben &amp; Alcohol Free / Multi-use - 60ml Hyalu",3,7851,0.86631,Babyface Massive Hydration Hyaluronic Acid Serum with Vitamin C &amp; Matrixyl 3000 .6 oz. / 18 ml. 
8645,"Watts Beauty 100% Pure Hyaluronic Acid Solution, Paraben &amp; Alcohol Free / Multi-use - 60ml Hyalu",4,11955,0.86126,Hyaluronic Pure Moisturizing Cream (Post-peel Repair and Restore) Enhanced with Squalane and Botanic
8645,"Watts Beauty 100% Pure Hyaluronic Acid Solution, Paraben &amp; Alcohol Free / Multi-use - 60ml Hyalu",5,10356,0.85445,"Watts Beauty Moisturizing Hyaluronic Acid Advanced Skin Gel, 2.0 Ounce Watts Beauty This is the late"
8646,Essie Pure Pearlflection 8303 Nail Polish Essie Essie Pearlflection is a sheer silvery white pearles,1,9138,0.94937,Essie She's Picture Perfect 794 Nail Polish Essie Essie She's Picture Perfect is a grey-toned lavend
8646,Essie Pure Pearlflection 8303 Nail Polish Essie Essie Pearlflection is a sheer silvery white pearles,2,6103,0.93688,Essie Essie Nail Polish Resort Collection - Playa Del Platinum Essie Essie Playa Del Platinum is a s
8646,Essie Pure Pearlflection 8303 Nail Polish Essie Essie Pearlflection is a sheer silvery white pearles,3,6280,0.92022,Color Club Magic Attraction 843 Nail Polish Color Club Color Club Magic Attraction is a chunky holog
8646,Essie Pure Pearlflection 8303 Nail Polish Essie Essie Pearlflection is a sheer silvery white pearles,4,8775,0.91846,Color Club Holiday Splendor ABM5129 Nail Polish Color Club Color Club Holiday Splendor is a green gl
8646,Essie Pure Pearlflection 8303 Nail Polish Essie Essie Pearlflection is a sheer silvery white pearles,5,8774,0.91466,Color Club Covered In Diamonds 902 Nail Polish Color Club Color Club Covered in Diamonds is a multi-
8647,Bundle Monster New Pro 20pc Nail Art Design Painting Detailing Brushes &amp; Dotting Pen / Dotter To,1,8184,0.88122,"Sable Nail Art Brushes Pen, Detailer Liner and Striper Set of 3 Plus 5 x 2 Way Marbleizing Dotting P"
8647,Bundle Monster New Pro 20pc Nail Art Design Painting Detailing Brushes &amp; Dotting Pen / Dotter To,2,9754,0.86622,AMAZING OFFER!!! The Most Luxurious Nail Art Set Available With 5 GOLD PLATED Dotting Tools (Exclusi
8647,Bundle Monster New Pro 20pc Nail Art Design Painting Detailing Brushes &amp; Dotting Pen / Dotter To,3,10172,0.86337,Winstonia 8pcs Set Double Ended 10 Size Dotting Tools Sable Detailing Painting Brushes Pen Kit This 
8647,Bundle Monster New Pro 20pc Nail Art Design Painting Detailing Brushes &amp; Dotting Pen / Dotter To,4,8226,0.84788,Set 5 Double Ended Nail Art Dotting and Marbling Tools 10 Dot Sizes by Cheeky&reg; Fabulous Nail Art
8647,Bundle Monster New Pro 20pc Nail Art Design Painting Detailing Brushes &amp; Dotting Pen / Dotter To,5,8124,0.8384,MASH Professional 15 piece Nail Art Brush Kit Set MASH is proud to introduce its first set of Nail A
8648,Red Carpet Manicure Light Pro 45 Red Carpet Manicure The RCM professional LED light is a 6 watt LED ,1,8770,0.92317,Red Carpet Manicure Pro 45 Starter Kit Red Carpet Manicure The RCM gel polish pro kit contains every
8648,Red Carpet Manicure Light Pro 45 Red Carpet Manicure The RCM professional LED light is a 6 watt LED ,2,4386,0.89085,Thermal Spa 49135 Professional U/V Gel Light Nail Dryer Thermal Spa Thermal spa professional u/v lig
8648,Red Carpet Manicure Light Pro 45 Red Carpet Manicure The RCM professional LED light is a 6 watt LED ,3,6771,0.87868,Harmony Gelish Soak-off Gel Polish Structure Gel 0.5 Oz Gelish Product Description Gelish Structure 
8648,Red Carpet Manicure Light Pro 45 Red Carpet Manicure The RCM professional LED light is a 6 watt LED ,4,5554,0.87767,36 Watt Ultraviolet Gel Curing Light YCC The 36 Watt Ultraviolet Gel Curing Light has two settings: 
8648,Red Carpet Manicure Light Pro 45 Red Carpet Manicure The RCM professional LED light is a 6 watt LED ,5,6457,0.87602,Harmony Gelish FOUNDATION / Base Gel Gelish GELISH FOUNDATION Base Gel - creates the adhesive bond b
8649,"CND Shellac Top .5oz and Base .42oz &quot;Set of 2&quot; Big Size CND Cosmetics Product Information
",1,8420,0.94778,CND Shellac Top and Base &quot;Set of 2&quot; Good Deal CND Cosmetics Product Information WHAT IT IS
8649,"CND Shellac Top .5oz and Base .42oz &quot;Set of 2&quot; Big Size CND Cosmetics Product Information
",2,7430,0.88858,"Creative Nail Shellac UV Base Coat, 0.42 Fluid Ounce Creative Nail A base coat for the CND Shellac s"
8649,"CND Shellac Top .5oz and Base .42oz &quot;Set of 2&quot; Big Size CND Cosmetics Product Information
",3,9612,0.87952,LOT CND Shellac Top &amp; Base Coat Soak Off GEL .25 oz CREATIVE Nail Polish UV Lamp CND Cosmetics T
8649,"CND Shellac Top .5oz and Base .42oz &quot;Set of 2&quot; Big Size CND Cosmetics Product Information
",4,11501,0.87541,108 CND - VINYLUX CREAM PUFF Weekly Polish Bright White Nail Coat Manicure 0.5oz CND Cosmetics What 
8649,"CND Shellac Top .5oz and Base .42oz &quot;Set of 2&quot; Big Size CND Cosmetics Product Information
",5,11502,0.87098,115 CND - VINYLUX GILDED PLEASURE Weekly Polish Coat Nail Gold Blue Color 0.5 oz CND Cosmetics What 
8650,5pcs 2-ways Acrylic Uv Gel Nail Art Design Tips Dotting Painting Brush Pen Set Uniqstore It can also,1,8179,0.88787,5 pcs Plastic Double Ended Dotting And Marbling Nail Art Tools Set Miss Pink Cat Professional 3 Piec
8650,5pcs 2-ways Acrylic Uv Gel Nail Art Design Tips Dotting Painting Brush Pen Set Uniqstore It can also,2,3495,0.88243,"Set of 3 Sable NAIL ART Brushes Pen, Detailer Liner and Striper SHANY Cosmetics * A lovely set of br"
8650,5pcs 2-ways Acrylic Uv Gel Nail Art Design Tips Dotting Painting Brush Pen Set Uniqstore It can also,3,10593,0.87495,15 Pcs Nail Art Design Painting Polish Brushes Dotting Drawing Pen Manicure Pedicure Tool Set White 
8650,5pcs 2-ways Acrylic Uv Gel Nail Art Design Tips Dotting Painting Brush Pen Set Uniqstore It can also,4,7125,0.87187,"SHANY Acrylic Nail Brush Sets with Pouch, 5 Ounce SHANY Cosmetics Three drawing tools, seven paintin"
8650,5pcs 2-ways Acrylic Uv Gel Nail Art Design Tips Dotting Painting Brush Pen Set Uniqstore It can also,5,9833,0.87175,50 nail art orange wood stick cuticle pusher tool HongNuo 100% Brand New in retail package. Wonderfu
8651,1680 X 2.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,1,8652,0.98314,1320 X 3.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great 
8651,1680 X 2.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,2,9847,0.91764,BTArtbox 60 Acrylic Butterfly Bow Tie Nail Art Decoration BTArtbox 1) Brand new in retail pakcage2) 
8651,1680 X 2.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,3,10118,0.9141,350buy 10x Silver 3D Carve Alloy Rhinestones Bow Tie Nail Art DIY Decorations Vip Beauty Shop Packag
8651,1680 X 2.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,4,6957,0.90579,500 White False French Nail Art Tips Uv Acrylic 064 NON Brand New in Retail PackageColor : White10 d
8651,1680 X 2.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,5,10003,0.90456,20 pcs Multiple Color 3D Bow Tie Beads Slices Nail Art Tips DIY Decorations 14mm x 8mm My Sky Can be
8652,1320 X 3.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,1,8651,0.98314,1680 X 2.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great 
8652,1320 X 3.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,2,9847,0.90904,BTArtbox 60 Acrylic Butterfly Bow Tie Nail Art Decoration BTArtbox 1) Brand new in retail pakcage2) 
8652,1320 X 3.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,3,10118,0.90584,350buy 10x Silver 3D Carve Alloy Rhinestones Bow Tie Nail Art DIY Decorations Vip Beauty Shop Packag
8652,1320 X 3.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,4,10265,0.89368,350buy 10pcs Bow Tie Heart Alloy 3D Rhinestone Nail Art Slice DIY Decoration nail world365 Instructi
8652,1320 X 3.0mm Nail ART TIP Half Round Baby Pearl Decoration Wheel UniqStore-Nail Art These are great ,5,10003,0.8929,20 pcs Multiple Color 3D Bow Tie Beads Slices Nail Art Tips DIY Decorations 14mm x 8mm My Sky Can be
8653,Clarisonic Mia 2 Sonic Cleansing System - White clarisonic&#x2019;s patented micro-massage motion wo,1,11036,0.95929,"Clarisonic Mia 2 Sonic Skin Cleansing System, Lavender Clarisonic's patented micro-massage motion wo"
8653,Clarisonic Mia 2 Sonic Cleansing System - White clarisonic&#x2019;s patented micro-massage motion wo,2,8654,0.95382,"Clarisonic Skin Care Mia 2 Sonic Skin Cleansing System, Pink Clarisonic&#x2019;s patented micro-mass"
8653,Clarisonic Mia 2 Sonic Cleansing System - White clarisonic&#x2019;s patented micro-massage motion wo,3,3206,0.91266,"Clarisonic Pro 3-Power Skin Care System, White Clarisonic PRO helps keep your skin looking young, vi"
8653,Clarisonic Mia 2 Sonic Cleansing System - White clarisonic&#x2019;s patented micro-massage motion wo,4,8753,0.888,clarisonic Skin Care Mia 2 Sonic Skin Acne Clarifying Cleansing Collection Pairing the power of clar
8653,Clarisonic Mia 2 Sonic Cleansing System - White clarisonic&#x2019;s patented micro-massage motion wo,5,4348,0.8825,"Clarisonic Pro Professional 4-Speed Skin Care System, White Clarisonic PRO Deluxe is a professional-"
