sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
22-201-49,2,1,4755,B002BFPDCC,"Sedu Beach Beauty Sea Salt Texturizing Spray (6oz) Get the salty day-at-the-beach wind blown look with Sedu Sea Salt Spray - sexy beach hair in a bottle!

The sea and the beach are the best therapy for both body and mind. Sedu took its inspiration from the sea and the beach to create Beach Beauty Sea Salt Spray. Now every day can be a day at the beach. Build volume as you create random, undone texture to your hair. A volume building styling and texture spray that's ideal for creating that ""just left the beach"" style. Light conditioning oils give your hair a fresh from the beach look. Body Scrubs Beauty Scrubs & Body Treatments Bath & Body"
22-205-188,2,0,1508,B000HJ4INE,"Deva Curl Angell Hyper-Allergic Conditioning Gel 32oz Deva Curl Moisturizing Gel to Style Your CurlsPamper your adorable curls with Deva Curl AnGEL. This light moisturizing and defining gel melts into your hair effortlessly and on drying forms a protective moisture casting so that curly locks can be styled and held in place for as long as 24-48 hours.Locks in moisture for 24-48 hours, prevents frizzHold and freezes style in placeGives volume and body to well-defined curlsWith this styling gel experience no frizzes for a long time. Boost volume and body into your curls and give it a well-defined look. Something you may've always wanted for quite some time.Just For You:Those with curly and wavy hairA Closer Look:Infused with natural botanical extracts of wheat, soy and chamomile and devoid of sulfates, silicone and paraben, Deva Curl AnGEL locks in moisture and eliminates frizz. It boosts volume and enhances curls so that they can be styled as desired.Get Started:Spray on wet or dry hair. Scrunch with fingers to evenly distribute. For high frizz factor, spray on wet hair, then again on dry hair. Beauty Styling Products Hair Care Creams, Gels & Lotions"
22-205-188,2,1,8484,B005OZOIKY,"KMS California Hair Play Makeover Spray 6.7 oz/ / 190 g dry cleansing and style KMS Kms California Hair Play Makeover Spray is a must-have for all festival goers this summer! Make-over you style with this new forceful spray excellent for quick touch ups or re-styling. With the addition of rice powder, this matte spray absorbs excess oil, increases hair volume at the roots, enhances overall texture and builds bulk, leaving hair refreshed and clean. Kms California Hair Play Makeover Spray is great for all hair types, especially fine or limp hair. Body Scrubs Beauty Scrubs & Body Treatments Bath & Body"
22-25-218,2,0,3412,B001AZIY6Q,"Super Skinny Balm Unisex Balm by Paul Mitchell, 6.8 Ounce Paul Mitchell Smoothening Your Unruly Locks Is Now Easy!Paul Mitchell Super Skinny Relaxing Balm soothes your hair to get the best out of it. If you are finding it hard to tame your unruly hair, this product is going to make it super manageable. On top of that, it adds shine and fights frizz, giving your hair styles richness and the right texture. You really can't miss out on this product.Manages and gives performanceSpeeds up dry time HydratesAll these unique conditioning agents come together to moisturize your hair leaving it with a smooth texture. The Super Skinny Relaxing Balm can be used anytime as its effects are noticeable in all kinds of weather.Just for you:Suitable for all hair typesA Closer Look:Paul Mitchell Super Skinny Relaxing Balm has an innovative formula that helps speed up the drying and styling process by forcing out water from the hair. It also contains wheat and vegetable proteins fused with conditioning ingredients to leave your locks hydrated. Also, it has a unique ingredient that helps provide memory in all conditions.Get Started:Rub two to four pumps into hands and apply evenly to damp hair. Style as desired. Beauty Styling Products Hair Care Creams, Gels & Lotions"
22-25-218,2,1,5778,B0038OEELG,"Curls Cream Brule, 8 oz Curls Goodbye to Hair WorriesCurls Cream Brule is used to curl or sculpt wavy, curly and frizzy hair. You are probably not into experimentation but this is a product worth trying. It will be one of the smartest decisions you've made when choosing hair care products. As it is made of organic ingredients, your hair is going to give out a natural scent unlike some of the other brands. It refreshes and re-hydrates your hair from the root to the tip, leaving you supremely confident with yourself.Easy to useRe-hydratesCertified organic ingredientsJust for you:Recommended for wavy, frizzy and curly hairsA Closer Look:The best part about the Curls Cream Brule is that it is made with certified organic ingredients and contains no silicone.You Won't Find:Parabens and sulfatesGet Started:Massage into washed and conditioned damp hair from root to tip. Beauty Styling Products Hair Care Creams, Gels & Lotions"
22-25-82,2,0,1523,B000HVD5ZE,"Alterna Hemp Organics Texturizing Glaze, 5.1-Ounce Tube Keep It CurlyCurly hair never fails to make a statement, but make sure yours are ready to make the best one with Alterna Hemp with Organics Texturizing Glaze. This styling product will enliven the bounce of your curls for the picture-perfect look.Enhances curlsAdds textureA thermal styling glaze that adds texture, separation and definition. Also ideal for enhancing curls.Especially suited for:Curly Hair Beauty Styling Products Hair Care Creams, Gels & Lotions"
22-25-82,2,1,5417,B002WTC3A2,"Redken Blonde Glam Shampoo, 33.8 ounces Bottle Redken Blonde Hair BlissThe Redken Blonde Glam Shampoo is the perfect way to put life and sparkle back into your blonde locks. Enriched with a special antioxidant, it protects your hair from harmful sun rays that damage your hair in the long run. It also has UV filters. (Available in 33.8 oz)UV filter protectionAdds shimmering shineEasy on hairIt is formulated with blonde clarity protein, which works on the weak structure of hair to strengthen it. It is a perfect solution to put back life to your rough blonde locks.Just for you:For men and women with blonde hairA Closer Look:The Redken Blonde Glam Shampoo contains natural extracts like crystal mica, grapefruit extract and a combination of antioxidant polyphenol and shimmering mica for an exclusive crystal shine complex. It helps eliminate brassiness, clarifies color and strengthens hair.You Won't Find:SulphateGet Started:Apply to wet hair, massage into a lather, rinse. Shampoos Beauty Hair Care"
22-49-10,2,0,5513,B0030GYDTU,"Curl Junkie Curl Assurance Smoothing Daily Hair Conditioner - 12 oz A daily conditioner that can help you tame frizz and get rid of fly-aways so your curls can look their best. Encourage your ringlets to shine every day! For all Hair Types, especially hair with a tendency to frizz! Directions: Apply a generous amount of Curl Assurance(tm) Smoothing Conditioner to clean, wet hair, smoothing through hair lengths with fingers or a wide-tooth comb. Allow product to remain on hair 1-3 minutes. Rinse hair thoroughly and follow with any of our styling products for best results. Ingredients: Water, Aloe Barbadensis Leaf Juice, Cetearyl Alcohol, Behentrimonium Methosulfate, Cetyl Alcohol, Elaeis Guineensis (Palm) Oil, Butyropermum Parkii (Shea Butter) Fruit, Rosa Canina (Rosehip) fruit Oil, Mentha Piperita (Peppermint) Leaf Extract, Yucca Leaf Extract, Matricaria Recuitita (Chamomile) Flower Water, Equisetum Arvense (Horsetail) Leaf Extract, Melissa Officinalis (Melissa) Leaf Extract, Urtica Dioica (Nettle) Leaf Extract, Triticum Vilgare (Wheat) Germ Oil, Cetyl Esters, Stearamidopropyl Dimethylamine, Polysorbate 60, Simmondsia Chinesis (Jojoba) Seed Oil, Glycerin, Hydroethylcellulose, Tocopheryl Acetate, Phenoxyethanol, Capryly Glycol, Fragrance. Beauty Hair Care Conditioners"
22-49-10,2,1,8335,B005IUGXBM,"Fantasia IC Hair Polisher Heat Protector Straightening Serum, 6 Ounce Fantasia For those times when you apply heat to your hair, make sure you always protect it to prevent damage and breakage. Fantasia ic hair polisher heat protector straightening serum creates a barrier between heat appliances and your hair so you can style it without the fear of causing serious damage. It will add shine to your hair and moisturize it without leaving a greasy residue and heavy build up. Keep this serum next to your favorite heat styling appliance. For use with flat irons, blow dryers and other heat appliances in order to achieve a smooth, straight look to hair. Beauty Styling Products Hair Care Hair Styling Serums"
22-87-155,2,0,5697,B0036QQWAC,"Pureology Hydrate Shampoo 8.5oz and Hydrate Conditioner 8.5 oz duo Pureology HYDRATETM Shampoo 8.5 oz

Concentrated Formula

FOR DRY COLOUR-TREATED HAIR

Gently cleanse without stripping colour with this concentrated moisturizing shampoo. ZeroSulfate formula with the exclusive AntiFadeComplex delivers a rich lather, while infusing hair with essential hydration and colour retention.

FEATURES

ZeroSulfate
Sulfate-free, salt-free, colour-preserving formula derived from coconut, corn and sugar

Natural Plant Extracts
Rose, Sandalwood and Green Tea
Signature Aromatherapy Blend
Ylang Ylang, Bergamot, Anise and Patchouli

BENEFITS

Concentrated formula
Luxurious lather, easy rinsing
Extra gentle cleansers
Does not strip colour
For concentrated natural conditioning
Luxurious fragrance for a multisensorial, spa-like experience
HOW TO USE

Apply to wet hair and lather. Rinse. Repeat if necessary.



HYDRATETM Condition 8.5 oz

Concentrated Formula

FOR DRY COLOUR-TREATED HAIR

Reveals soft, lustrous hair while protecting colour vibrancy with this luxurious, concentrated daily hydrating conditioner. The exclusive AntiFadeComplexmaximizes colour retention.

FEATURES

Jojoba Esters and Shea Butter

Natural Plant Extracts
Peppermint, Sage and Rosemary

Signature Aromatherapy Blend
Peppermint and Corn Mint Essential Oils

BENEFITS

Intensely hydrate without weighing hair down
For concentrated natural conditioning
Awakens the senses with an energizing, refreshing fragrance
Replenishes parched hair with movement and manageability
Rehydrates lightened and chemically relaxed hair
Minimizes static
HOW TO USE

Massage gently into hair and scalp. Wait 1-2 minutes. Rinse. Shampoo & Conditioner Sets Beauty Hair Care"
22-87-155,2,1,6864,B0047ETODO,"L'Oreal Paris EverSleek Sulfate-Free Smoothing System Humidity Defying Leave-In Creme, 6.0 Fluid Ounce L&#39;Oreal Paris 48-Hour Frizz Control, Free of Heavy Silicones. The new standard of smooth has arrived. Ordinary smoothing shampoos can use harsh sulfates to cleanse hair, and have silicones that coat and weigh hair down. Free of harsh sulfates and heavy silicones, the EverSleek Sulfate-Free Smoothing System gently cleanses, and uses natural oils for weightless 48-Hour frizz control. EverSleek combines natural Argan, Sunflower, and Olive oils to penetrate and smooth hair, so that it stays weightlessly sleek through any weather. Beauty Styling Products Hair Care Hair Styling Serums"
220-190-128,2,0,260,B00013TQRE,"Rogaine for Women Hair Regrowth Treatment 3- 2 ounce bottles Rogaine What's your secret to thick, healthy-looking hair? ROGAINE. Women's ROGAINE Hair Regrowth Treatment is easy to use, and best of all, it works. That's why Women's ROGAINE is the number-one dermatologist-recommended brand for hair regrowth. Make ROGAINE part of your everyday beauty regimen and feel proud of your hair again.Women's ROGAINEUnscented Topical SolutionAt a Glance:Helps reverse the progression of hereditary hair lossContains minoxidil, the first FDA-approved ingredient clinically proven to regrow hair in womenThe #1 dermatologist-recommended brand for hair regrowthAvailable without a prescriptionView larger.ROGAINE is the #1 dermatologist-recommended brand for hair regrowth.View larger.Shampoo. Condition. ROGAINE.You may have hereditary hair loss, but you don't need to live with it forever. Women's ROGAINE contains topical minoxidil, the only FDA-approved over-the-counter ingredient clinically proven to regrow hair. ROGAINE works by getting inside your scalp to revitalize follicles and stimulate hair regrowth. That's why ROGAINE is the #1 dermatologist-recommended product for hereditary hair loss in women. The sooner you start, the better your chances of regrowing your hair.The Hair Growth Process: What Causes Hair Loss?Did you know the average woman is born with about 100,000 hair follicles on her head--and she keeps them for the rest of her life? Most women lose between 50 and 100 hairs a day. If your hair is healthy, it will grow back on its own. But if you're one of the 30 million women in America who experience hereditary hair loss, you may be losing 150 hairs or more a day--hair that doesn't grow back as thick and healthy as it once was.You may notice more hair on your brush, in your sink, or in the shower drain. As your hair begins to look thinner, it may become a challenge to style. The good news is, with ROGAINE, you can take control of hair loss and start regrowing beautiful, healthy hair--especially if you begin treatment at the very first signs of hair loss.Use Styling Products with ROGAINE? Sure!Using ROGAINE doesn't mean giving up your favorite styling products. So spray away. Gel it up and/or mousse around. Just make sure your styling aids don't interfere with letting ROGAINE become absorbed into your scalp. Always remember to wait until ROGAINE dries before you use your styling aids, and be sure to apply styling aids to your hair--not to your scalp.Waiting for ROGAINE to dry shouldn't slow you down one bit. Many women multitask. They apply ROGAINE and then, while ROGAINE dries, they put on makeup, have breakfast, or answer e-mail before they style their hair.A Pioneer in Hair RegrowthLike many great discoveries, the power of minoxidil to regrow hair came about by chance. In the 1980s, scientists discovered that minoxidil, being studied for other indications, actually showed signs of regrowing hair.ROGAINE applied this discovery to produce the first topical brand approved by the FDA to regrow hair. Since then, ROGAINE has empowered millions of people to take control of their hair loss with a series of breakthroughs.About ROGAINE: A History of Results and InnovationROGAINE is the first topical brand approved by the FDA to regrow hair--in both women and men. With more than 20 years of results and over 20,000 people in clinical trials, ROGAINE is the #1 dermatologist-recommended brand for hair regrowth. ROGAINE helps reverse the progression of hereditary hair loss.What's in the BoxWomen's ROGAINE Unscented Topical Solution (2-Ounce Bottles, Pack of 3).Once the formula completely dries, you can continue to use gel, hair spray, or mousse to style your hair. Hair Loss Products Beauty Hair Regrowth Treatments Hair Care"
220-190-128,2,1,836,B0009RF9OG,"Rogaine for Women Hair Regrowth Treatment, 2 Ounce Rogaine What's your secret to thick, healthy-looking hair? ROGAINE. Women's ROGAINE Hair Regrowth Treatment is easy to use, and best of all, it works. That's why Women's ROGAINE is the number-one dermatologist-recommended brand for hair regrowth. Make ROGAINE part of your everyday beauty regimen and feel proud of your hair again.Women's ROGAINEUnscented Topical SolutionAt a Glance:Helps reverse the progression of hereditary hair lossContains minoxidil, the first FDA-approved ingredient clinically proven to regrow hair in womenThe #1 dermatologist-recommended brand for hair regrowthAvailable without a prescriptionView larger.ROGAINE is the #1 dermatologist-recommended brand for hair regrowth.View larger.Shampoo. Condition. ROGAINE.You may have hereditary hair loss, but you don't need to live with it forever. Women's ROGAINE contains topical minoxidil, the only FDA-approved over-the-counter ingredient clinically proven to regrow hair. ROGAINE works by getting inside your scalp to revitalize follicles and stimulate hair regrowth. That's why ROGAINE is the #1 dermatologist-recommended product for hereditary hair loss in women. The sooner you start, the better your chances of regrowing your hair.The Hair Growth Process: What Causes Hair Loss?Did you know the average woman is born with about 100,000 hair follicles on her head--and she keeps them for the rest of her life? Most women lose between 50 and 100 hairs a day. If your hair is healthy, it will grow back on its own. But if you're one of the 30 million women in America who experience hereditary hair loss, you may be losing 150 hairs or more a day--hair that doesn't grow back as thick and healthy as it once was.You may notice more hair on your brush, in your sink, or in the shower drain. As your hair begins to look thinner, it may become a challenge to style. The good news is, with ROGAINE, you can take control of hair loss and start regrowing beautiful, healthy hair--especially if you begin treatment at the very first signs of hair loss.Use Styling Products with ROGAINE? Sure!Using ROGAINE doesn't mean giving up your favorite styling products. So spray away. Gel it up and/or mousse around. Just make sure your styling aids don't interfere with letting ROGAINE become absorbed into your scalp. Always remember to wait until ROGAINE dries before you use your styling aids, and be sure to apply styling aids to your hair--not to your scalp.Waiting for ROGAINE to dry shouldn't slow you down one bit. Many women multitask. They apply ROGAINE and then, while ROGAINE dries, they put on makeup, have breakfast, or answer e-mail before they style their hair.A Pioneer in Hair RegrowthLike many great discoveries, the power of minoxidil to regrow hair came about by chance. In the 1980s, scientists discovered that minoxidil, being studied for other indications, actually showed signs of regrowing hair.ROGAINE applied this discovery to produce the first topical brand approved by the FDA to regrow hair. Since then, ROGAINE has empowered millions of people to take control of their hair loss with a series of breakthroughs.About ROGAINE: A History of Results and InnovationROGAINE is the first topical brand approved by the FDA to regrow hair--in both women and men. With more than 20 years of results and over 20,000 people in clinical trials, ROGAINE is the #1 dermatologist-recommended brand for hair regrowth. ROGAINE helps reverse the progression of hereditary hair loss.What's in the BoxWomen's ROGAINE Unscented Topical Solution (2-Ounce Bottles, Single Pack).Once the formula completely dries, you can continue to use gel, hair spray, or mousse to style your hair. Hair Loss Products Beauty Hair Regrowth Treatments Hair Care"
221-186-228,2,0,7047,B004CDV7EY,"Banana Boat Sport SPF 50 Family Size Sunscreen Lotion, 12-Fluid Ounce Banana Boat Sun Beauty Sports Skin Protection Skin Care"
221-186-228,2,1,7048,B004CDWZMC,"Banana Boat Kids SPF 50 Family Size Sunscreen Lotion, 12-Fluid Ounce Banana Boat Sun Beauty Sports Skin Protection Skin Care"
225-122-217,2,0,3013,B0015AFWH0,"Paris Fashion Perfume, Impression of Paris Hilton for Women This perfume is in no way associated with the makers of any original brand perfume Fragrance Women's Beauty Eau de Parfum"
225-122-217,2,1,7164,B004EWV81K,"Precious Perfume, Impression of Princess for Women Precious is not associated with the makers of Princess by Vera Wang Fragrance Women's Beauty Eau de Parfum"
225-145-28,2,0,5465,B002YHRXI4,"Ed Hardy Hearts and Daggers Eau De Toilette Spray by Christian Audigier, 1.7 Ounce Christian Audigier Introduced in the year 2010 by the design house of Christian Audigier, this is classified as masculine fragrance. It is recommended for casual wear. Moisturizers Beauty Body Lotions Skin Care"
225-145-28,2,1,7090,B004D8JQ4G,"Kate Perry Purr Eau De Parfum Spray for Women, 3.4 Ounce Kate Perry Purr was launched by the design house of Katy Perry. This product is a fragrance item that comes in retail packaging. It is recommended for casual wear. Moisturizers Beauty Body Lotions Skin Care"
225-158-151,2,0,2886,B0013F8JXG,THE ONE For Men By DOLCE &amp; GABBANA Eau De Toilette Spray Dolce &amp; Gabbana The One was launched by the design house of Dolce & Gabbana. It is recommended for casual wear. Fragrance Beauty Eau de Toilette Men's
225-158-151,2,1,6671,B0041SETV8,"The One Gentleman by Dolce &amp; Gabbana Eau De Toilette Spray for Men, 1 Ounce Dolce &amp; Gabbana The One Gentleman is introduced in 2010 by the house of Dolce & Gabbana. Fragrance Beauty Eau de Toilette Men's"
227-119-186,2,0,1657,B000KPSSJK,"Skin MD Natural Shielding Lotion 4 Oz. Bottle (117 mL) for Hands, Face &amp; Body Skin MD Natural Frequent hand washing and exposure to harsh irritants are leading causes of dry skin. A good dry skin care product should do more than just replace lost moisture; it should prevent dry skin from occurring. Skin MD Natural shielding lotion is water resistant, protecting hands from dry skin caused by hand washing, dish washing, exposure to cleaning products and more.""Every day our skin is exposed to numerous chemicals & irritants just in everyday life - you don't have to be working in chemicals or with cleaning fluids to have that happen. Skin care and skin treatment is important in today's polluted environment,"" says Dr. Lisa Benest, a board certified dermatologist in Burbank, CA.Skin MD Natural is a breakthrough in skin care: The humectant (an ingredient that attracts moisture) used in Skin MD Natural is unique to it and lab results show that it is 6 times more effective than any other humectant found in other common skin care products. In addition, Skin MD Natural enhances the power of the top layer of the skin to resist environmental irritants while protecting the inner natural moisture. It is promptly absorbed, without the slightest hint of any greasy or oily feeling or residue, transforming the outer layer of skin into a hydrating invisible shield.Many bargain lotions and conventional moisturizers contain low cost ingredients like petroleum that make skin a greasy mess instead of healing dry skin. Skin MD Natural uses only the finest high quality ingredients to create a lightweight formula that absorbs quickly for silky, smooth skin without any greasy residue. In fact, it contains more than 90% natural ingredients, and ALL are 100% food-grade and on the FDA's ""most safe"" list.A shielding lotion becomes part of the skin's protective barrier helping to strengthen and restore it. This ability allows Skin MD Natural to retain skin's own natural oils alleviating the need for artificial moisturizers as a dry skin treatment. Hands & Nails Hand Creams & Lotions Beauty Skin Care"
227-119-186,2,1,8437,B005MZMET8,"Skin MD Natural Shielding Lotion 8 Oz. Bottle (236 mL) for Hands, Face &amp; Body Skin MD Natural Frequent hand washing and exposure to harsh irritants are leading causes of dry skin. A good dry skin care product should do more than just replace lost moisture; it should prevent dry skin from occurring. Skin MD Natural shielding lotion is water resistant, protecting hands from dry skin caused by hand washing, dish washing, exposure to cleaning products and more.""Every day our skin is exposed to numerous chemicals & irritants just in everyday life - you don't have to be working in chemicals or with cleaning fluids to have that happen. Skin care and skin treatment is important in today's polluted environment,"" says Dr. Lisa Benest, a board certified dermatologist in Burbank, CA.Skin MD Natural is a breakthrough in skin care: The humectant (an ingredient that attracts moisture) used in Skin MD Natural is unique to it and lab results show that it is 6 times more effective than any other humectant found in other common skin care products. In addition, Skin MD Natural enhances the power of the top layer of the skin to resist environmental irritants while protecting the inner natural moisture. It is promptly absorbed, without the slightest hint of any greasy or oily feeling or residue, transforming the outer layer of skin into a hydrating invisible shield.Many bargain lotions and conventional moisturizers contain low cost ingredients like petroleum that make skin a greasy mess instead of healing dry skin. Skin MD Natural uses only the finest high quality ingredients to create a lightweight formula that absorbs quickly for silky, smooth skin without any greasy residue. In fact, it contains more than 90% natural ingredients, and ALL are 100% food-grade and on the FDA's ""most safe"" list.A shielding lotion becomes part of the skin's protective barrier helping to strengthen and restore it. This ability allows Skin MD Natural to retain skin's own natural oils alleviating the need for artificial moisturizers as a dry skin treatment. Moisturizers Beauty Body Lotions Skin Care"
227-165-62,2,0,43,B000052YMR,"Cetaphil Moisturizing Cream, 3.0 - Ounces Tube (Pack of 3) Cetaphil Cetaphil Moisturizing Cream for Dry, Sensitive Skin. Cetaphil Moisturizing Cream was formulated specifically for chronic dry, sensitive skin. Contains a superior system of extra-strength emollient and humectants, clinically proven to bind water to the skin and prevent moisture loss. Provides long-lasting relief to even severe dry skin. Free of lanolins, parabens and fragrances that can irritate sensitive skin. Non-comedogenic Moisturizers Beauty Body Lotions Skin Care"
227-165-62,2,1,3760,B001ET734C,"Cetaphil Fragrance Free Moisturizing Lotion, 8-Ounce Bottles (Pack of 3) Cetaphil Fragrance free. Non-comedogenic. Cetaphil Moisturizing Lotion was formulated specifically for chronic dry, sensitive skin. Contains a superior system of extra-strength emollients and humectants, clinically proven to bind water to the skin and prevent moisture loss. Provides long-lasting relief to even severe dry skin. Free of lanolins, parabens and fragrances that can irritate sensitive skin. Moisturizers Beauty Body Lotions Skin Care"
227-181-214,2,0,35,B000052YLX,"Purpose Gentle Cleansing Bar 6 oz (170 g) Purpose Dermatologist recommended. Oil-free. Hypoallergenic. Won't clog pores. Gentle Cleansing: This mild, effective lathering bar removes dirt and oil without over-drying. It Won't Clog Pores: Unlike some beauty bars, Purpose Gentle Cleansing Bar is 100% oil-free and non-comedogenic so it wont clog pores or leave residue. Hypoallergenic: Even those with sensitive skin can use it twice a day for a healthy looking, healthy feeling complexion. Beauty Face Skin Care Bars Cleansers"
227-181-214,2,1,3675,B001E96M58,"Purpose Gentle Cleansing Bar, 6-Ounce Bars (Pack of 6) Purpose Dermatologist recommended. Oil-free. Hypoallergenic. Won't clog pores. Gentle Cleansing: This mild, effective lathering bar removes dirt and oil without over-drying. It Won't Clog Pores: Unlike some beauty bars, Purpose Gentle Cleansing Bar is 100% oil-free and non-comedogenic so it wont clog pores or leave residue. Hypoallergenic: Even those with sensitive skin can use it twice a day for a healthy looking, healthy feeling complexion. Beauty Face Skin Care Bars Cleansers"
227-202-130,2,0,7567,B004R3TBEC,"Noble Formula 2% Pyrithione Zinc Bar Soap Noble Formula 2% Pyrithione Zinc Bar Soap - Original Formulawas especially formulated for those with psoriasis, eczema and dry skin, although it is an excellent cleansing bar for any skin type or condition.In addition to pyrithione zinc (ZnP) NF Bar Soap also contains a high percentage of nourishing olive oil, moisturizing emu oil and a gently exfoliating oatmeal.Noble Formula Bar Soap is handmade, hand shaped and may vary slightly in size and shape, but will always equal or exceed 3.25 oz. Soaps Beauty Bath & Body Cleansers"
227-202-130,2,1,8679,B00606RORK,"2% Pyrithione Zinc Bar Soap - Noble Formula 3.25 oz Noble Formula 2% Pyrithione Zinc Bar Soapwas especially formulated for those with psoriasis, eczema and dry skin, although it is an excellent cleansing bar for any skin type or condition.In addition to pyrithione zinc (ZnP) NF Bar Soap also contains a high percentage of nourishing olive oil, moisturizing mango and cocoa butter and a gently exfoliating oatmeal.Noble Formula Bar Soap is handmade, hand shaped and may vary slightly in size and shape, but will always equal or exceed 3.25 oz.Vegan formula. Soaps Beauty Bath & Body Cleansers"
227-38-154,2,0,45,B000052YMT,"Cetaphil Gentle Skin Cleanser, 4.0 -Ounce Bottles (Pack of 6) Cetaphil Softens As It Cleanses.CETAPHIL&reg; cleanser was formulated for dermatologists as a gentle, non-irritating cleanser for even the most sensitive skin. Unlike soap, CETAPHIL is completely non-alkaline, non-comedogenic, and fragrance free.&nbsp; Soothes and softens as it cleanses, helping the skin retain needed moisture. Use for face, hands, and the entire body. Also an excellent cleanser for the delicate skin of babies. Beauty Cleansers Skin Care Face"
227-38-154,2,1,46,B000052YMV,"Cetaphil Gentle Skin Cleanser - 16 fl oz Cetaphil Softens As It Cleanses.CETAPHIL&reg; cleanser was formulated for dermatologists as a gentle, non-irritating cleanser for even the most sensitive skin. Unlike soap,&nbsp;CETAPHIL is completely non-alkaline, non-comedogenic, and fragrance free.&nbsp; Soothes and softens as it cleanses, helping the skin retain needed moisture. Use for face, hands, and the entire body. Also an excellent cleanser for the delicate skin of babies. Beauty Cleansers Skin Care Face"
229-180-49,2,0,4031,B001JHZ6W0,"Organic Bulgarian Rose Water- 250ml (USDA organic) Alteya Organics For many years in the heart of the Bulgarian Rose Valley, Alteya has been growing and cherishing the beautiful Rosa damascena flower. By using a unique distillation technique embodying century-old traditions and modern technology, we have distilled a special grade rose water that preserves the biodynamic energy of the rose plant and increases its beautifying and rejuvenating powers.Imported from the Rose Valley in Bulgaria in Europe.Daily Care:- After cleansing- After shower- When sunburned- To set makeup- After shaving / waxing- During travelSuitable for all skin types.Benefits:-Restoring, toning and moisturizing-Anti-aging and rejuvenating-Uplifts emotional levels-Balances skin Ph level-Anti-inflammatory, acne-preventing-Protects and purifies skinSuggested Use:Skincare: Apply gently with a cotton ball onto face and neck morning and evening after cleansing to tone, balance and refresh skin.Body care/Personal fragrance: Mist it over your entire body after shower or to freshen up any time for a splash of gentle rose aroma.Haircare: Massage the roots of washed hair once or twice a week to improve manageability, softness and shine.Cooking: Add a teaspoon to your morning juice or tea or in any culinary creation.IngredientsContains only 100% pure steam-distilled Bulgarian Rose Water. Beauty Skin Care Toners & Astringents Face"
229-180-49,2,1,4066,B001KPSO5M,"Organic Rose Water, Bulgarian - 500ml / 17 oz (USDA organic) For many years in the heart of the Bulgarian Rose Valley, Alteya has been growing and cherishing the beautiful Rosa damascena flower. By using a unique distillation technique embodying century-old traditions and modern technology, we have distilled a special grade rose water that preserves the biodynamic energy of the rose plant and increases its beautifying and rejuvenating powers.Imported from the Rose Valley in Bulgaria in Europe.Daily Care:- After cleansing- After shower- When sunburned- To set makeup- After shaving / waxing- During travelSuitable for all skin types.Benefits:-Restoring, toning and moisturizing-Anti-aging and rejuvenating-Uplifts emotional levels-Balances skin Ph level-Anti-inflammatory, acne-preventing-Protects and purifies skinSuggested Use:Skincare: Apply gently with a cotton ball onto face and neck morning and evening after cleansing to tone, balance and refresh skin.Body care/Personal fragrance: Mist it over your entire body after shower or to freshen up any time for a splash of gentle rose aroma.Haircare: Massage the roots of washed hair once or twice a week to improve manageability, softness and shine.Cooking: Add a teaspoon to your morning juice or tea or in any culinary creation.IngredientsContains only 100% pure steam-distilled Bulgarian Rose Water. Beauty Skin Care Toners & Astringents Face"
230-34-164,2,0,7629,B004T19OLM,"TIGI Bed Head Urban Anti Plus Dotes Resurrection Conditioner Damage Level 3, 6.76 Ounce Tigi Bed Head Urban Antidote #3: Admitting is the first step! Hair Loss Products Beauty Hair Care Conditioners"
230-34-164,2,1,7630,B004T19PBG,"Tigi Bed Head Urban Anti+dotes Resurrection Conditioner Damage Level 3, 25.36-Ounce Tigi Bed Head Urban Antidote #3: Admitting is the first step! Hair Loss Products Beauty Hair Care Conditioners"
231-127-1,2,0,10970,B00B1ZPFT4,NYX Cosmetics The Smokey Eyeshadow Palette NYX Buy NYX Cosmetics Eye Shadows - NYX Cosmetics The Smokey Eyeshadow Palette Makeup Eye Shadow Beauty Eyes
231-127-1,2,1,10971,B00B1ZRTP2,NYX Cosmetics The Natural Eyeshadow Palette NYX Buy NYX Cosmetics Eye Shadows - NYX Cosmetics The Natural Eyeshadow Palette Makeup Eye Shadow Beauty Eyes
232-119-24,2,0,7417,B004LUVN10,"Pearl Enterprises M.T. ROLLER .5mm Micro Needle Roller Skin Care Therapy Dermatology System (Dermaroller) The Microneedle works for various skin issues to make you look younger, more vibrant and with a healthy glow.  Best of all, it can be used almost on the entire body.  It rids stretch marks, cellulite, wrinkles, acne and promotes hair re-growth. Beauty Skin Care Face"
232-119-24,2,1,7418,B004LUZ956,"Pearl Enterprises M.T. ROLLER 1.0mm Micro Needle Roller Skin Care Therapy Dermatology System (Dermaroller) The Microneedle works for various skin issues to make you look younger, more vibrant and with a healthy glow.  Best of all, it can be used almost on the entire body.  It rids stretch marks, cellulite, wrinkles, acne and promotes hair re-growth. Beauty Skin Care Face"
