sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
22-112-114-75,2,0,9430,B007HOCQVS,"WEN&reg; Spring Gardenia Green Tea Cleansing Conditioner 16oz WEN&reg; by Chaz Dean Wen's rich and moisturizing cleansing conditioners are a harmonious bl end of herbs & natural ingredients. Developed to eliminate shampoo & i ts harsh effects, it's the only cleanser/conditioner you'll need. For mulated without detergents & sodium laurel sulfate, this non- latherin g formula won't strip the hair or scalp of natural oils, so it is safe to use daily. It is also used as a leave-in conditioner & shave cream . Spring Gardenia Green Tea is universal and perfect for all hair type s. Receive: (1) 16 oz Spring Gardenia Green Tea Cleansing Conditione Beauty Hair Care Conditioners"
22-112-114-75,2,1,11574,B00F0QVKEE,"WEN By Chaz Dean Intensive Treatment Oil 2 Fl. Oz. (Pomegranate Rosemary 2 Oz) WEN&reg; by Chaz Dean WEN Treatment Oils are a unique blend of the world's rarest and most beneficial oils. Combining the nourishing and moisturizing properties of Argan Oil with the restorative and healing properties of Abyssinan Oil, the WEN Treatment Oils hydrate, nourish and help repair both your hair and skin. It is a non-greasy formula that may be used daily. Bask in the heavenly mixture of natural fragrant oils while providing yourself with a highly restorative and moisturizing treatment meant to maintain and replenish the health and integrity of you hair, scalp and body. , 2 Oz bottle Moisturizers Beauty Body Oils Skin Care"
221-71-123-0,2,0,6689,B0042GH78G,"Paul Mitchell Awapuhi Wild Ginger Moisturizing Lather Shampoo 8.5 oz. Paul Mitchell For all hair types; ideal for color-treated and chemically processed hair. Lather in this rich, sulfate-free shampoo to gently cleanse, soften and protect. Natural Awapuhi extract balances moisture for manageability and shine. KeraTriplex, an exclusive blend of keratin protein, rebuilds and repairs for healthy looking hair. Shampoos Beauty Hair Care"
221-71-123-0,2,1,6708,B0042X83UA,"Paul Mitchell Awapuhi Wild Ginger Moisturizing Lather Shampoo 33.8 oz Paul Mitchell For all hair types; ideal for color-treated and chemically processed hair. Lather in this rich, sulfate-free shampoo to gently cleanse, soften and protect. Natural awapuhi extract balances moisture for manageability and shine. KeraTriplex, an exclusive blend of keratin protein, rebuilds and repairs for healthy looking hair. Shampoos Beauty Hair Care"
222-221-114-136,2,0,6905,B0048O2R1E,"WEN&reg; Sweet Almond Mint Cleansing Conditioner 16oz WEN&reg; by Chaz Dean Sweet Almond Mint is the perfect balance of nourishing herbs and natural ingredients designed to hydrate and replenish hair that has been damaged due to shampoo and other harsh elements. May be used as often as necessary, it thoroughly cleanses hair and scalp without stripping them of their natural oils, providing it with added moisture, strength and sheen. Beauty Hair Care Conditioners"
222-221-114-136,2,1,9875,B0089AA8RS,"WEN by Chaz Dean Sweet Almond Mint Cleansing Conditioner 16 oz WEN&reg; by Chaz Dean Sweet Almond Mint is the perfect balance of nourishing herbs and natural ingredients designed to hydrate and replenish hair that has been damaged due to shampoo and other harsh elements. May be used as often as necessary, it thoroughly cleanses hair and scalp without stripping them of their natural oils, providing it with added moisture, strength and sheen. Beauty Hair Care Conditioners"
222-55-179-166,2,0,9552,B007PKRMEU,"WEN&reg; Tea Tree Styling Creme 6oz Achieve all your styling options and the benefits of a leave-in conditioner, polishing gloss and gel in one product. This amazing styling creme works great on straight, wavy and curly hair types to give them rich moisture, gleaming shine and body with hold. The virtually weightless formula is used as a heat-protectant from damage caused by styling tools, and also to tame hair from frizz when drying naturally. Beauty Styling Products Hair Care Creams, Gels & Lotions"
222-55-179-166,2,1,9553,B007PKSWQM,"WEN&reg; Pomegranate Styling Creme 6oz Achieve all your styling options and the benefits of a leave-in conditioner, polishing gloss and gel in one product. This amazing styling creme works great on straight, wavy and curly hair types to give them rich moisture, gleaming shine and body with hold. The virtually weightless formula is used as a heat-protectant from damage caused by styling tools, and also to tame hair from frizz when drying naturally. Beauty Styling Products Hair Care Creams, Gels & Lotions"
222-83-114-166,2,0,638,B0006Q0HEC,Wen by Chaz Dean Tea Tree Cleansing Conditioner 16 oz. WEN&reg; by Chaz Dean WEN BY CHAZ DEAN by Chaz Dean WEN CLEANSING CONDITIONER TEA TREE 16 OZ Beauty Hair Care Conditioners
222-83-114-166,2,1,3207,B00188IFHS,WEN by Chaz Dean Lavender Cleansing Conditioner 16 oz WEN&reg; by Chaz Dean WEN BY CHAZ DEAN by Chaz Dean WEN CLEANSING CONDITIONER LAVENDER 16 OZ Beauty Hair Care Conditioners
222-92-255-126,2,0,6527,B003XFKACM,"CHI Silk Infusion, 6 Fluid Ounce CHI Infra is the first hair care line of its kind utilizing CHI 44 Ceramic and Cationic Hydration Interlink. It provides moisture and strength by interlocking it into the inner structure of the hair. Beauty Styling Products Hair Care Hair Styling Serums"
222-92-255-126,2,1,8313,B005I4QTJY,"CHI Silk Infusion, 12 Fluid Ounce CHI Infra is the first hair care line of its kind utilizing CHI 44 Ceramic and Cationic Hydration Interlink. It provides moisture and strength by interlocking it into the inner structure of the hair. Beauty Styling Products Hair Care Hair Styling Serums"
225-102-75-209,2,0,278,B000142ZFS,Super Nail Polish Thinner 4oz Super Nail Keeps nail polish consistently smooth for perfect application.Excellent for keeping nail polish at its proper consistency. Makeup Nails Beauty Nail Polish
225-102-75-209,2,1,7167,B004F82HB8,Beauty Secrets Nail Polish Thinner Beauty Secrets Nail Polish Thinner restores polish to its original consistency. Makeup Nails Beauty Nail Polish Remover
225-3-171-207,2,0,1505,B000HHOPDE,"OPI Bond Aid .5oz OPI pH Balancing Agent 
Advanced patented formula. An essential step in chemical preparation, Bond-aid brings the surface of the natural nail to the proper pH for optimum adhesion of artificial nail products, including Bondex, acrylics, gels, nail adhesives, tips and wraps, as well as base coats and nail lacquer! Makeup Nails Beauty Top & Base Coats"
225-3-171-207,2,1,2484,B000WBO3W8,"OPI: Treatment &amp; Finish Bond-Aid pH Balancing Agent, 1 oz OPI Bond-Aid restores the pH of the nail to its optimum level. It enables maximum adhesion of all artificial nail products, including Bondex, liquids and powders, nail adhesive, nail tips, wraps and gel products to the natural nail. Makeup Nails Beauty Top & Base Coats"
225-32-49-139,2,0,282,B0001433VI,"OPI Start-to-finish Base Coat, Top Coat and Nail Strengthener, 0.5-Fluid Ounce OPI Start-to-finish is a breakthrough, three-in-one nail treatment that combines a base coat, top coat and natural nail strengthener in one high-performance product Hands & Nails Nail Strengthening Beauty Nail Treatments Skin Care"
225-32-49-139,2,1,2482,B000WBBK7Y,"Start to Finish Regular Formula, NTT70, OPI, 0.5 oz / Nail Treatments OPI Start-to-FinishTM Base Coat, Top Coat & Nail Strengthener 
This single high-performance product fills a multitude of nail care needs. Available in original and formaldehyde-free formulas. Makeup Nails Beauty"
225-88-103-113,2,0,508,B0002Q8W9I,NEW cnd Nail Design Stickey Base Coat 0.33Oz Creative A soft sticky base coat designed to anchor nail enamel to the nail.It grips polish to the nail to prevent peeling and chipping.Works like double sided tape! Makeup Nails Beauty Top & Base Coats
225-88-103-113,2,1,9761,B0083HT86E,"CND: Treatments/Prep Stickey Base Coat, 0.33 oz CND Cosmetics A soft, ""sticky"" base coat designed to anchor nail enamel to the nail. Acts as a gripping agent to prevent peeling and chipping. Ideal for both natural nails and enhancements. Makeup Nails Beauty Top & Base Coats"
225-88-103-149,2,0,624,B0006PJSES,"CND: Treatments/Prep Stickey Base Coat, 2.3 oz CND Cosmetics A soft, ""sticky"" base coat designed to anchor nail enamel to the nail. Acts as a gripping agent to prevent peeling and chipping. Ideal for both natural nails and enhancements. Hands & Nails Beauty Skin Care Nail Treatments"
225-88-103-149,2,1,3126,B001782OO4,"CND: Treatments/Prep Super Shiney Top Coat, 2.3 oz CND Cosmetics For a high-gloss, fast acting, extra hard top coat, Super ShineyTM is the ultimate. One coat over Creative Nail Design enamel will increase wearability and help prevent chipping and peeling. Or, apply one coat over natural nails for a mirror-like shine.. Makeup Nails Beauty Top & Base Coats"
228-195-189-29,2,0,8570,B005TT8RA2,"White Full - 6ml (.2 oz) Perfume Oil by Al-Rehab (Crown Perfumes) Al-Rehab Product description by Sheriffsoncorp--Al-Rehab is one of Saudi Arabia's leading perfume manufacturer which creates fine traditional Arabian and oriental perfumes. The perfumes are made of precious natural essences (Oud, Rose of Taif, Incense, Musk, Sandalwood and rare spices). all perfume oils and solid perfumes are alcohol free Fragrance Women's Beauty Eau de Parfum"
228-195-189-29,2,1,11119,B00BKSPQNW,"White Musk - 6ml (.2 oz) Perfume Oil by Al-Rehab (Crown Perfumes) Al-Rehab Product description by Sheriffsoncorp--Al-Rehab is one of Saudi Arabia's leading perfume manufacturer which creates fine traditional Arabian and oriental perfumes. The perfumes are made of precious natural essences (Oud, Rose of Taif, Incense, Musk, Sandalwood and rare spices). all perfume oils and solid perfumes are alcohol free Fragrance Women's Beauty Essential Oils"
228-223-197-38,2,0,1574,B000J2CTYE,"Auric Blends Egyptian Goddess, Fine Perfume Oil 1.7 oz (48 g) Auric Blends Egyptian Goddess, Auric Blends top selling perfume fragrance, is a sensual blend of musk and soft powdery florals. Its seductive aroma has captivated men and women, resulting in tales of love and passion, weaving a tapestry of mystery and intrigue. Enter into the fantasy and experience the mystery for yourself.Worn by millions worldwideNo animal byproducts or vegetable glycerinsWith over 5 times the volume of our classic 1/3 ounce bottle, you get an amazing value from this selection. Fragrance Women's Beauty Eau de Parfum"
228-223-197-38,2,1,8521,B005RF98HE,"Egyptian Goddess Perfume from Auric Blends 1.87 oz Sage Cauldron A sultry and evocative scent, Egyptian Goddess is the perfume from Auric Blends that conjures to the sultry tales of Egyptian queens and priestesses who gave the deserts at the Nile`s edge their heat. Combining soft floral scents with a light musk to create a scent that is seductive, feminine, and enticing, Egyptian Goddess is the number 1 scent from Auric Blends for a reason. Wear a drop or two, and feel like a goddess wrapped in a cloak of decadent scent. Each bottle contains approximately 1.87 oz, for external use only. Fragrance Women's Beauty Eau de Parfum"
228-55-253-232,2,0,10069,B008M2ASBO,"Nemat Fragrances - Amber White Roll-on Perfume (5ml/.17fl Oz) Nemat fragrances are blended in USA using exotic essential oils and fragrance ingredients from around the world. Our perfume oil starts with a barely there fragrance and gently blooms as your body heat warms the fragrance, and because it contains no alcohol, the scent is in its purest form and lasts very long. Our products have earned great reviews and are now available at various chain stores and on-line outlets. Indulge in unique, exotic fragrances and be pleasantly surprised. Fragrance Women's Beauty Eau de Parfum"
228-55-253-232,2,1,10070,B008MAON08,"Nemat Fragrances - Amber White Perfume Oil (10ml / .34fl Oz) Nemat fragrances are blended in USA using exotic essential oils and fragrance ingredients from around the world. Our perfume oil starts with a barely there fragrance and gently blooms as your body heat warms the fragrance, and because it contains no alcohol, the scent is in its purest form and lasts very long. Our products have earned great reviews and are now available at various chain stores and on-line outlets. Indulge in unique, exotic fragrances and be pleasantly surprised. Fragrance Women's Beauty Eau de Parfum"
229-125-58-82,2,0,656,B0007CWVLM,Tweezerman  Spirit 2000 Styling Shears Tweezerman Spirit 2000 Styling Shears Beauty Skin Care Treatments & Masks Face
229-125-58-82,2,1,2488,B000WHWIWO,Tweezerman  Stainless 2000 Thinning Shears Tweezerman Stainless 2000 Thinning Shears Beauty Styling Tools Scissors Hair Care
229-64-195-255,2,0,1336,B000G7AWIM,"Kent 20T Folding Comb Kent Handmade and unbreakable, this folding comb features medium size teeth and fits easily in your back pocket. Perfect for wet, thick hair Beauty Styling Tools Hair Care Combs"
229-64-195-255,2,1,2584,B000YB1XRO,"Kent Hand-Made 113mm All Fine Pocket Comb - FOT Kent This comb is faux tortoiseshell, hand polished to glide through the hair without causing damage or scratching the scalp. Beauty Styling Tools Hair Care Combs"
230-216-71-183,2,0,6071,B003I5SC22,Stay On Satin Natural Style Wrapping Scarf #1170 Spartan Brands The Stay On Satin Natural Style Wrapping Scarf is a large wrapping scarf that prevents breakage and saves your style. Headbands Hair Care Beauty Styling Accessories Styling Tools
230-216-71-183,2,1,6075,B003I5ZMBG,Stay On Large Satin Edge Bonnet Assorted Colors Spartan Brands The Stay On Satin Extra Large Sleep Bonnet is large enough to keep most styles while you sleep. Headbands Hair Care Beauty Styling Accessories Styling Tools
231-11-90-159,2,0,7447,B004MKEMPI,"China Glaze Crackle Collection Lightening Bolt [Misc.] China Glaze China Glaze Lightning Bolt is a white crackle nail polish color. China Glaze Crackle Collection, Spring 2011. Makeup Nails Beauty Nail Polish"
231-11-90-159,2,1,8812,B0068RXQPA,China Glaze Crackle Glaze Nail Polish - Black Mesh - 0.5 oz China Glaze Makeup Nails Beauty Nail Polish
231-113-134-149,2,0,9354,B007AO3LJG,"Creative Nail Shellac Silver Vip Status, 0.25 Fluid Ounce CND Cosmetics Patent-Pending formulations of solvents, monomers and polymers goes on like polish and wears like gel. Makeup Nails Beauty Nail Polish"
231-113-134-149,2,1,9404,B007EZ0CC0,"Creative Nail Shellac Gold Vip Status, 0.25 Fluid Ounce CND Cosmetics Patent-Pending formulations of solvents, monomers and polymers goes on like polish and wears like gel. Makeup Nails Beauty Nail Polish"
231-113-194-71,2,0,11090,B00BFYJPUG,"CND Creative Nail Designs Shellac - Cake Pop .25 oz. HOT BRAND NEW COLOR CND Cosmetics CND Creative Nail Designs Shellac - Cake Pop .25 oz. HOT BRAND NEW COLOR
This item is non-returnable Makeup Nails Beauty Nail Polish"
231-113-194-71,2,1,11515,B00EFGEZ3I,CND Shellac Power Polish - Forbidden Collection - Tinted Love - 7.3ml (0.25oz) CND Nail Products CND Shellac Power Polish - Forbidden Collection - Tinted Love Makeup Nails Beauty Nail Polish
231-135-78-155,2,0,6083,B003I8C5OK,"NUBAR Nail Laquer Brilliant Nubar NPZ319:- Brilliant - violet rose with fine rainbow holographic glitter is filled with holographic glitter reflecting every color of the rainbow, with base colors just as varied, ranging from subtle neutrals to vivid pink to pale blue. Going a step beyond holographic nail lacquers, nubar's Prism Collection is a celebration of color and light. As all nubar products, they are free of formaldehyde, toluene, and (DBP) phthalate, as well as vegan and cruelty free. Makeup Nails Beauty Nail Polish"
231-135-78-155,2,1,6170,B003LDRA6U,"Nubar Prisms Collection Absolute NPZ320 Nubar NPZ320:- Absolute - pale blue with fine rainbow holographic glitter is filled with holographic glitter reflecting every color of the rainbow, with base colors just as varied, ranging from subtle neutrals to vivid pink to pale blue.  Going a step beyond holographic nail lacquers, nubar's Prism Collection is a celebration of color and light.  As all nubar products, they are free of formaldehyde, toluene, and (DBP) phthalate, as well as vegan and cruelty free. Makeup Nails Beauty Nail Polish"
231-138-177-242,2,0,8011,B00550JBQ4,"Color Club Worth The Risque 850 Nail Polish Color Club Color Club Worth The Risque is a silver linear holographic shimmer nail polish color.From the Color Club Femme Fatale Collection, Spring 2009. .50 fl. oz. Makeup Nails Beauty Nail Polish"
231-138-177-242,2,1,8774,B0066SKRGC,"Color Club Covered In Diamonds 902 Nail Polish Color Club Color Club Covered in Diamonds is a multi-color holographic glitter top coat in clear base. The glitter is made up of various sizes and shapes. From the Color Club Untamed Luxury Collection, Fall 2010. Makeup Nails Beauty Nail Polish"
231-138-83-209,2,0,6622,B003ZWXCBE,Kleancolor Nail Lacquer Holo Chrome 94 Kleancolor Style: #094 Holo Chrome Makeup Nails Beauty Nail Polish
231-138-83-209,2,1,10978,B00B2CEHAO,KLEANCOLOR Nail Lacquer - Chunky Holo Black 236 Kleancolor Chunky Holo Black Makeup Nails Beauty Nail Polish
231-164-153-74,2,0,7375,B004KS0QZW,"Sally Hansen Hard as Nails Xtreme Wear, Blue It, 0.4 Fluid Ounce Sally Hansen Sally Hansen hard as nails xtreme wear offers extreme strength and shine. Match your manicure to your mood with fun, trendy shades. Easy grip, easy glide brush designed for complete control. Match your manicure to your mood. Fun, trendy shades-collect them all and change your nail polish as often as you like. Easy grip, easy glide brush designed for complete. Available in 30 of the hottest, most wanted shades. Makeup Nails Beauty Nail Polish"
231-164-153-74,2,1,7378,B004KS2NZ8,"Sally Hansen Xtreme Wear Nail Color, Lacey Lilac, 0.4 Fluid Ounce Sally Hansen Sally Hansen hard as nails xtreme wear offers extreme strength and shine. Match your manicure to your mood with fun, trendy shades. Easy grip, easy glide brush designed for complete control. Match your manicure to your mood. Fun, trendy shades-collect them all and change your nail polish as often as you like. Easy grip, easy glide brush designed for complete. Available in 30 of the hottest, most wanted shades. Makeup Nails Beauty Nail Polish"
231-171-194-62,2,0,11307,B00CNXJ9SQ,Gelish Radiance Is My Middle Name - #01555 Nail Harmony Gelish Radiance Is My Middle Name - #01555 Makeup Nails Beauty Nail Polish
231-171-194-62,2,1,11308,B00CNXJND2,"Gelish You Glare, I Glow - #01556 Harmony Gelish You Glare, I Glow - #01556 Makeup Nails Beauty Nail Polish"
231-171-194-69,2,0,8860,B006EPV4T6,Gelish U V Gel Nail Polish &quot;Vegas Nights&quot; #01367 Harmony Gelish U V Gel Nail Polish Vegas Nights #01367 Makeup Nails Beauty Nail Polish
231-171-194-69,2,1,11310,B00CNXK6WO,Gelish Make You Blink Pink - #01558 Nail Harmony Gelish Make You Blink Pink - #01558 Makeup Nails Beauty Nail Polish
231-171-194-71,2,0,10605,B00A4OLYWA,Gelish Holiday Collection - Holiday Party Blues #01546 - 0.5oz Harmony Gelish Holiday Collection - Holiday Party Blues #01546 - 0.5oz Makeup Nails Beauty Nail Polish
231-171-194-71,2,1,10606,B00A4OOGSY,Gelish Holiday Collection - Just What I Wanted #01551 - 0.5oz Gelish Gelish Holiday Collection - Just What I Wanted #01551 - 0.5oz Makeup Nails Beauty Nail Polish
231-22-78-155,2,0,6086,B003I8I0YY,"Nubar Prisms Collection - Treasure (NPZ318) Nubar Lacquer NPZ318:- Treasure - light violet with fine rainbow holographic glitter is filled with holographic glitter reflecting every color of the rainbow, with base colors just as varied, ranging from subtle neutrals to vivid pink to pale blue.  Going a step beyond holographic nail lacquers, nubar's Prism Collection is a celebration of color and light.  As all nubar products, they are free of formaldehyde, toluene, and (DBP) phthalate, as well as vegan and cruelty free. Makeup Nails Beauty Nail Polish"
231-22-78-155,2,1,6740,B00445PBX8,"Nubar Prisms Collection Spark NPZ314 Nubar NPZ314:- Spark - warm pale caramel with fine rainbow holographic glitter is filled with holographic glitter reflecting every color of the rainbow, with base colors just as varied, ranging from subtle neutrals to vivid pink to pale blue.  Going a step beyond holographic nail lacquers, nubar's Prism Collection is a celebration of color and light.  As all nubar products, they are free of formaldehyde, toluene, and (DBP) phthalate, as well as vegan and cruelty free. Makeup Nails Beauty Nail Polish"
231-96-62-209,2,0,8372,B005K1UULI,"Mia Secret Mood Nail Lacquer Color Changing Nail Polish Purple to Pink Mia Secret Mia Secret Mood nail polish comes in a MisMMiais0.5 oz bottle with an applicator brush. 
Available in 6 Colors
Made in USA 
NO DBP Makeup Nails Beauty Nail Polish"
231-96-62-209,2,1,8419,B005MF19XU,"Mia Secret Mood Nail Lacquer Color Changing Nail Polish 6pc Set (6 Different Colors) Full Size Nail Polish Mia Secret Mia Secret Mood nail polish comes in a MisMMiais0.5 oz bottle with an applicator brush. 
Available in 6 Colors
Made in USA 
NO DBP Makeup Nails Beauty Nail Polish"
231-96-78-153,2,0,10786,B00AN44OKA,"Oh Splat White Glitter Nail Polish with Rainbow Glitters- 0.5 oz Full Sized Bottle A white jelly polish loaded with the 6 rainbow colors in many different sizes. This reminders me of a painters drop cloth, or an abstract splatter painting. Best in 3 thin coats, you can also layer over a coat of white if you want to ensure there is no visible nail line. Makeup Nails Beauty Nail Polish"
231-96-78-153,2,1,11693,B00GHODSES,"Shade Shifter Multichrome Nail Polish- 0.5 oz Full Sized Bottle Shade Shifter is a multi-chrome that changes depending on light and angle from cyan, to blue, to red orange, to purple, and more.  I most often see a cyan blue shade. Best in 3 coats, or 1 coat over black, this polish is one you will have to see to believe!

Type: Multi-Chrome
 Glitter Load: None
 Glitter Size: None
 Recommended Coats: Best in 3 coats, or 1 coat over black, this polish is one you will have to see to believe!
 Notes:  None Makeup Nails Beauty Nail Polish"
232-38-172-78,2,0,2602,B000YII6HM,Nubian Heritage Body Wash Olive and Green Tea -- 13 fl oz Nubian Heritage Olive Butter Green Tea Body Wash by Nubian Heritage 13 oz Liquid Olive Butter Green Tea Body Wash In addition to flavor and nutritional benefits Olive Oil has been used for centuries in cosmetic treatments for body and hair. The softening regenerative and antioxidant benefits of Olive Oil have been blended with Shea Butter to create a line of products for normal to dry skin types. These products are further enriched with vitamin rich Green Tea. Shea Butter and Olive Oil regulate moisture and soften skin while the anti-aging and antioxidant properties of Green Tea help protect the skin from dehydration free radical damage environment exposure and premature aging. Key Ingredients Olive Oil Shea Butter Avocado Butter Green Tea Ginseng Extract Benefits provides deep hydration and repairs environmental damage aging concerns Usage normal to dry skin Natural Aroma crisp refreshing sweet floral musk Beauty Body Washes Bath & Body Cleansers
232-38-172-78,2,1,2638,B000ZECIDS,"Nubian Heritage - Body Wash Honey &amp; Black Seed - 13 oz. Nubian Heritage Nubian Heritage Honey & Black Seed Body WashNubian Heritage Honey & Black Seed Body Wash is made with certified organic ingredients. Nubian Heritage Honey & Black Seed Body Wash contains anti-blemish, soothing and healing properties with apricot oil. Nubian Heritage Honey & Black Seed Body Wash is never tested on animals. Therapeutic, anti-oxidant rich Black Seed Oil and Arabian Honey enrich this luxurious, moisturizing body cleanser. Natural enzymes, amino acids and proteins boost the skin's ability to regenerate and retain moisture.Nubian Heritage's Honey & Black Seed line revives the traditional use of honey and black seed oil for natural skin and hair remedies. Honey has been used in natural remedies for centuries as an antiseptic in balms and warm poultices for healing wounds and burns. Vitamin-rich Arabian Honey has high concentrations of proteins, essential elements and amino acids, which help skin cells to regenerate and maintain moisture. Black Seed, which was found in the Tomb of King Tutankhamen, has been referred to as athe seed of blessinga. Ancient prophets have proclaimed Black Seed to be the acure for all diseasea, citing its use on skin to strengthen the immune system, prevent external infections, increase blood circulation and smooth uneven complexions.Key Ingredients: Shea Butter, Arabian Honey, Black Seed, Brown Sugar, Apricot OilBenefits: Arabian honey helps skin cells regenerate and maintain moisture. Black seed smoothes uneven complexions, prevents external infections and strengthens the immune system.Usage: Dehydrated, dry, patchy skinNatural Aroma: Warm, luxurious, spicy and sweet, woodyNubian Heritage's natural, herbal and aromatic recipes help to bring balance to the body, physically, emotionally and spiritually. Beauty Body Washes Bath & Body Cleansers"
234-244-14-140,2,0,8358,B005JRGIDC,"Dial White Tea and Vitamin E Glycerin Soap, 4-Ounces Bars, 10 Count (Pack of 2) Dial Treat your skin gently with our white tea and Vitamin E glycerin bar soap that helps maintain moisture, leaving your skin feeling soft, smooth, silky and nourished. For a clean that pampers. Soaps Beauty Bath & Body Cleansers"
234-244-14-140,2,1,8360,B005JRGJ5O,"Dial Cranberry and Antioxidant Glycerin Soap Bar, 8 Count (Pack of 2) Dial Environmental stress and drying can prematurely age your skin. Dial Anitoxidant bar soap helps reinforce your skin's defense system while its moisturizing formula, infused with natural cranberry extracts provides a healthy clean. Soaps Beauty Bath & Body Cleansers"
235-0-62-212,2,0,6447,B003VFI0XU,"TCA 15% Peel Enhanced with 5% Salicylic Acid - With USDA Certified Organic Extracts, Chemical Peel solution, 1 oz / 30mL - INTERNATIONAL SHIPPING AVAILABLE Trichloroacetic Acid (TCA) is used as an intermediate to deep peeling agent in concentrations ranging from 15-30%. Trichloroacetic Acid (TCA) is a well-known chemical acid which has been used for years by Dermatologists and Surgeons to improve the texture of your skin by removing the damaged outer layers and revealing the new smooth skin underneath. 

* TCA peels cost $300.00 - $1000.00 per peel at your local Dermatologists or Estheticians office. Save thousands of dollars with this product and safely take years off of your face at the same time. Get the same results you can get at a high end spa in the privacy of your own home. DO NOT being with the 20% or 30% TCA unless you have used 15% several times successfully. If this is your first peel, Ideal Peel Solutions recommends that you start with the lightest strength. We offer several strengths - 15%, 20%, 30%. NOTE: 20%, 30% are strong peels and should be used by individuals who have previously used 15% without any problems.

Full list of benefits of each active ingredients is listed at our website. Face Beauty Treatments & Masks Salicylic Acid Acids & Peels Skin Care"
235-0-62-212,2,1,6450,B003VHCXWW,"TCA 30% Peel Enhanced with 5% Salicylic Acid - With USDA Certified Organic Extracts, Chemical Peel solution, 1 oz / 30mL - INTERNATIONAL SHIPPING AVAILABLE Trichloroacetic Acid (TCA) is used as an intermediate to deep peeling agent in concentrations ranging from 15-30%. Trichloroacetic Acid (TCA) is a well-known chemical acid which has been used for years by Dermatologists and Surgeons to improve the texture of your skin by removing the damaged outer layers and revealing the new smooth skin underneath. 

* TCA peels cost $300.00 - $1000.00 per peel at your local Dermatologists or Estheticians office. Save thousands of dollars with this product and safely take years off of your face at the same time. Get the same results you can get at a high end spa in the privacy of your own home. DO NOT being with the 20% or 30% TCA unless you have used 15% several times successfully. If this is your first peel, Ideal Peel Solutions recommends that you start with the lightest strength. We offer several strengths - 15%, 20%, 30%. NOTE: 20%, 30% are strong peels and should be used by individuals who have previously used 15% without any problems.

Full list of benefits of each active ingredients is listed at our website. Face Beauty Treatments & Masks Salicylic Acid Acids & Peels Skin Care"
238-168-99-224,2,0,1506,B000HIYE0M,"DevaCurl No-Poo Zero Lather Conditioning Cleanser 12.0 oz DevaCurl Buy DevaConcepts Hair Conditioners - DevaCurl No-Poo Zero Lather Conditioning Cleanser 12.0 oz. How-to-Use: Wet hair thoroughly. Apply a generous amount directly tot he scalp to cleanse, stimulate and remove dirt particles. Shampoos Beauty Hair Care"
238-168-99-224,2,1,3105,B0016ZNWMG,"DevaCurl Low-Poo Mild Lather Cleanser, 12 oz DevaCurl Buy DevaConcepts Hair Shampoos - DevaCurl Low-Poo Daily Cleanser 12.0 oz. How-to-Use: Wet hair thoroughly. Apply to scalp using circular massaging motions. Follow with One Condition and for and intense moisture treatment use Heaven in Hair. Shampoos Beauty Hair Care"
238-19-34-198,2,0,2241,B000TKB1IQ,"Deva Curl angel Light Hold Defining Gel, 12 ounces DevaCurl Calling all curls. Pure Heaven! De-frizz your halo with AnGell. This light-weight moisturizing gel dissolves instantly when applied to wet hair, yet holds to form curls without feeling sticky or stiff. Not tested on animals. Made in USA. Curl Enhancers Beauty Styling Products Hair Care"
238-19-34-198,2,1,8030,B0055Q6MYM,"Deva Curl Angel Light Hold Defining Gel, 12 oz DevaCurl A light hold moisturizing and defining gel. Dissolves instantly when applied to wet hair and dries forming a moisture-protective cast to enhance curls Beauty Styling Products Hair Care Creams, Gels & Lotions"
238-191-60-224,2,0,2240,B000TK99NU,"Deva Curl Ultra Creamy Daily Conditioner, One Condition, 32-Ounces Deva Concepts Calling all curls. Super Rich - with the invigorating scent of lemon grass. This ultra creamy instant conditioner keeps curls shiny and manageable. For maximum effectiveness use daily. Not tested on animals. Made In USA. Beauty Hair Care Conditioners"
238-191-60-224,2,1,3823,B001EWF3F0,"Deva  Curl Moisture Lock, Set it Free, 6-Ounces  (Pack of 2) DevaCurl Calling all curls. If you love your hair, set it free! Put an end to frizz with this 24-48 hour moisture lock. Adds shine and defines curls with a long lasting hold. Scented with zesty lemon-lime. Not tested on animals. Made in USA. Curl Enhancers Beauty Styling Products Hair Care"
238-46-99-224,2,0,6498,B003VV8C0A,Deva Care No-poo 32oz + One Condition 32oz Duo DevaCurl Set of DevaCare shampoo and conditioner. Deva Care One Condition 32oz. Deva Care No-Poo 32oz. Shampoo & Conditioner Sets Beauty Hair Care
238-46-99-224,2,1,6774,B0045OR410,"Deva: DevaCurl One Conditioner + No-Poo, 32 oz Combo DevaCurl DevaCurl DUO: DevaCurl OneCondition 32 oz and DevaCurl NoPoo Shampoo 32 oz Shampoo & Conditioner Sets Beauty Hair Care"
238-91-99-224,2,0,1509,B000HJ4IPW,"Deva Devacurl One Condition Conditioner, 12 Ounce DevaCurl It is an ultra creamy daily conditioner. Beauty Hair Care Conditioners"
238-91-99-224,2,1,4549,B001VMM234,"Deva Care Low Poo Shampoo for Normal To Oily Colored Hair, 32 Ounce DevaCurl DevaCare Low Poo Shampoos Beauty Hair Care"
